# USINE V4.0
# File generated 13-05-2022 10:50:37
# Model1DKisoVc
# NE
# SolMod0DFF_phi0_370GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.49641e-02    7.92170e-04    
9.65806e-02    8.32604e-04    
9.82247e-02    8.75089e-04    
9.98968e-02    9.19728e-04    
1.01597e-01    9.66628e-04    
1.03327e-01    1.01590e-03    
1.05086e-01    1.06768e-03    
1.06875e-01    1.12207e-03    
1.08694e-01    1.17921e-03    
1.10544e-01    1.23924e-03    
1.12426e-01    1.30230e-03    
1.14340e-01    1.36855e-03    
1.16286e-01    1.43815e-03    
1.18266e-01    1.51125e-03    
1.20279e-01    1.58804e-03    
1.22327e-01    1.66871e-03    
1.24409e-01    1.75343e-03    
1.26527e-01    1.84242e-03    
1.28681e-01    1.93589e-03    
1.30871e-01    2.03406e-03    
1.33099e-01    2.13716e-03    
1.35365e-01    2.24545e-03    
1.37669e-01    2.35916e-03    
1.40013e-01    2.47858e-03    
1.42396e-01    2.60399e-03    
1.44820e-01    2.73569e-03    
1.47286e-01    2.87397e-03    
1.49793e-01    3.01918e-03    
1.52343e-01    3.17164e-03    
1.54936e-01    3.33173e-03    
1.57574e-01    3.49980e-03    
1.60256e-01    3.67627e-03    
1.62984e-01    3.86153e-03    
1.65758e-01    4.05602e-03    
1.68580e-01    4.26019e-03    
1.71450e-01    4.47452e-03    
1.74369e-01    4.69950e-03    
1.77337e-01    4.93565e-03    
1.80356e-01    5.18352e-03    
1.83426e-01    5.44368e-03    
1.86548e-01    5.71673e-03    
1.89724e-01    6.00329e-03    
1.92954e-01    6.30402e-03    
1.96238e-01    6.61960e-03    
1.99579e-01    6.95076e-03    
2.02976e-01    7.29817e-03    
2.06432e-01    7.66247e-03    
2.09946e-01    8.04443e-03    
2.13520e-01    8.44487e-03    
2.17154e-01    8.86463e-03    
2.20851e-01    9.30460e-03    
2.24611e-01    9.76569e-03    
2.28434e-01    1.02488e-02    
2.32323e-01    1.07551e-02    
2.36278e-01    1.12854e-02    
2.40300e-01    1.18409e-02    
2.44390e-01    1.24227e-02    
2.48551e-01    1.30318e-02    
2.52782e-01    1.36697e-02    
2.57085e-01    1.43373e-02    
2.61461e-01    1.50362e-02    
2.65912e-01    1.57675e-02    
2.70439e-01    1.65327e-02    
2.75042e-01    1.73331e-02    
2.79725e-01    1.81703e-02    
2.84486e-01    1.90458e-02    
2.89329e-01    1.99612e-02    
2.94254e-01    2.09180e-02    
2.99264e-01    2.19179e-02    
3.04358e-01    2.29627e-02    
3.09539e-01    2.40541e-02    
