# USINE V4.0
# File generated 13-05-2022 10:50:02
# Model1DKisoVc
# HE
# SolMod0DFF_phi0_370GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
8.63759e-02    1.67464e-01    
8.78294e-02    1.75897e-01    
8.93072e-02    1.84753e-01    
9.08100e-02    1.94051e-01    
9.23380e-02    2.03813e-01    
9.38918e-02    2.14064e-01    
9.54717e-02    2.24826e-01    
9.70781e-02    2.36124e-01    
9.87116e-02    2.47987e-01    
1.00373e-01    2.60440e-01    
1.02062e-01    2.73514e-01    
1.03779e-01    2.87239e-01    
1.05525e-01    3.01647e-01    
1.07301e-01    3.16771e-01    
1.09106e-01    3.32647e-01    
1.10942e-01    3.49312e-01    
1.12809e-01    3.66804e-01    
1.14707e-01    3.85165e-01    
1.16637e-01    4.04435e-01    
1.18600e-01    4.24661e-01    
1.20596e-01    4.45889e-01    
1.22625e-01    4.68167e-01    
1.24688e-01    4.91547e-01    
1.26786e-01    5.16083e-01    
1.28920e-01    5.41831e-01    
1.31089e-01    5.68850e-01    
1.33295e-01    5.97202e-01    
1.35538e-01    6.26951e-01    
1.37818e-01    6.58166e-01    
1.40137e-01    6.90917e-01    
1.42496e-01    7.25280e-01    
1.44893e-01    7.61330e-01    
1.47331e-01    7.99152e-01    
1.49810e-01    8.38829e-01    
1.52331e-01    8.80452e-01    
1.54894e-01    9.24113e-01    
1.57501e-01    9.69912e-01    
1.60151e-01    1.01795e+00    
1.62846e-01    1.06834e+00    
1.65586e-01    1.12118e+00    
1.68372e-01    1.17660e+00    
1.71205e-01    1.23473e+00    
1.74086e-01    1.29568e+00    
1.77016e-01    1.35960e+00    
1.79994e-01    1.42662e+00    
1.83023e-01    1.49690e+00    
1.86103e-01    1.57058e+00    
1.89234e-01    1.64783e+00    
1.92418e-01    1.72882e+00    
1.95656e-01    1.81373e+00    
1.98948e-01    1.90273e+00    
2.02296e-01    1.99601e+00    
2.05700e-01    2.09372e+00    
2.09161e-01    2.19604e+00    
2.12681e-01    2.30319e+00    
2.16259e-01    2.41537e+00    
2.19898e-01    2.53281e+00    
2.23598e-01    2.65573e+00    
2.27361e-01    2.78438e+00    
2.31187e-01    2.91899e+00    
2.35077e-01    3.05983e+00    
2.39032e-01    3.20716e+00    
2.43054e-01    3.36124e+00    
2.47144e-01    3.52237e+00    
2.51303e-01    3.69083e+00    
2.55531e-01    3.86693e+00    
2.59831e-01    4.05098e+00    
2.64203e-01    4.24330e+00    
2.68649e-01    4.44423e+00    
2.73169e-01    4.65409e+00    
2.77766e-01    4.87325e+00    
2.82440e-01    5.10207e+00    
2.87192e-01    5.34091e+00    
2.92025e-01    5.59016e+00    
2.96939e-01    5.85022e+00    
3.01935e-01    6.12147e+00    
3.07016e-01    6.40433e+00    
3.12182e-01    6.69922e+00    
3.17435e-01    7.00657e+00    
3.22776e-01    7.32681e+00    
3.28207e-01    7.66038e+00    
3.33730e-01    8.00774e+00    
3.39346e-01    8.36935e+00    
3.45056e-01    8.74567e+00    
3.50862e-01    9.13718e+00    
3.56766e-01    9.54433e+00    
3.62769e-01    9.96763e+00    
3.68873e-01    1.04075e+01    
3.75080e-01    1.08646e+01    
3.81391e-01    1.13391e+01    
3.87809e-01    1.18318e+01    
3.94335e-01    1.23430e+01    
4.00970e-01    1.28733e+01    
4.07717e-01    1.34230e+01    
4.14577e-01    1.39927e+01    
4.21553e-01    1.45829e+01    
4.28647e-01    1.51939e+01    
4.35860e-01    1.58262e+01    
4.43194e-01    1.64802e+01    
4.50651e-01    1.71564e+01    
4.58234e-01    1.78550e+01    
4.65945e-01    1.85765e+01    
4.73785e-01    1.93213e+01    
4.81757e-01    2.00895e+01    
4.89864e-01    2.08815e+01    
4.98106e-01    2.16975e+01    
5.06488e-01    2.25378e+01    
5.15010e-01    2.34024e+01    
5.23676e-01    2.42916e+01    
5.32488e-01    2.52054e+01    
5.41448e-01    2.61438e+01    
5.50559e-01    2.71068e+01    
5.59823e-01    2.80943e+01    
5.69243e-01    2.91062e+01    
5.78821e-01    3.01424e+01    
5.88561e-01    3.12024e+01    
5.98465e-01    3.22861e+01    
6.08535e-01    3.33931e+01    
6.18774e-01    3.45227e+01    
6.29186e-01    3.56746e+01    
6.39774e-01    3.68481e+01    
6.50539e-01    3.80425e+01    
6.61485e-01    3.92569e+01    
6.72616e-01    4.04906e+01    
6.83934e-01    4.17426e+01    
6.95442e-01    4.30119e+01    
7.07144e-01    4.42972e+01    
7.19043e-01    4.55975e+01    
7.31142e-01    4.69113e+01    
7.43445e-01    4.82372e+01    
7.55955e-01    4.95738e+01    
7.68675e-01    5.09194e+01    
7.81609e-01    5.22724e+01    
7.94761e-01    5.36309e+01    
8.08134e-01    5.49931e+01    
8.21732e-01    5.63570e+01    
8.35560e-01    5.77205e+01    
8.49619e-01    5.90815e+01    
8.63916e-01    6.04378e+01    
8.78452e-01    6.17871e+01    
8.93234e-01    6.31270e+01    
9.08264e-01    6.44552e+01    
9.23547e-01    6.57692e+01    
9.39087e-01    6.70664e+01    
9.54889e-01    6.83445e+01    
9.70957e-01    6.96009e+01    
9.87295e-01    7.08330e+01    
1.00391e+00    7.20385e+01    
1.02080e+00    7.32150e+01    
1.03798e+00    7.43599e+01    
1.05544e+00    7.54712e+01    
1.07320e+00    7.65465e+01    
1.09126e+00    7.75838e+01    
1.10962e+00    7.85808e+01    
1.12829e+00    7.95356e+01    
1.14728e+00    8.04462e+01    
1.16658e+00    8.13108e+01    
1.18621e+00    8.21276e+01    
1.20617e+00    8.28951e+01    
1.22647e+00    8.36118e+01    
1.24711e+00    8.42762e+01    
1.26809e+00    8.48874e+01    
1.28943e+00    8.54443e+01    
1.31113e+00    8.59462e+01    
1.33319e+00    8.63924e+01    
1.35562e+00    8.67826e+01    
1.37843e+00    8.71168e+01    
1.40163e+00    8.73948e+01    
1.42521e+00    8.76169e+01    
1.44919e+00    8.77833e+01    
1.47358e+00    8.78943e+01    
1.49837e+00    8.79504e+01    
1.52359e+00    8.79521e+01    
1.54922e+00    8.79002e+01    
1.57529e+00    8.77952e+01    
1.60180e+00    8.76381e+01    
1.62875e+00    8.74296e+01    
1.65616e+00    8.71705e+01    
1.68403e+00    8.68613e+01    
1.71236e+00    8.65025e+01    
1.74118e+00    8.60948e+01    
1.77048e+00    8.56389e+01    
1.80027e+00    8.51358e+01    
