# USINE V4.0
# File generated 13-05-2022 10:50:06
# Model1DKisoVc
# LI
# SolMod0DFF_phi0_370GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
1.00854e-01    5.29569e-04    
1.02565e-01    5.56609e-04    
1.04305e-01    5.85023e-04    
1.06074e-01    6.14879e-04    
1.07873e-01    6.46252e-04    
1.09703e-01    6.79216e-04    
1.11563e-01    7.13853e-04    
1.13456e-01    7.50247e-04    
1.15380e-01    7.88486e-04    
1.17337e-01    8.28663e-04    
1.19327e-01    8.70875e-04    
1.21351e-01    9.15224e-04    
1.23410e-01    9.61818e-04    
1.25503e-01    1.01077e-03    
1.27632e-01    1.06220e-03    
1.29797e-01    1.11623e-03    
1.31998e-01    1.17298e-03    
1.34237e-01    1.23261e-03    
1.36514e-01    1.29524e-03    
1.38830e-01    1.36104e-03    
1.41184e-01    1.43015e-03    
1.43579e-01    1.50275e-03    
1.46015e-01    1.57901e-03    
1.48491e-01    1.65911e-03    
1.51010e-01    1.74324e-03    
1.53571e-01    1.83160e-03    
1.56176e-01    1.92441e-03    
1.58825e-01    2.02188e-03    
1.61519e-01    2.12425e-03    
1.64259e-01    2.23175e-03    
1.67045e-01    2.34466e-03    
1.69878e-01    2.46322e-03    
1.72760e-01    2.58772e-03    
1.75690e-01    2.71846e-03    
1.78670e-01    2.85575e-03    
1.81701e-01    2.99990e-03    
1.84783e-01    3.15126e-03    
1.87917e-01    3.31018e-03    
1.91104e-01    3.47703e-03    
1.94346e-01    3.65221e-03    
1.97642e-01    3.83612e-03    
2.00995e-01    4.02919e-03    
2.04404e-01    4.23181e-03    
2.07871e-01    4.44440e-03    
2.11397e-01    4.66745e-03    
2.14982e-01    4.90146e-03    
2.18629e-01    5.14692e-03    
2.22337e-01    5.40440e-03    
2.26108e-01    5.67444e-03    
2.29944e-01    5.95764e-03    
2.33844e-01    6.25460e-03    
2.37810e-01    6.56597e-03    
2.41844e-01    6.89241e-03    
2.45946e-01    7.23462e-03    
2.50118e-01    7.59331e-03    
2.54360e-01    7.96924e-03    
2.58675e-01    8.36318e-03    
2.63062e-01    8.77596e-03    
2.67524e-01    9.20842e-03    
2.72062e-01    9.66144e-03    
2.76677e-01    1.01359e-02    
2.81370e-01    1.06328e-02    
2.86142e-01    1.11532e-02    
2.90996e-01    1.16979e-02    
2.95931e-01    1.22681e-02    
3.00951e-01    1.28650e-02    
3.06056e-01    1.34895e-02    
3.11247e-01    1.41430e-02    
3.16526e-01    1.48266e-02    
3.21895e-01    1.55416e-02    
3.27355e-01    1.62893e-02    
3.32907e-01    1.70710e-02    
3.38554e-01    1.78882e-02    
3.44297e-01    1.87423e-02    
3.50137e-01    1.96347e-02    
3.56075e-01    2.05670e-02    
3.62115e-01    2.15407e-02    
3.68257e-01    2.25575e-02    
3.74504e-01    2.36191e-02    
3.80856e-01    2.47270e-02    
3.87316e-01    2.58831e-02    
3.93885e-01    2.70892e-02    
4.00566e-01    2.83470e-02    
4.07361e-01    2.96585e-02    
4.14270e-01    3.10255e-02    
4.21297e-01    3.24501e-02    
4.28443e-01    3.39341e-02    
4.35710e-01    3.54796e-02    
4.43101e-01    3.70886e-02    
4.50616e-01    3.87633e-02    
4.58260e-01    4.05057e-02    
4.66033e-01    4.23179e-02    
4.73937e-01    4.42020e-02    
4.81976e-01    4.61603e-02    
4.90151e-01    4.81949e-02    
4.98465e-01    5.03078e-02    
5.06920e-01    5.25014e-02    
5.15518e-01    5.47778e-02    
5.24263e-01    5.71391e-02    
5.33155e-01    5.95873e-02    
5.42198e-01    6.21247e-02    
5.51395e-01    6.47533e-02    
5.60748e-01    6.74750e-02    
5.70259e-01    7.02919e-02    
5.79931e-01    7.32058e-02    
5.89768e-01    7.62186e-02    
5.99772e-01    7.93320e-02    
6.09945e-01    8.25477e-02    
6.20291e-01    8.58672e-02    
6.30812e-01    8.92919e-02    
6.41512e-01    9.28232e-02    
