# USINE V4.0
# File generated 13-05-2022 10:51:21
# Model1DKisoVc
# K
# SolMod0DFF_phi0_370GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.31214e-02    1.37155e-05    
9.47110e-02    1.44245e-05    
9.63276e-02    1.51700e-05    
9.79719e-02    1.59539e-05    
9.96442e-02    1.67782e-05    
1.01345e-01    1.76450e-05    
1.03075e-01    1.85564e-05    
1.04834e-01    1.95147e-05    
1.06624e-01    2.05224e-05    
1.08444e-01    2.15819e-05    
1.10295e-01    2.26959e-05    
1.12178e-01    2.38672e-05    
1.14092e-01    2.50987e-05    
1.16040e-01    2.63936e-05    
1.18021e-01    2.77550e-05    
1.20035e-01    2.91864e-05    
1.22084e-01    3.06913e-05    
1.24168e-01    3.22735e-05    
1.26288e-01    3.39369e-05    
1.28443e-01    3.56857e-05    
1.30636e-01    3.75242e-05    
1.32866e-01    3.94570e-05    
1.35134e-01    4.14890e-05    
1.37440e-01    4.36251e-05    
1.39786e-01    4.58707e-05    
1.42172e-01    4.82314e-05    
1.44599e-01    5.07129e-05    
1.47067e-01    5.33215e-05    
1.49578e-01    5.60636e-05    
1.52131e-01    5.89460e-05    
1.54728e-01    6.19758e-05    
1.57369e-01    6.51604e-05    
1.60055e-01    6.85079e-05    
1.62787e-01    7.20263e-05    
1.65566e-01    7.57244e-05    
1.68392e-01    7.96113e-05    
1.71266e-01    8.36965e-05    
1.74190e-01    8.79900e-05    
1.77163e-01    9.25024e-05    
1.80187e-01    9.72447e-05    
1.83263e-01    1.02229e-04    
1.86391e-01    1.07466e-04    
1.89573e-01    1.12970e-04    
1.92808e-01    1.18754e-04    
1.96100e-01    1.24832e-04    
1.99447e-01    1.31219e-04    
2.02851e-01    1.37930e-04    
2.06314e-01    1.44979e-04    
2.09836e-01    1.52384e-04    
2.13417e-01    1.60162e-04    
2.17060e-01    1.68331e-04    
2.20765e-01    1.76910e-04    
2.24534e-01    1.85920e-04    
2.28366e-01    1.95382e-04    
2.32264e-01    2.05317e-04    
2.36229e-01    2.15749e-04    
2.40261e-01    2.26701e-04    
2.44363e-01    2.38199e-04    
2.48534e-01    2.50269e-04    
2.52776e-01    2.62939e-04    
2.57091e-01    2.76238e-04    
2.61479e-01    2.90194e-04    
2.65942e-01    3.04841e-04    
2.70482e-01    3.20210e-04    
2.75099e-01    3.36336e-04    
2.79795e-01    3.53254e-04    
2.84571e-01    3.71002e-04    
2.89428e-01    3.89619e-04    
2.94368e-01    4.09145e-04    
2.99393e-01    4.29622e-04    
3.04504e-01    4.51094e-04    
3.09701e-01    4.73608e-04    
3.14988e-01    4.97210e-04    
3.20364e-01    5.21952e-04    
3.25833e-01    5.47883e-04    
3.31395e-01    5.75059e-04    
3.37051e-01    6.03535e-04    
3.42805e-01    6.33369e-04    
3.48656e-01    6.64621e-04    
3.54608e-01    6.97355e-04    
3.60661e-01    7.31635e-04    
3.66817e-01    7.67528e-04    
3.73078e-01    8.05105e-04    
3.79446e-01    8.44438e-04    
3.85923e-01    8.85601e-04    
3.92511e-01    9.28674e-04    
3.99211e-01    9.73734e-04    
4.06025e-01    1.02087e-03    
4.12956e-01    1.07016e-03    
4.20005e-01    1.12169e-03    
4.27174e-01    1.17556e-03    
4.34466e-01    1.23186e-03    
4.41882e-01    1.29069e-03    
4.49424e-01    1.35214e-03    
4.57096e-01    1.41633e-03    
4.64898e-01    1.48334e-03    
4.72834e-01    1.55329e-03    
4.80905e-01    1.62630e-03    
4.89114e-01    1.70246e-03    
4.97462e-01    1.78190e-03    
5.05954e-01    1.86474e-03    
