# USINE V4.0
# File generated 13-05-2022 11:20:52
# Model1DKisoVc
# CA
# SolMod0DFF_phi0_970GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
1.03566e-01    1.64868e-05    
1.05320e-01    1.73310e-05    
1.07104e-01    1.82183e-05    
1.08917e-01    1.91508e-05    
1.10762e-01    2.01310e-05    
1.12638e-01    2.11611e-05    
1.14545e-01    2.22437e-05    
1.16485e-01    2.33814e-05    
1.18458e-01    2.45772e-05    
1.20464e-01    2.58338e-05    
1.22504e-01    2.71545e-05    
1.24578e-01    2.85423e-05    
1.26688e-01    3.00008e-05    
1.28833e-01    3.15335e-05    
1.31015e-01    3.31442e-05    
1.33234e-01    3.48368e-05    
1.35490e-01    3.66153e-05    
1.37785e-01    3.84843e-05    
1.40118e-01    4.04482e-05    
1.42491e-01    4.25118e-05    
1.44904e-01    4.46802e-05    
1.47358e-01    4.69586e-05    
1.49853e-01    4.93526e-05    
1.52391e-01    5.18680e-05    
1.54972e-01    5.45109e-05    
1.57596e-01    5.72877e-05    
1.60265e-01    6.02051e-05    
1.62979e-01    6.32702e-05    
1.65739e-01    6.64905e-05    
1.68546e-01    6.98736e-05    
1.71400e-01    7.34278e-05    
1.74303e-01    7.71617e-05    
1.77255e-01    8.10842e-05    
1.80256e-01    8.52047e-05    
1.83309e-01    8.95333e-05    
1.86413e-01    9.40802e-05    
1.89570e-01    9.88563e-05    
1.92780e-01    1.03873e-04    
1.96045e-01    1.09143e-04    
1.99365e-01    1.14678e-04    
2.02741e-01    1.20491e-04    
2.06175e-01    1.26594e-04    
2.09666e-01    1.33003e-04    
2.13217e-01    1.39731e-04    
2.16828e-01    1.46794e-04    
2.20500e-01    1.54209e-04    
2.24234e-01    1.61993e-04    
2.28031e-01    1.70162e-04    
2.31893e-01    1.78737e-04    
2.35820e-01    1.87736e-04    
2.39813e-01    1.97180e-04    
2.43875e-01    2.07090e-04    
2.48005e-01    2.17488e-04    
2.52204e-01    2.28397e-04    
2.56475e-01    2.39842e-04    
2.60819e-01    2.51848e-04    
2.65236e-01    2.64442e-04    
2.69727e-01    2.77650e-04    
2.74295e-01    2.91502e-04    
2.78940e-01    3.06028e-04    
2.83664e-01    3.21259e-04    
2.88468e-01    3.37228e-04    
2.93353e-01    3.53968e-04    
2.98321e-01    3.71515e-04    
3.03373e-01    3.89906e-04    
3.08511e-01    4.09179e-04    
3.13735e-01    4.29374e-04    
3.19048e-01    4.50533e-04    
3.24451e-01    4.72699e-04    
3.29946e-01    4.95917e-04    
3.35533e-01    5.20233e-04    
3.41215e-01    5.45695e-04    
3.46994e-01    5.72355e-04    
3.52870e-01    6.00264e-04    
3.58846e-01    6.29476e-04    
3.64923e-01    6.60047e-04    
3.71103e-01    6.92035e-04    
3.77387e-01    7.25500e-04    
3.83778e-01    7.60505e-04    
3.90277e-01    7.97112e-04    
3.96887e-01    8.35390e-04    
4.03608e-01    8.75406e-04    
4.10443e-01    9.17230e-04    
4.17394e-01    9.60936e-04    
4.24462e-01    1.00660e-03    
4.31650e-01    1.05429e-03    
4.38960e-01    1.10410e-03    
4.46394e-01    1.15611e-03    
4.53954e-01    1.21039e-03    
4.61641e-01    1.26703e-03    
4.69459e-01    1.32613e-03    
4.77409e-01    1.38777e-03    
4.85494e-01    1.45204e-03    
4.93716e-01    1.51903e-03    
5.02077e-01    1.58885e-03    
5.10579e-01    1.66159e-03    
5.19226e-01    1.73734e-03    
5.28019e-01    1.81621e-03    
5.36961e-01    1.89830e-03    
5.46054e-01    1.98371e-03    
5.55301e-01    2.07254e-03    
5.64705e-01    2.16490e-03    
5.74268e-01    2.26088e-03    
5.83993e-01    2.36061e-03    
5.93883e-01    2.46417e-03    
6.03941e-01    2.57168e-03    
6.14168e-01    2.68323e-03    
6.24569e-01    2.79893e-03    
6.35146e-01    2.91888e-03    
6.45902e-01    3.04317e-03    
6.56840e-01    3.17191e-03    
6.67964e-01    3.30518e-03    
6.79275e-01    3.44307e-03    
6.90779e-01    3.58567e-03    
7.02477e-01    3.73306e-03    
7.14373e-01    3.88532e-03    
7.26471e-01    4.04251e-03    
7.38774e-01    4.20470e-03    
7.51285e-01    4.37195e-03    
7.64008e-01    4.54430e-03    
7.76946e-01    4.72180e-03    
7.90103e-01    4.90447e-03    
8.03483e-01    5.09234e-03    
8.17090e-01    5.28541e-03    
8.30928e-01    5.48368e-03    
8.44999e-01    5.68715e-03    
8.59309e-01    5.89578e-03    
8.73861e-01    6.10952e-03    
8.88660e-01    6.32833e-03    
9.03709e-01    6.55212e-03    
9.19013e-01    6.78082e-03    
9.34577e-01    7.01431e-03    
9.50403e-01    7.25246e-03    
9.66498e-01    7.49514e-03    
9.82866e-01    7.74218e-03    
9.99510e-01    7.99340e-03    
1.01644e+00    8.24859e-03    
1.03365e+00    8.50752e-03    
1.05115e+00    8.76997e-03    
1.06896e+00    9.03564e-03    
1.08706e+00    9.30426e-03    
1.10547e+00    9.57552e-03    
1.12419e+00    9.84909e-03    
1.14323e+00    1.01246e-02    
1.16259e+00    1.04017e-02    
1.18227e+00    1.06800e-02    
1.20230e+00    1.09590e-02    
1.22266e+00    1.12384e-02    
1.24336e+00    1.15177e-02    
1.26442e+00    1.17965e-02    
1.28583e+00    1.20741e-02    
1.30761e+00    1.23503e-02    
1.32975e+00    1.26244e-02    
1.35227e+00    1.28959e-02    
1.37517e+00    1.31644e-02    
1.39846e+00    1.34292e-02    
1.42214e+00    1.36898e-02    
1.44622e+00    1.39458e-02    
1.47072e+00    1.41965e-02    
1.49562e+00    1.44415e-02    
1.52095e+00    1.46800e-02    
1.54671e+00    1.49118e-02    
1.57290e+00    1.51361e-02    
1.59954e+00    1.53524e-02    
1.62662e+00    1.55604e-02    
1.65417e+00    1.57593e-02    
1.68218e+00    1.59488e-02    
