# USINE V4.0
# File generated 13-05-2022 11:20:52
# Model1DKisoVc
# SC
# SolMod0DFF_phi0_970GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.24703e-02    2.43440e-06    
9.40534e-02    2.56063e-06    
9.56636e-02    2.69339e-06    
9.73014e-02    2.83301e-06    
9.89673e-02    2.97985e-06    
1.00662e-01    3.13427e-06    
1.02385e-01    3.29667e-06    
1.04138e-01    3.46746e-06    
1.05921e-01    3.64707e-06    
1.07734e-01    3.83596e-06    
1.09579e-01    4.03459e-06    
1.11455e-01    4.24347e-06    
1.13363e-01    4.46313e-06    
1.15304e-01    4.69411e-06    
1.17278e-01    4.93701e-06    
1.19285e-01    5.19243e-06    
1.21328e-01    5.46101e-06    
1.23405e-01    5.74343e-06    
1.25518e-01    6.04040e-06    
1.27667e-01    6.35266e-06    
1.29852e-01    6.68100e-06    
1.32075e-01    7.02623e-06    
1.34337e-01    7.38923e-06    
1.36636e-01    7.77089e-06    
1.38976e-01    8.17218e-06    
1.41355e-01    8.59410e-06    
1.43775e-01    9.03770e-06    
1.46237e-01    9.50408e-06    
1.48740e-01    9.99441e-06    
1.51287e-01    1.05099e-05    
1.53877e-01    1.10519e-05    
1.56511e-01    1.16216e-05    
1.59191e-01    1.22206e-05    
1.61916e-01    1.28502e-05    
1.64688e-01    1.35122e-05    
1.67508e-01    1.42080e-05    
1.70376e-01    1.49394e-05    
1.73292e-01    1.57083e-05    
1.76259e-01    1.65165e-05    
1.79277e-01    1.73661e-05    
1.82346e-01    1.82590e-05    
1.85468e-01    1.91976e-05    
1.88643e-01    2.01840e-05    
1.91873e-01    2.12209e-05    
1.95158e-01    2.23106e-05    
1.98499e-01    2.34558e-05    
2.01897e-01    2.46594e-05    
2.05354e-01    2.59240e-05    
2.08870e-01    2.72526e-05    
2.12446e-01    2.86483e-05    
2.16083e-01    3.01145e-05    
2.19782e-01    3.16546e-05    
2.23545e-01    3.32724e-05    
2.27372e-01    3.49715e-05    
2.31265e-01    3.67559e-05    
2.35224e-01    3.86299e-05    
2.39251e-01    4.05978e-05    
2.43347e-01    4.26641e-05    
2.47514e-01    4.48336e-05    
2.51751e-01    4.71113e-05    
2.56061e-01    4.95024e-05    
2.60445e-01    5.20123e-05    
2.64904e-01    5.46468e-05    
2.69439e-01    5.74117e-05    
2.74052e-01    6.03134e-05    
2.78744e-01    6.33582e-05    
2.83516e-01    6.65529e-05    
2.88370e-01    6.99046e-05    
2.93307e-01    7.34206e-05    
2.98329e-01    7.71086e-05    
3.03436e-01    8.09766e-05    
3.08631e-01    8.50329e-05    
3.13915e-01    8.92862e-05    
3.19289e-01    9.37455e-05    
3.24756e-01    9.84203e-05    
3.30316e-01    1.03320e-04    
3.35971e-01    1.08456e-04    
3.41723e-01    1.13837e-04    
3.47573e-01    1.19475e-04    
3.53524e-01    1.25382e-04    
3.59576e-01    1.31569e-04    
3.65732e-01    1.38048e-04    
3.71994e-01    1.44832e-04    
3.78363e-01    1.51935e-04    
3.84840e-01    1.59370e-04    
3.91429e-01    1.67151e-04    
3.98130e-01    1.75292e-04    
4.04947e-01    1.83810e-04    
4.11879e-01    1.92719e-04    
4.18931e-01    2.02036e-04    
4.26103e-01    2.11776e-04    
4.33398e-01    2.21959e-04    
4.40818e-01    2.32600e-04    
4.48365e-01    2.43718e-04    
4.56041e-01    2.55331e-04    
4.63849e-01    2.67459e-04    
4.71790e-01    2.80122e-04    
4.79868e-01    2.93339e-04    
4.88083e-01    3.07130e-04    
4.96439e-01    3.21517e-04    
5.04938e-01    3.36522e-04    
5.13583e-01    3.52165e-04    
5.22376e-01    3.68469e-04    
5.31319e-01    3.85456e-04    
5.40416e-01    4.03150e-04    
5.49668e-01    4.21573e-04    
5.59078e-01    4.40748e-04    
5.68650e-01    4.60700e-04    
5.78385e-01    4.81451e-04    
5.88288e-01    5.03025e-04    
5.98359e-01    5.25446e-04    
6.08604e-01    5.48737e-04    
6.19023e-01    5.72922e-04    
6.29621e-01    5.98023e-04    
6.40400e-01    6.24065e-04    
6.51364e-01    6.51069e-04    
6.62516e-01    6.79056e-04    
6.73858e-01    7.08049e-04    
6.85395e-01    7.38068e-04    
6.97129e-01    7.69132e-04    
7.09064e-01    8.01260e-04    
7.21204e-01    8.34469e-04    
7.33551e-01    8.68776e-04    
7.46110e-01    9.04194e-04    
7.58884e-01    9.40738e-04    
7.71876e-01    9.78417e-04    
7.85091e-01    1.01724e-03    
7.98532e-01    1.05722e-03    
8.12203e-01    1.09835e-03    
8.26108e-01    1.14065e-03    
8.40252e-01    1.18410e-03    
8.54637e-01    1.22870e-03    
8.69269e-01    1.27446e-03    
8.84151e-01    1.32135e-03    
8.99288e-01    1.36936e-03    
9.14684e-01    1.41848e-03    
9.30344e-01    1.46869e-03    
9.46272e-01    1.51995e-03    
9.62472e-01    1.57224e-03    
9.78950e-01    1.62553e-03    
9.95710e-01    1.67977e-03    
1.01276e+00    1.73491e-03    
1.03010e+00    1.79092e-03    
1.04773e+00    1.84774e-03    
1.06567e+00    1.90530e-03    
1.08391e+00    1.96354e-03    
1.10247e+00    2.02239e-03    
1.12135e+00    2.08177e-03    
1.14054e+00    2.14160e-03    
1.16007e+00    2.20180e-03    
1.17993e+00    2.26228e-03    
1.20013e+00    2.32293e-03    
1.22068e+00    2.38365e-03    
1.24158e+00    2.44434e-03    
1.26283e+00    2.50489e-03    
1.28445e+00    2.56518e-03    
1.30644e+00    2.62508e-03    
1.32881e+00    2.68448e-03    
1.35156e+00    2.74325e-03    
1.37470e+00    2.80126e-03    
1.39824e+00    2.85838e-03    
1.42217e+00    2.91448e-03    
1.44652e+00    2.96942e-03    
1.47129e+00    3.02306e-03    
1.49648e+00    3.07528e-03    
1.52210e+00    3.12593e-03    
1.54816e+00    3.17489e-03    
1.57466e+00    3.22202e-03    
1.60162e+00    3.26719e-03    
1.62904e+00    3.31028e-03    
1.65693e+00    3.35117e-03    
1.68530e+00    3.38975e-03    
1.71415e+00    3.42590e-03    
1.74350e+00    3.45951e-03    
1.77335e+00    3.49051e-03    
1.80371e+00    3.51879e-03    
1.83459e+00    3.54427e-03    
1.86599e+00    3.56689e-03    
1.89794e+00    3.58659e-03    
1.93044e+00    3.60331e-03    
1.96348e+00    3.61702e-03    
1.99710e+00    3.62769e-03    
2.03129e+00    3.63530e-03    
2.06607e+00    3.63986e-03    
2.10144e+00    3.64137e-03    
2.13742e+00    3.63987e-03    
2.17401e+00    3.63540e-03    
2.21123e+00    3.62802e-03    
2.24909e+00    3.61780e-03    
2.28759e+00    3.60484e-03    
2.32676e+00    3.58923e-03    
2.36659e+00    3.57106e-03    
2.40711e+00    3.55045e-03    
2.44832e+00    3.52750e-03    
2.49024e+00    3.50234e-03    
2.53287e+00    3.47507e-03    
2.57623e+00    3.44582e-03    
2.62034e+00    3.41471e-03    
2.66520e+00    3.38184e-03    
2.71083e+00    3.34734e-03    
2.75724e+00    3.31131e-03    
2.80445e+00    3.27386e-03    
2.85246e+00    3.23509e-03    
2.90130e+00    3.19509e-03    
2.95097e+00    3.15395e-03    
3.00149e+00    3.11175e-03    
3.05288e+00    3.06857e-03    
3.10514e+00    3.02446e-03    
3.15830e+00    2.97948e-03    
3.21237e+00    2.93367e-03    
3.26737e+00    2.88707e-03    
3.32331e+00    2.83974e-03    
3.38021e+00    2.79174e-03    
3.43808e+00    2.74317e-03    
3.49694e+00    2.69414e-03    
3.55681e+00    2.64475e-03    
3.61770e+00    2.59513e-03    
3.67964e+00    2.54539e-03    
3.74263e+00    2.49562e-03    
3.80671e+00    2.44592e-03    
3.87188e+00    2.39634e-03    
3.93817e+00    2.34691e-03    
4.00559e+00    2.29768e-03    
4.07417e+00    2.24867e-03    
