# USINE V4.0
# File generated 13-05-2022 11:20:51
# Model1DKisoVc
# LI
# SolMod0DFF_phi0_970GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
1.00854e-01    1.13635e-04    
1.02565e-01    1.19471e-04    
1.04305e-01    1.25605e-04    
1.06074e-01    1.32054e-04    
1.07873e-01    1.38832e-04    
1.09703e-01    1.45957e-04    
1.11563e-01    1.53447e-04    
1.13456e-01    1.61320e-04    
1.15380e-01    1.69595e-04    
1.17337e-01    1.78294e-04    
1.19327e-01    1.87436e-04    
1.21351e-01    1.97047e-04    
1.23410e-01    2.07148e-04    
1.25503e-01    2.17764e-04    
1.27632e-01    2.28923e-04    
1.29797e-01    2.40652e-04    
1.31998e-01    2.52979e-04    
1.34237e-01    2.65935e-04    
1.36514e-01    2.79551e-04    
1.38830e-01    2.93862e-04    
1.41184e-01    3.08902e-04    
1.43579e-01    3.24709e-04    
1.46015e-01    3.41320e-04    
1.48491e-01    3.58778e-04    
1.51010e-01    3.77124e-04    
1.53571e-01    3.96404e-04    
1.56176e-01    4.16665e-04    
1.58825e-01    4.37956e-04    
1.61519e-01    4.60329e-04    
1.64259e-01    4.83839e-04    
1.67045e-01    5.08544e-04    
1.69878e-01    5.34503e-04    
1.72760e-01    5.61779e-04    
1.75690e-01    5.90440e-04    
1.78670e-01    6.20554e-04    
1.81701e-01    6.52195e-04    
1.84783e-01    6.85439e-04    
1.87917e-01    7.20367e-04    
1.91104e-01    7.57063e-04    
1.94346e-01    7.95617e-04    
1.97642e-01    8.36121e-04    
2.00995e-01    8.78672e-04    
2.04404e-01    9.23365e-04    
2.07871e-01    9.70305e-04    
2.11397e-01    1.01960e-03    
2.14982e-01    1.07137e-03    
2.18629e-01    1.12573e-03    
2.22337e-01    1.18281e-03    
2.26108e-01    1.24274e-03    
2.29944e-01    1.30566e-03    
2.33844e-01    1.37173e-03    
2.37810e-01    1.44108e-03    
2.41844e-01    1.51388e-03    
2.45946e-01    1.59029e-03    
2.50118e-01    1.67049e-03    
2.54360e-01    1.75467e-03    
2.58675e-01    1.84300e-03    
2.63062e-01    1.93570e-03    
2.67524e-01    2.03296e-03    
2.72062e-01    2.13501e-03    
2.76677e-01    2.24207e-03    
2.81370e-01    2.35438e-03    
2.86142e-01    2.47218e-03    
2.90996e-01    2.59574e-03    
2.95931e-01    2.72532e-03    
3.00951e-01    2.86121e-03    
3.06056e-01    3.00369e-03    
3.11247e-01    3.15307e-03    
3.16526e-01    3.30966e-03    
3.21895e-01    3.47381e-03    
3.27355e-01    3.64586e-03    
3.32907e-01    3.82615e-03    
3.38554e-01    4.01507e-03    
3.44297e-01    4.21301e-03    
3.50137e-01    4.42037e-03    
3.56075e-01    4.63756e-03    
3.62115e-01    4.86503e-03    
3.68257e-01    5.10323e-03    
3.74504e-01    5.35263e-03    
3.80856e-01    5.61371e-03    
3.87316e-01    5.88699e-03    
3.93885e-01    6.17298e-03    
4.00566e-01    6.47222e-03    
4.07361e-01    6.78530e-03    
4.14270e-01    7.11277e-03    
4.21297e-01    7.45525e-03    
4.28443e-01    7.81336e-03    
4.35710e-01    8.18773e-03    
4.43101e-01    8.57904e-03    
4.50616e-01    8.98797e-03    
4.58260e-01    9.41521e-03    
4.66033e-01    9.86151e-03    
4.73937e-01    1.03276e-02    
4.81976e-01    1.08142e-02    
4.90151e-01    1.13222e-02    
4.98465e-01    1.18524e-02    
5.06920e-01    1.24056e-02    
5.15518e-01    1.29826e-02    
5.24263e-01    1.35843e-02    
5.33155e-01    1.42116e-02    
5.42198e-01    1.48654e-02    
5.51395e-01    1.55466e-02    
5.60748e-01    1.62562e-02    
5.70259e-01    1.69952e-02    
5.79931e-01    1.77645e-02    
5.89768e-01    1.85650e-02    
5.99772e-01    1.93979e-02    
6.09945e-01    2.02640e-02    
6.20291e-01    2.11645e-02    
6.30812e-01    2.21003e-02    
6.41512e-01    2.30725e-02    
6.52393e-01    2.40820e-02    
6.63459e-01    2.51300e-02    
6.74712e-01    2.62174e-02    
6.86156e-01    2.73452e-02    
6.97795e-01    2.85145e-02    
7.09631e-01    2.97262e-02    
7.21667e-01    3.09813e-02    
7.33908e-01    3.22808e-02    
7.46356e-01    3.36255e-02    
7.59016e-01    3.50164e-02    
7.71890e-01    3.64542e-02    
7.84983e-01    3.79399e-02    
7.98298e-01    3.94741e-02    
8.11838e-01    4.10575e-02    
8.25608e-01    4.26908e-02    
8.39612e-01    4.43746e-02    
8.53854e-01    4.61093e-02    
8.68336e-01    4.78954e-02    
8.83065e-01    4.97331e-02    
8.98043e-01    5.16228e-02    
9.13276e-01    5.35646e-02    
9.28767e-01    5.55584e-02    
9.44520e-01    5.76043e-02    
9.60541e-01    5.97019e-02    
9.76833e-01    6.18509e-02    
9.93402e-01    6.40509e-02    
1.01025e+00    6.63012e-02    
1.02739e+00    6.86011e-02    
1.04481e+00    7.09496e-02    
1.06254e+00    7.33457e-02    
1.08056e+00    7.57882e-02    
1.09889e+00    7.82757e-02    
1.11753e+00    8.08067e-02    
1.13648e+00    8.33796e-02    
1.15576e+00    8.59926e-02    
1.17536e+00    8.86438e-02    
1.19530e+00    9.13310e-02    
1.21557e+00    9.40520e-02    
1.23619e+00    9.68044e-02    
1.25716e+00    9.95856e-02    
1.27848e+00    1.02393e-01    
1.30017e+00    1.05224e-01    
1.32222e+00    1.08075e-01    
1.34465e+00    1.10943e-01    
1.36746e+00    1.13825e-01    
1.39065e+00    1.16718e-01    
1.41424e+00    1.19618e-01    
1.43823e+00    1.22521e-01    
1.46262e+00    1.25424e-01    
1.48743e+00    1.28324e-01    
1.51266e+00    1.31215e-01    
1.53832e+00    1.34094e-01    
1.56441e+00    1.36957e-01    
1.59094e+00    1.39799e-01    
1.61793e+00    1.42616e-01    
1.64537e+00    1.45404e-01    
1.67328e+00    1.48160e-01    
1.70166e+00    1.50879e-01    
1.73053e+00    1.53557e-01    
1.75988e+00    1.56190e-01    
1.78973e+00    1.58776e-01    
1.82009e+00    1.61310e-01    
1.85096e+00    1.63790e-01    
1.88236e+00    1.66211e-01    
1.91428e+00    1.68572e-01    
1.94675e+00    1.70870e-01    
1.97977e+00    1.73103e-01    
2.01335e+00    1.75268e-01    
2.04750e+00    1.77363e-01    
2.08223e+00    1.79385e-01    
2.11755e+00    1.81332e-01    
2.15347e+00    1.83200e-01    
2.19000e+00    1.84987e-01    
2.22714e+00    1.86690e-01    
2.26492e+00    1.88305e-01    
2.30334e+00    1.89830e-01    
2.34240e+00    1.91260e-01    
2.38214e+00    1.92593e-01    
2.42254e+00    1.93825e-01    
2.46363e+00    1.94950e-01    
2.50542e+00    1.95964e-01    
2.54792e+00    1.96864e-01    
2.59113e+00    1.97645e-01    
2.63508e+00    1.98302e-01    
2.67978e+00    1.98833e-01    
2.72523e+00    1.99231e-01    
2.77146e+00    1.99492e-01    
2.81847e+00    1.99613e-01    
2.86627e+00    1.99587e-01    
2.91489e+00    1.99412e-01    
2.96433e+00    1.99082e-01    
3.01461e+00    1.98594e-01    
