# USINE V4.0
# File generated 13-05-2022 11:20:51
# Model1DKisoVc
# MG
# SolMod0DFF_phi0_970GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.35122e-02    1.18265e-04    
9.51055e-02    1.24358e-04    
9.67260e-02    1.30763e-04    
9.83741e-02    1.37496e-04    
1.00050e-01    1.44575e-04    
1.01755e-01    1.52017e-04    
1.03489e-01    1.59841e-04    
1.05252e-01    1.68066e-04    
1.07045e-01    1.76713e-04    
1.08869e-01    1.85802e-04    
1.10724e-01    1.95358e-04    
1.12611e-01    2.05402e-04    
1.14530e-01    2.15961e-04    
1.16481e-01    2.27060e-04    
1.18466e-01    2.38727e-04    
1.20484e-01    2.50991e-04    
1.22537e-01    2.63882e-04    
1.24625e-01    2.77432e-04    
1.26749e-01    2.91674e-04    
1.28908e-01    3.06644e-04    
1.31105e-01    3.22378e-04    
1.33339e-01    3.38916e-04    
1.35611e-01    3.56297e-04    
1.37921e-01    3.74565e-04    
1.40271e-01    3.93765e-04    
1.42661e-01    4.13943e-04    
1.45092e-01    4.35149e-04    
1.47564e-01    4.57435e-04    
1.50078e-01    4.80856e-04    
1.52636e-01    5.05469e-04    
1.55236e-01    5.31334e-04    
1.57881e-01    5.58513e-04    
1.60571e-01    5.87075e-04    
1.63307e-01    6.17087e-04    
1.66090e-01    6.48623e-04    
1.68920e-01    6.81759e-04    
1.71798e-01    7.16577e-04    
1.74725e-01    7.53160e-04    
1.77702e-01    7.91596e-04    
1.80730e-01    8.31980e-04    
1.83810e-01    8.74408e-04    
1.86942e-01    9.18983e-04    
1.90127e-01    9.65811e-04    
1.93366e-01    1.01501e-03    
1.96661e-01    1.06669e-03    
2.00012e-01    1.12098e-03    
2.03420e-01    1.17800e-03    
2.06886e-01    1.23787e-03    
2.10411e-01    1.30074e-03    
2.13996e-01    1.36675e-03    
2.17642e-01    1.43605e-03    
2.21351e-01    1.50880e-03    
2.25122e-01    1.58517e-03    
2.28958e-01    1.66534e-03    
2.32859e-01    1.74947e-03    
2.36827e-01    1.83777e-03    
2.40862e-01    1.93044e-03    
2.44966e-01    2.02767e-03    
2.49140e-01    2.12969e-03    
2.53385e-01    2.23672e-03    
2.57702e-01    2.34901e-03    
2.62093e-01    2.46678e-03    
2.66559e-01    2.59031e-03    
2.71101e-01    2.71986e-03    
2.75720e-01    2.85571e-03    
2.80418e-01    2.99814e-03    
2.85196e-01    3.14747e-03    
2.90055e-01    3.30401e-03    
