# USINE V4.0
# File generated 13-05-2022 11:20:51
# Model1DKisoVc
# F
# SolMod0DFF_phi0_970GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.11411e-02    1.09892e-05    
9.27015e-02    1.15589e-05    
9.42885e-02    1.21580e-05    
9.59027e-02    1.27881e-05    
9.75446e-02    1.34508e-05    
9.92145e-02    1.41477e-05    
1.00913e-01    1.48806e-05    
1.02641e-01    1.56514e-05    
1.04398e-01    1.64619e-05    
1.06185e-01    1.73143e-05    
1.08003e-01    1.82106e-05    
1.09852e-01    1.91532e-05    
1.11733e-01    2.01444e-05    
1.13646e-01    2.11868e-05    
1.15591e-01    2.22828e-05    
1.17570e-01    2.34353e-05    
1.19583e-01    2.46472e-05    
1.21630e-01    2.59216e-05    
1.23712e-01    2.72615e-05    
1.25830e-01    2.86704e-05    
1.27985e-01    3.01519e-05    
1.30176e-01    3.17095e-05    
1.32404e-01    3.33473e-05    
1.34671e-01    3.50692e-05    
1.36977e-01    3.68797e-05    
1.39322e-01    3.87832e-05    
1.41707e-01    4.07845e-05    
1.44133e-01    4.28885e-05    
1.46600e-01    4.51006e-05    
1.49110e-01    4.74261e-05    
1.51663e-01    4.98709e-05    
1.54259e-01    5.24411e-05    
1.56900e-01    5.51430e-05    
1.59586e-01    5.79833e-05    
1.62319e-01    6.09692e-05    
1.65097e-01    6.41078e-05    
1.67924e-01    6.74071e-05    
1.70799e-01    7.08751e-05    
1.73723e-01    7.45205e-05    
1.76697e-01    7.83522e-05    
1.79722e-01    8.23796e-05    
1.82799e-01    8.66126e-05    
1.85928e-01    9.10616e-05    
1.89111e-01    9.57377e-05    
1.92349e-01    1.00652e-04    
1.95642e-01    1.05817e-04    
1.98991e-01    1.11245e-04    
2.02398e-01    1.16949e-04    
2.05863e-01    1.22941e-04    
2.09387e-01    1.29237e-04    
2.12972e-01    1.35850e-04    
2.16618e-01    1.42796e-04    
2.20327e-01    1.50093e-04    
2.24099e-01    1.57756e-04    
2.27935e-01    1.65804e-04    
2.31838e-01    1.74256e-04    
2.35807e-01    1.83131e-04    
2.39844e-01    1.92450e-04    
2.43950e-01    2.02234e-04    
2.48126e-01    2.12507e-04    
2.52374e-01    2.23290e-04    
2.56695e-01    2.34609e-04    
2.61089e-01    2.46490e-04    
2.65559e-01    2.58959e-04    
2.70105e-01    2.72044e-04    
2.74730e-01    2.85775e-04    
2.79433e-01    3.00181e-04    
2.84217e-01    3.15295e-04    
2.89083e-01    3.31150e-04    
2.94032e-01    3.47781e-04    
2.99065e-01    3.65223e-04    
3.04185e-01    3.83513e-04    
3.09393e-01    4.02692e-04    
3.14690e-01    4.22800e-04    
3.20077e-01    4.43879e-04    
3.25557e-01    4.65973e-04    
3.31131e-01    4.89128e-04    
3.36800e-01    5.13392e-04    
3.42566e-01    5.38814e-04    
3.48430e-01    5.65447e-04    
3.54395e-01    5.93342e-04    
3.60463e-01    6.22556e-04    
3.66634e-01    6.53145e-04    
3.72910e-01    6.85171e-04    
3.79295e-01    7.18693e-04    
3.85788e-01    7.53776e-04    
3.92393e-01    7.90487e-04    
3.99111e-01    8.28892e-04    
4.05943e-01    8.69063e-04    
4.12893e-01    9.11072e-04    
4.19962e-01    9.54995e-04    
4.27151e-01    1.00091e-03    
4.34464e-01    1.04889e-03    
4.41902e-01    1.09903e-03    
4.49468e-01    1.15140e-03    
4.57162e-01    1.20610e-03    
4.64989e-01    1.26321e-03    
4.72950e-01    1.32282e-03    
4.81046e-01    1.38502e-03    
4.89282e-01    1.44992e-03    
4.97658e-01    1.51761e-03    
5.06178e-01    1.58818e-03    
5.14844e-01    1.66174e-03    
5.23658e-01    1.73840e-03    
5.32623e-01    1.81825e-03    
5.41742e-01    1.90140e-03    
5.51016e-01    1.98795e-03    
5.60450e-01    2.07803e-03    
5.70044e-01    2.17173e-03    
5.79804e-01    2.26916e-03    
5.89730e-01    2.37044e-03    
5.99826e-01    2.47568e-03    
6.10095e-01    2.58498e-03    
6.20540e-01    2.69845e-03    
6.31163e-01    2.81621e-03    
6.41969e-01    2.93835e-03    
6.52959e-01    3.06499e-03    
6.64138e-01    3.19622e-03    
6.75508e-01    3.33216e-03    
6.87073e-01    3.47289e-03    
6.98835e-01    3.61852e-03    
7.10799e-01    3.76912e-03    
7.22968e-01    3.92479e-03    
7.35345e-01    4.08560e-03    
7.47934e-01    4.25164e-03    
7.60739e-01    4.42297e-03    
7.73763e-01    4.59964e-03    
7.87009e-01    4.78171e-03    
8.00483e-01    4.96923e-03    
8.14187e-01    5.16223e-03    
8.28126e-01    5.36073e-03    
8.42303e-01    5.56475e-03    
8.56724e-01    5.77429e-03    
8.71391e-01    5.98933e-03    
8.86309e-01    6.20986e-03    
9.01482e-01    6.43584e-03    
9.16916e-01    6.66722e-03    
9.32613e-01    6.90392e-03    
9.48580e-01    7.14587e-03    
9.64819e-01    7.39296e-03    
9.81337e-01    7.64509e-03    
9.98137e-01    7.90212e-03    
1.01523e+00    8.16389e-03    
1.03261e+00    8.43024e-03    
1.05028e+00    8.70097e-03    
1.06826e+00    8.97589e-03    
1.08655e+00    9.25475e-03    
1.10516e+00    9.53733e-03    
1.12408e+00    9.82335e-03    
1.14332e+00    1.01125e-02    
1.16289e+00    1.04046e-02    
1.18280e+00    1.06991e-02    
1.20305e+00    1.09959e-02    
1.22365e+00    1.12945e-02    
1.24460e+00    1.15945e-02    
1.26590e+00    1.18957e-02    
1.28758e+00    1.21975e-02    
1.30962e+00    1.24995e-02    
1.33204e+00    1.28014e-02    
1.35484e+00    1.31026e-02    
1.37804e+00    1.34028e-02    
1.40163e+00    1.37014e-02    
1.42563e+00    1.39979e-02    
1.45003e+00    1.42920e-02    
1.47486e+00    1.45830e-02    
1.50011e+00    1.48706e-02    
