# USINE V4.0
# File generated 13-05-2022 11:20:51
# Model1DKisoVc
# N
# SolMod0DFF_phi0_970GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.25159e-02    1.44978e-04    
9.40933e-02    1.52458e-04    
9.56975e-02    1.60322e-04    
9.73291e-02    1.68590e-04    
9.89886e-02    1.77283e-04    
1.00676e-01    1.86423e-04    
1.02393e-01    1.96033e-04    
1.04139e-01    2.06136e-04    
1.05914e-01    2.16758e-04    
1.07720e-01    2.27925e-04    
1.09556e-01    2.39665e-04    
1.11424e-01    2.52008e-04    
1.13324e-01    2.64984e-04    
1.15256e-01    2.78626e-04    
1.17221e-01    2.92967e-04    
1.19220e-01    3.08043e-04    
1.21253e-01    3.23891e-04    
1.23320e-01    3.40552e-04    
1.25422e-01    3.58065e-04    
1.27561e-01    3.76475e-04    
1.29736e-01    3.95828e-04    
1.31948e-01    4.16170e-04    
1.34197e-01    4.37553e-04    
1.36485e-01    4.60029e-04    
1.38812e-01    4.83654e-04    
1.41179e-01    5.08486e-04    
1.43586e-01    5.34587e-04    
1.46034e-01    5.62020e-04    
1.48524e-01    5.90853e-04    
1.51056e-01    6.21156e-04    
1.53632e-01    6.53006e-04    
1.56251e-01    6.86479e-04    
1.58915e-01    7.21657e-04    
1.61625e-01    7.58628e-04    
1.64380e-01    7.97480e-04    
1.67183e-01    8.38310e-04    
1.70033e-01    8.81217e-04    
1.72932e-01    9.26305e-04    
1.75881e-01    9.73685e-04    
1.78879e-01    1.02347e-03    
1.81929e-01    1.07579e-03    
1.85031e-01    1.13076e-03    
1.88186e-01    1.18851e-03    
1.91394e-01    1.24920e-03    
1.94658e-01    1.31296e-03    
1.97976e-01    1.37995e-03    
2.01352e-01    1.45032e-03    
2.04785e-01    1.52424e-03    
2.08276e-01    1.60188e-03    
2.11827e-01    1.68341e-03    
2.15439e-01    1.76902e-03    
2.19112e-01    1.85891e-03    
2.22848e-01    1.95330e-03    
2.26647e-01    2.05240e-03    
2.30512e-01    2.15644e-03    
2.34442e-01    2.26565e-03    
2.38439e-01    2.38029e-03    
2.42504e-01    2.50062e-03    
2.46639e-01    2.62690e-03    
2.50844e-01    2.75943e-03    
2.55121e-01    2.89849e-03    
2.59470e-01    3.04440e-03    
2.63894e-01    3.19749e-03    
2.68394e-01    3.35809e-03    
2.72970e-01    3.52655e-03    
2.77624e-01    3.70324e-03    
2.82357e-01    3.88855e-03    
2.87171e-01    4.08287e-03    
2.92067e-01    4.28662e-03    
2.97047e-01    4.50023e-03    
3.02112e-01    4.72416e-03    
3.07262e-01    4.95888e-03    
3.12501e-01    5.20487e-03    
3.17829e-01    5.46264e-03    
3.23248e-01    5.73272e-03    
3.28759e-01    6.01567e-03    
3.34365e-01    6.31205e-03    
3.40065e-01    6.62245e-03    
3.45863e-01    6.94749e-03    
3.51760e-01    7.28781e-03    
3.57758e-01    7.64407e-03    
3.63857e-01    8.01695e-03    
3.70061e-01    8.40717e-03    
3.76370e-01    8.81545e-03    
3.82787e-01    9.24256e-03    
3.89314e-01    9.68928e-03    
3.95951e-01    1.01564e-02    
4.02702e-01    1.06448e-02    
4.09568e-01    1.11553e-02    
4.16551e-01    1.16889e-02    
4.23653e-01    1.22463e-02    
4.30876e-01    1.28286e-02    
4.38223e-01    1.34368e-02    
4.45694e-01    1.40717e-02    
4.53293e-01    1.47345e-02    
4.61022e-01    1.54262e-02    
4.68882e-01    1.61479e-02    
4.76876e-01    1.69006e-02    
4.85007e-01    1.76854e-02    
4.93276e-01    1.85036e-02    
5.01686e-01    1.93563e-02    
5.10240e-01    2.02445e-02    
5.18939e-01    2.11696e-02    
5.27787e-01    2.21328e-02    
5.36785e-01    2.31353e-02    
5.45937e-01    2.41783e-02    
5.55245e-01    2.52630e-02    
5.64712e-01    2.63908e-02    
5.74340e-01    2.75629e-02    
5.84133e-01    2.87806e-02    
5.94092e-01    3.00451e-02    
6.04221e-01    3.13577e-02    
6.14523e-01    3.27197e-02    
6.25000e-01    3.41322e-02    
6.35656e-01    3.55966e-02    
6.46494e-01    3.71140e-02    
6.57516e-01    3.86855e-02    
6.68727e-01    4.03124e-02    
6.80128e-01    4.19957e-02    
6.91724e-01    4.37365e-02    
7.03518e-01    4.55357e-02    
7.15513e-01    4.73945e-02    
7.27712e-01    4.93135e-02    
7.40119e-01    5.12936e-02    
7.52738e-01    5.33356e-02    
7.65572e-01    5.54402e-02    
7.78624e-01    5.76077e-02    
7.91900e-01    5.98388e-02    
8.05401e-01    6.21338e-02    
8.19133e-01    6.44928e-02    
8.33099e-01    6.69159e-02    
8.47303e-01    6.94032e-02    
8.61749e-01    7.19543e-02    
8.76442e-01    7.45690e-02    
8.91385e-01    7.72466e-02    
9.06583e-01    7.99866e-02    
9.22040e-01    8.27879e-02    
9.37760e-01    8.56496e-02    
9.53749e-01    8.85703e-02    
9.70010e-01    9.15487e-02    
9.86548e-01    9.45829e-02    
1.00337e+00    9.76710e-02    
1.02048e+00    1.00811e-01    
1.03787e+00    1.04000e-01    
1.05557e+00    1.07237e-01    
1.07357e+00    1.10517e-01    
1.09187e+00    1.13838e-01    
1.11049e+00    1.17197e-01    
1.12942e+00    1.20590e-01    
1.14868e+00    1.24014e-01    
1.16826e+00    1.27464e-01    
1.18818e+00    1.30935e-01    
1.20844e+00    1.34425e-01    
1.22904e+00    1.37928e-01    
1.25000e+00    1.41439e-01    
1.27131e+00    1.44953e-01    
1.29298e+00    1.48465e-01    
1.31503e+00    1.51970e-01    
1.33745e+00    1.55462e-01    
1.36025e+00    1.58937e-01    
1.38344e+00    1.62388e-01    
1.40703e+00    1.65809e-01    
1.43102e+00    1.69196e-01    
1.45542e+00    1.72542e-01    
1.48023e+00    1.75841e-01    
1.50547e+00    1.79088e-01    
1.53114e+00    1.82277e-01    
1.55724e+00    1.85402e-01    
1.58379e+00    1.88457e-01    
1.61080e+00    1.91436e-01    
1.63826e+00    1.94334e-01    
1.66619e+00    1.97146e-01    
1.69460e+00    1.99866e-01    
1.72349e+00    2.02488e-01    
1.75288e+00    2.05009e-01    
1.78276e+00    2.07423e-01    
1.81316e+00    2.09726e-01    
1.84407e+00    2.11913e-01    
1.87551e+00    2.13981e-01    
1.90749e+00    2.15927e-01    
1.94001e+00    2.17746e-01    
1.97309e+00    2.19437e-01    
2.00673e+00    2.20996e-01    
2.04094e+00    2.22423e-01    
2.07574e+00    2.23715e-01    
2.11113e+00    2.24871e-01    
2.14713e+00    2.25890e-01    
2.18373e+00    2.26771e-01    
2.22097e+00    2.27514e-01    
2.25883e+00    2.28119e-01    
2.29734e+00    2.28585e-01    
2.33651e+00    2.28914e-01    
2.37635e+00    2.29104e-01    
2.41687e+00    2.29158e-01    
2.45807e+00    2.29076e-01    
2.49998e+00    2.28859e-01    
2.54261e+00    2.28507e-01    
2.58596e+00    2.28022e-01    
2.63005e+00    2.27405e-01    
2.67489e+00    2.26657e-01    
2.72049e+00    2.25779e-01    
2.76688e+00    2.24772e-01    
2.81405e+00    2.23635e-01    
2.86203e+00    2.22368e-01    
2.91083e+00    2.20971e-01    
2.96045e+00    2.19442e-01    
3.01093e+00    2.17778e-01    
3.06226e+00    2.15977e-01    
3.11448e+00    2.14035e-01    
3.16758e+00    2.11949e-01    
3.22158e+00    2.09716e-01    
3.27651e+00    2.07333e-01    
3.33237e+00    2.04800e-01    
3.38919e+00    2.02116e-01    
3.44697e+00    1.99286e-01    
3.50574e+00    1.96317e-01    
3.56551e+00    1.93218e-01    
3.62630e+00    1.90001e-01    
3.68813e+00    1.86681e-01    
3.75101e+00    1.83272e-01    
3.81497e+00    1.79791e-01    
3.88001e+00    1.76252e-01    
3.94616e+00    1.72669e-01    
4.01344e+00    1.69055e-01    
4.08187e+00    1.65422e-01    
4.15147e+00    1.61780e-01    
4.22225e+00    1.58137e-01    
4.29424e+00    1.54501e-01    
4.36745e+00    1.50879e-01    
4.44191e+00    1.47275e-01    
4.51765e+00    1.43695e-01    
4.59467e+00    1.40142e-01    
4.67301e+00    1.36620e-01    
4.75268e+00    1.33131e-01    
4.83371e+00    1.29679e-01    
4.91613e+00    1.26266e-01    
4.99995e+00    1.22894e-01    
5.08519e+00    1.19565e-01    
5.17189e+00    1.16280e-01    
5.26007e+00    1.13042e-01    
5.34975e+00    1.09852e-01    
5.44097e+00    1.06711e-01    
5.53373e+00    1.03620e-01    
5.62808e+00    1.00581e-01    
5.72404e+00    9.75947e-02    
5.82163e+00    9.46620e-02    
5.92089e+00    9.17838e-02    
6.02184e+00    8.89608e-02    
6.12451e+00    8.61937e-02    
6.22893e+00    8.34830e-02    
6.33513e+00    8.08293e-02    
6.44314e+00    7.82328e-02    
6.55299e+00    7.56940e-02    
6.66472e+00    7.32130e-02    
6.77835e+00    7.07901e-02    
6.89392e+00    6.84252e-02    
7.01146e+00    6.61186e-02    
7.13100e+00    6.38701e-02    
7.25258e+00    6.16795e-02    
7.37624e+00    5.95468e-02    
7.50200e+00    5.74715e-02    
7.62991e+00    5.54533e-02    
7.75999e+00    5.34918e-02    
7.89230e+00    5.15866e-02    
8.02686e+00    4.97369e-02    
8.16371e+00    4.79424e-02    
8.30290e+00    4.62022e-02    
8.44446e+00    4.45156e-02    
8.58844e+00    4.28820e-02    
8.73487e+00    4.13003e-02    
8.88380e+00    3.97698e-02    
9.03526e+00    3.82894e-02    
9.18931e+00    3.68580e-02    
9.34598e+00    3.54746e-02    
9.50533e+00    3.41378e-02    
9.66739e+00    3.28465e-02    
9.83222e+00    3.15992e-02    
9.99985e+00    3.03948e-02    
1.01703e+01    2.92319e-02    
1.03437e+01    2.81093e-02    
1.05201e+01    2.70256e-02    
1.06995e+01    2.59797e-02    
1.08819e+01    2.49704e-02    
1.10674e+01    2.39965e-02    
1.12561e+01    2.30571e-02    
1.14480e+01    2.21511e-02    
1.16432e+01    2.12775e-02    
1.18417e+01    2.04353e-02    
1.20436e+01    1.96236e-02    
1.22490e+01    1.88415e-02    
1.24578e+01    1.80880e-02    
1.26702e+01    1.73623e-02    
1.28862e+01    1.66634e-02    
1.31059e+01    1.59906e-02    
1.33294e+01    1.53429e-02    
1.35567e+01    1.47195e-02    
1.37878e+01    1.41196e-02    
1.40229e+01    1.35424e-02    
1.42620e+01    1.29872e-02    
1.45051e+01    1.24531e-02    
1.47524e+01    1.19395e-02    
1.50039e+01    1.14456e-02    
1.52598e+01    1.09708e-02    
1.55199e+01    1.05145e-02    
1.57845e+01    1.00759e-02    
1.60537e+01    9.65442e-03    
1.63274e+01    9.24953e-03    
1.66057e+01    8.86059e-03    
1.68889e+01    8.48705e-03    
1.71768e+01    8.12835e-03    
1.74697e+01    7.78395e-03    
1.77675e+01    7.45333e-03    
1.80705e+01    7.13598e-03    
1.83786e+01    6.83143e-03    
1.86919e+01    6.53919e-03    
1.90106e+01    6.25880e-03    
1.93347e+01    5.98983e-03    
1.96644e+01    5.73185e-03    
1.99996e+01    5.48443e-03    
2.03406e+01    5.24718e-03    
2.06874e+01    5.01972e-03    
2.10401e+01    4.80165e-03    
2.13989e+01    4.59263e-03    
2.17637e+01    4.39230e-03    
2.21348e+01    4.20033e-03    
2.25122e+01    4.01638e-03    
2.28960e+01    3.84015e-03    
2.32864e+01    3.67133e-03    
2.36834e+01    3.50962e-03    
2.40872e+01    3.35475e-03    
2.44978e+01    3.20643e-03    
2.49155e+01    3.06442e-03    
2.53403e+01    2.92845e-03    
2.57724e+01    2.79828e-03    
2.62118e+01    2.67368e-03    
2.66587e+01    2.55443e-03    
2.71132e+01    2.44030e-03    
2.75755e+01    2.33108e-03    
2.80456e+01    2.22659e-03    
2.85238e+01    2.12661e-03    
2.90101e+01    2.03097e-03    
2.95047e+01    1.93949e-03    
3.00078e+01    1.85199e-03    
3.05194e+01    1.76831e-03    
3.10397e+01    1.68829e-03    
3.15690e+01    1.61178e-03    
3.21072e+01    1.53862e-03    
3.26546e+01    1.46869e-03    
3.32114e+01    1.40183e-03    
3.37776e+01    1.33793e-03    
3.43535e+01    1.27686e-03    
3.49392e+01    1.21850e-03    
3.55349e+01    1.16272e-03    
3.61408e+01    1.10943e-03    
3.67570e+01    1.05852e-03    
3.73837e+01    1.00987e-03    
3.80210e+01    9.63404e-04    
3.86693e+01    9.19019e-04    
3.93286e+01    8.76624e-04    
3.99991e+01    8.36136e-04    
4.06811e+01    7.97470e-04    
4.13747e+01    7.60548e-04    
4.20801e+01    7.25294e-04    
4.27976e+01    6.91634e-04    
4.35272e+01    6.59499e-04    
4.42694e+01    6.28822e-04    
4.50242e+01    5.99540e-04    
4.57918e+01    5.71590e-04    
4.65725e+01    5.44913e-04    
4.73666e+01    5.19454e-04    
4.81742e+01    4.95159e-04    
4.89955e+01    4.71976e-04    
4.98309e+01    4.49855e-04    
5.06805e+01    4.28750e-04    
5.15446e+01    4.08614e-04    
5.24234e+01    3.89405e-04    
5.33172e+01    3.71081e-04    
5.42262e+01    3.53602e-04    
5.51507e+01    3.36931e-04    
5.60910e+01    3.21031e-04    
5.70474e+01    3.05867e-04    
5.80200e+01    2.91406e-04    
5.90092e+01    2.77616e-04    
6.00153e+01    2.64467e-04    
6.10386e+01    2.51930e-04    
6.20793e+01    2.39977e-04    
6.31377e+01    2.28582e-04    
6.42142e+01    2.17718e-04    
6.53090e+01    2.07362e-04    
6.64225e+01    1.97491e-04    
6.75550e+01    1.88082e-04    
6.87068e+01    1.79115e-04    
6.98782e+01    1.70568e-04    
7.10696e+01    1.62423e-04    
7.22813e+01    1.54661e-04    
7.35137e+01    1.47264e-04    
7.47670e+01    1.40216e-04    
7.60418e+01    1.33501e-04    
7.73383e+01    1.27103e-04    
7.86569e+01    1.21007e-04    
7.99979e+01    1.15200e-04    
8.13619e+01    1.09667e-04    
8.27491e+01    1.04397e-04    
8.41599e+01    9.93772e-05    
8.55948e+01    9.45956e-05    
8.70542e+01    9.00413e-05    
8.85384e+01    8.57036e-05    
9.00480e+01    8.15726e-05    
9.15833e+01    7.76384e-05    
9.31447e+01    7.38919e-05    
9.47328e+01    7.03242e-05    
9.63480e+01    6.69270e-05    
9.79907e+01    6.36923e-05    
9.96614e+01    6.06124e-05    
1.01361e+02    5.76801e-05    
1.03089e+02    5.48883e-05    
1.04846e+02    5.22305e-05    
1.06634e+02    4.97003e-05    
1.08452e+02    4.72917e-05    
1.10301e+02    4.49989e-05    
1.12182e+02    4.28165e-05    
1.14094e+02    4.07393e-05    
1.16040e+02    3.87621e-05    
1.18018e+02    3.68804e-05    
1.20030e+02    3.50895e-05    
1.22077e+02    3.33852e-05    
1.24158e+02    3.17632e-05    
1.26275e+02    3.02198e-05    
1.28428e+02    2.87511e-05    
1.30618e+02    2.73536e-05    
1.32844e+02    2.60238e-05    
1.35109e+02    2.47587e-05    
1.37413e+02    2.35549e-05    
1.39756e+02    2.24097e-05    
1.42139e+02    2.13202e-05    
1.44562e+02    2.02837e-05    
1.47027e+02    1.92978e-05    
1.49534e+02    1.83598e-05    
1.52083e+02    1.74677e-05    
1.54676e+02    1.66191e-05    
1.57313e+02    1.58119e-05    
1.59995e+02    1.50442e-05    
1.62723e+02    1.43141e-05    
1.65498e+02    1.36197e-05    
1.68319e+02    1.29593e-05    
1.71189e+02    1.23313e-05    
1.74108e+02    1.17340e-05    
1.77076e+02    1.11661e-05    
1.80095e+02    1.06260e-05    
1.83166e+02    1.01124e-05    
1.86289e+02    9.62409e-06    
1.89465e+02    9.15974e-06    
1.92695e+02    8.71820e-06    
1.95981e+02    8.29837e-06    
1.99322e+02    7.89917e-06    
2.02720e+02    7.51959e-06    
2.06177e+02    7.15866e-06    
2.09692e+02    6.81547e-06    
2.13267e+02    6.48914e-06    
2.16903e+02    6.17884e-06    
2.20601e+02    5.88376e-06    
2.24363e+02    5.60315e-06    
2.28188e+02    5.33630e-06    
2.32078e+02    5.08252e-06    
2.36035e+02    4.84115e-06    
2.40060e+02    4.61158e-06    
2.44152e+02    4.39322e-06    
2.48315e+02    4.18550e-06    
2.52549e+02    3.98789e-06    
2.56855e+02    3.79989e-06    
2.61234e+02    3.62101e-06    
2.65688e+02    3.45080e-06    
2.70218e+02    3.28882e-06    
2.74825e+02    3.13465e-06    
2.79511e+02    2.98792e-06    
2.84276e+02    2.84824e-06    
2.89123e+02    2.71527e-06    
2.94052e+02    2.58866e-06    
2.99066e+02    2.46811e-06    
3.04165e+02    2.35330e-06    
3.09351e+02    2.24396e-06    
3.14625e+02    2.13982e-06    
3.19989e+02    2.04061e-06    
3.25445e+02    1.94610e-06    
3.30994e+02    1.85605e-06    
3.36637e+02    1.77024e-06    
3.42377e+02    1.68848e-06    
3.48214e+02    1.61055e-06    
3.54151e+02    1.53628e-06    
3.60189e+02    1.46548e-06    
3.66330e+02    1.39799e-06    
3.72576e+02    1.33365e-06    
3.78928e+02    1.27231e-06    
3.85389e+02    1.21383e-06    
3.91960e+02    1.15806e-06    
3.98643e+02    1.10488e-06    
4.05439e+02    1.05416e-06    
4.12352e+02    1.00580e-06    
4.19382e+02    9.59667e-07    
4.26533e+02    9.15669e-07    
4.33805e+02    8.73702e-07    
4.41201e+02    8.33671e-07    
4.48723e+02    7.95485e-07    
4.56374e+02    7.59058e-07    
4.64155e+02    7.24307e-07    
4.72069e+02    6.91154e-07    
4.80117e+02    6.59525e-07    
4.88303e+02    6.29350e-07    
4.96629e+02    6.00559e-07    
5.05096e+02    5.73090e-07    
5.13708e+02    5.46881e-07    
5.22466e+02    5.21874e-07    
5.31374e+02    4.98012e-07    
5.40434e+02    4.75245e-07    
5.49648e+02    4.53520e-07    
5.59019e+02    4.32790e-07    
5.68550e+02    4.13008e-07    
5.78244e+02    3.94133e-07    
5.88103e+02    3.76121e-07    
5.98130e+02    3.58933e-07    
6.08328e+02    3.42531e-07    
6.18699e+02    3.26879e-07    
6.29248e+02    3.11943e-07    
6.39977e+02    2.97690e-07    
6.50888e+02    2.84088e-07    
6.61985e+02    2.71109e-07    
6.73272e+02    2.58722e-07    
6.84751e+02    2.46902e-07    
6.96426e+02    2.35621e-07    
7.08300e+02    2.24857e-07    
7.20376e+02    2.14584e-07    
7.32658e+02    2.04780e-07    
7.45150e+02    1.95425e-07    
7.57854e+02    1.86497e-07    
7.70775e+02    1.77976e-07    
7.83917e+02    1.69845e-07    
7.97282e+02    1.62086e-07    
8.10876e+02    1.54681e-07    
8.24701e+02    1.47614e-07    
8.38762e+02    1.40870e-07    
8.53062e+02    1.34434e-07    
8.67607e+02    1.28292e-07    
8.82399e+02    1.22431e-07    
8.97444e+02    1.16838e-07    
9.12745e+02    1.11500e-07    
9.28307e+02    1.06406e-07    
9.44134e+02    1.01544e-07    
9.60231e+02    9.69052e-08    
9.76603e+02    9.24778e-08    
9.93254e+02    8.82528e-08    
1.01019e+03    8.42208e-08    
1.02741e+03    8.03730e-08    
1.04493e+03    7.67010e-08    
1.06274e+03    7.31967e-08    
1.08086e+03    6.98526e-08    
1.09929e+03    6.66612e-08    
1.11803e+03    6.36157e-08    
1.13710e+03    6.07093e-08    
1.15648e+03    5.79358e-08    
1.17620e+03    5.52889e-08    
1.19626e+03    5.27630e-08    
1.21665e+03    5.03525e-08    
1.23739e+03    4.80522e-08    
1.25849e+03    4.58569e-08    
1.27995e+03    4.37620e-08    
1.30177e+03    4.17628e-08    
1.32397e+03    3.98550e-08    
1.34654e+03    3.80343e-08    
1.36950e+03    3.62969e-08    
1.39285e+03    3.46388e-08    
1.41659e+03    3.30565e-08    
1.44075e+03    3.15465e-08    
1.46531e+03    3.01055e-08    
1.49029e+03    2.87304e-08    
1.51570e+03    2.74181e-08    
1.54154e+03    2.61657e-08    
1.56783e+03    2.49706e-08    
1.59456e+03    2.38301e-08    
1.62175e+03    2.27418e-08    
1.64940e+03    2.17031e-08    
1.67752e+03    2.07119e-08    
1.70612e+03    1.97660e-08    
1.73521e+03    1.88634e-08    
1.76479e+03    1.80020e-08    
1.79488e+03    1.71799e-08    
1.82548e+03    1.63954e-08    
1.85661e+03    1.56468e-08    
1.88826e+03    1.49323e-08    
1.92046e+03    1.42506e-08    
1.95320e+03    1.35999e-08    
1.98650e+03    1.29790e-08    
2.02037e+03    1.23865e-08    
2.05482e+03    1.18210e-08    
2.08985e+03    1.12814e-08    
2.12548e+03    1.07664e-08    
2.16172e+03    1.02749e-08    
2.19858e+03    9.80595e-09    
2.23606e+03    9.35838e-09    
2.27418e+03    8.93125e-09    
2.31296e+03    8.52364e-09    
2.35239e+03    8.13465e-09    
2.39250e+03    7.76343e-09    
2.43329e+03    7.40916e-09    
2.47478e+03    7.07108e-09    
2.51697e+03    6.74843e-09    
2.55989e+03    6.44053e-09    
2.60353e+03    6.14669e-09    
2.64792e+03    5.86626e-09    
2.69307e+03    5.59865e-09    
2.73898e+03    5.34325e-09    
2.78568e+03    5.09952e-09    
2.83318e+03    4.86692e-09    
2.88148e+03    4.64494e-09    
2.93061e+03    4.43310e-09    
2.98058e+03    4.23093e-09    
3.03139e+03    4.03799e-09    
3.08308e+03    3.85386e-09    
3.13564e+03    3.67813e-09    
3.18911e+03    3.51043e-09    
3.24348e+03    3.35038e-09    
3.29878e+03    3.19764e-09    
3.35502e+03    3.05187e-09    
3.41222e+03    2.91275e-09    
3.47040e+03    2.77998e-09    
3.52957e+03    2.65328e-09    
3.58975e+03    2.53235e-09    
3.65095e+03    2.41694e-09    
3.71320e+03    2.30680e-09    
3.77651e+03    2.20169e-09    
3.84090e+03    2.10137e-09    
3.90638e+03    2.00563e-09    
3.97298e+03    1.91425e-09    
4.04072e+03    1.82705e-09    
4.10962e+03    1.74382e-09    
4.17968e+03    1.66439e-09    
4.25095e+03    1.58858e-09    
4.32342e+03    1.51623e-09    
4.39714e+03    1.44718e-09    
4.47211e+03    1.38128e-09    
4.54835e+03    1.31838e-09    
4.62590e+03    1.25835e-09    
4.70477e+03    1.20106e-09    
4.78499e+03    1.14638e-09    
4.86657e+03    1.09420e-09    
4.94954e+03    1.04439e-09    
5.03393e+03    9.96853e-10    
5.11976e+03    9.51483e-10    
5.20705e+03    9.08181e-10    
5.29582e+03    8.66853e-10    
5.38612e+03    8.27408e-10    
5.47795e+03    7.89760e-10    
5.57134e+03    7.53829e-10    
5.66633e+03    7.19534e-10    
5.76294e+03    6.86802e-10    
5.86120e+03    6.55561e-10    
5.96113e+03    6.25743e-10    
6.06277e+03    5.97284e-10    
6.16613e+03    5.70121e-10    
6.27126e+03    5.44195e-10    
6.37819e+03    5.19450e-10    
6.48693e+03    4.95832e-10    
6.59753e+03    4.73290e-10    
6.71002e+03    4.51773e-10    
6.82442e+03    4.31237e-10    
6.94078e+03    4.11635e-10    
7.05911e+03    3.92926e-10    
7.17947e+03    3.75069e-10    
7.30188e+03    3.58024e-10    
7.42637e+03    3.41755e-10    
7.55299e+03    3.26227e-10    
7.68176e+03    3.11405e-10    
7.81274e+03    2.97258e-10    
7.94594e+03    2.83754e-10    
8.08142e+03    2.70865e-10    
8.21920e+03    2.58563e-10    
8.35934e+03    2.46820e-10    
8.50186e+03    2.35611e-10    
8.64681e+03    2.24912e-10    
8.79424e+03    2.14700e-10    
8.94418e+03    2.04952e-10    
9.09667e+03    1.95647e-10    
9.25177e+03    1.86765e-10    
9.40951e+03    1.78288e-10    
9.56994e+03    1.70196e-10    
9.73310e+03    1.62471e-10    
9.89905e+03    1.55098e-10    
1.00678e+04    1.48060e-10    
1.02395e+04    1.41342e-10    
1.04141e+04    1.34929e-10    
1.05916e+04    1.28808e-10    
1.07722e+04    1.22964e-10    
1.09559e+04    1.17387e-10    
1.11426e+04    1.12063e-10    
1.13326e+04    1.06980e-10    
1.15258e+04    1.02129e-10    
1.17224e+04    9.74975e-11    
1.19222e+04    9.30767e-11    
1.21255e+04    8.88568e-11    
1.23322e+04    8.48284e-11    
1.25425e+04    8.09830e-11    
1.27563e+04    7.73122e-11    
1.29738e+04    7.38081e-11    
1.31950e+04    7.04630e-11    
1.34200e+04    6.72699e-11    
1.36488e+04    6.42216e-11    
1.38815e+04    6.13117e-11    
1.41182e+04    5.85339e-11    
1.43589e+04    5.58822e-11    
1.46037e+04    5.33508e-11    
1.48527e+04    5.09342e-11    
1.51059e+04    4.86273e-11    
1.53635e+04    4.64251e-11    
1.56254e+04    4.43227e-11    
1.58918e+04    4.23158e-11    
1.61628e+04    4.03998e-11    
1.64383e+04    3.85708e-11    
1.67186e+04    3.68247e-11    
1.70037e+04    3.51577e-11    
1.72936e+04    3.35664e-11    
1.75884e+04    3.20472e-11    
1.78883e+04    3.05969e-11    
1.81933e+04    2.92123e-11    
1.85035e+04    2.78905e-11    
1.88189e+04    2.66286e-11    
1.91398e+04    2.54239e-11    
1.94661e+04    2.42738e-11    
1.97980e+04    2.31759e-11    
2.01356e+04    2.21276e-11    
2.04789e+04    2.11269e-11    
2.08280e+04    2.01715e-11    
2.11831e+04    1.92593e-11    
2.15443e+04    1.83885e-11    
2.19116e+04    1.75571e-11    
2.22852e+04    1.67634e-11    
2.26652e+04    1.60056e-11    
2.30516e+04    1.52822e-11    
2.34446e+04    1.45915e-11    
2.38443e+04    1.39320e-11    
