# USINE V4.0
# File generated 13-05-2022 06:37:25
# Model1DKisoVc
# V
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.56809e-02    1.22049e-05    
9.73151e-02    1.28351e-05    
9.89772e-02    1.34977e-05    
1.00668e-01    1.41943e-05    
1.02387e-01    1.49268e-05    
1.04136e-01    1.56970e-05    
1.05914e-01    1.65067e-05    
1.07723e-01    1.73580e-05    
1.09563e-01    1.82531e-05    
1.11435e-01    1.91941e-05    
1.13338e-01    2.01834e-05    
1.15274e-01    2.12235e-05    
1.17243e-01    2.23170e-05    
1.19245e-01    2.34666e-05    
1.21282e-01    2.46751e-05    
1.23353e-01    2.59456e-05    
1.25460e-01    2.72812e-05    
1.27603e-01    2.86852e-05    
1.29782e-01    3.01611e-05    
1.31999e-01    3.17125e-05    
1.34253e-01    3.33434e-05    
1.36546e-01    3.50577e-05    
1.38879e-01    3.68597e-05    
1.41251e-01    3.87538e-05    
1.43663e-01    4.07447e-05    
1.46117e-01    4.28372e-05    
1.48612e-01    4.50367e-05    
1.51151e-01    4.73484e-05    
1.53732e-01    4.97780e-05    
1.56358e-01    5.23316e-05    
1.59029e-01    5.50153e-05    
1.61745e-01    5.78358e-05    
1.64507e-01    6.08000e-05    
1.67317e-01    6.39150e-05    
1.70175e-01    6.71886e-05    
1.73081e-01    7.06286e-05    
1.76038e-01    7.42436e-05    
1.79044e-01    7.80422e-05    
1.82102e-01    8.20337e-05    
1.85212e-01    8.62279e-05    
1.88376e-01    9.06348e-05    
1.91593e-01    9.52651e-05    
1.94866e-01    1.00130e-04    
1.98194e-01    1.05242e-04    
2.01579e-01    1.10612e-04    
2.05022e-01    1.16252e-04    
2.08524e-01    1.22175e-04    
2.12085e-01    1.28395e-04    
2.15708e-01    1.34927e-04    
2.19392e-01    1.41785e-04    
2.23139e-01    1.48985e-04    
2.26950e-01    1.56544e-04    
2.30826e-01    1.64480e-04    
2.34769e-01    1.72810e-04    
2.38779e-01    1.81553e-04    
2.42857e-01    1.90729e-04    
2.47005e-01    2.00358e-04    
2.51223e-01    2.10463e-04    
2.55514e-01    2.21065e-04    
2.59878e-01    2.32188e-04    
2.64317e-01    2.43857e-04    
2.68832e-01    2.56097e-04    
2.73423e-01    2.68935e-04    
2.78093e-01    2.82397e-04    
2.82843e-01    2.96515e-04    
2.87674e-01    3.11316e-04    
2.92587e-01    3.26834e-04    
2.97584e-01    3.43100e-04    
3.02667e-01    3.60148e-04    
3.07837e-01    3.78014e-04    
3.13094e-01    3.96735e-04    
3.18442e-01    4.16347e-04    
3.23881e-01    4.36892e-04    
3.29413e-01    4.58411e-04    
3.35039e-01    4.80944e-04    
3.40761e-01    5.04538e-04    
3.46581e-01    5.29238e-04    
3.52501e-01    5.55091e-04    
3.58521e-01    5.82147e-04    
3.64645e-01    6.10455e-04    
3.70873e-01    6.40069e-04    
3.77207e-01    6.71043e-04    
3.83650e-01    7.03433e-04    
3.90203e-01    7.37296e-04    
3.96867e-01    7.72692e-04    
4.03646e-01    8.09682e-04    
4.10540e-01    8.48330e-04    
4.17552e-01    8.88699e-04    
4.24683e-01    9.30858e-04    
4.31937e-01    9.74872e-04    
4.39314e-01    1.02081e-03    
4.46817e-01    1.06875e-03    
4.54449e-01    1.11876e-03    
4.62211e-01    1.17092e-03    
4.70105e-01    1.22529e-03    
4.78135e-01    1.28197e-03    
4.86301e-01    1.34102e-03    
4.94607e-01    1.40253e-03    
5.03055e-01    1.46657e-03    
5.11647e-01    1.53324e-03    
5.20385e-01    1.60260e-03    
5.29274e-01    1.67475e-03    
5.38313e-01    1.74977e-03    
5.47508e-01    1.82773e-03    
5.56859e-01    1.90873e-03    
5.66370e-01    1.99284e-03    
5.76043e-01    2.08014e-03    
5.85882e-01    2.17073e-03    
5.95889e-01    2.26467e-03    
6.06066e-01    2.36204e-03    
6.16418e-01    2.46292e-03    
6.26946e-01    2.56738e-03    
6.37654e-01    2.67550e-03    
6.48545e-01    2.78733e-03    
6.59622e-01    2.90294e-03    
6.70888e-01    3.02240e-03    
6.82347e-01    3.14574e-03    
6.94001e-01    3.27302e-03    
7.05854e-01    3.40428e-03    
7.17910e-01    3.53956e-03    
7.30172e-01    3.67887e-03    
7.42643e-01    3.82225e-03    
7.55327e-01    3.96970e-03    
7.68228e-01    4.12122e-03    
7.81349e-01    4.27680e-03    
7.94694e-01    4.43642e-03    
8.08267e-01    4.60005e-03    
8.22072e-01    4.76765e-03    
8.36113e-01    4.93915e-03    
8.50394e-01    5.11448e-03    
8.64918e-01    5.29356e-03    
8.79691e-01    5.47628e-03    
8.94716e-01    5.66254e-03    
9.09997e-01    5.85218e-03    
