# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# NE
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.49641e-02    3.53330e-04    
9.65806e-02    3.71445e-04    
9.82247e-02    3.90484e-04    
9.98968e-02    4.10494e-04    
1.01597e-01    4.31524e-04    
1.03327e-01    4.53626e-04    
1.05086e-01    4.76854e-04    
1.06875e-01    5.01266e-04    
1.08694e-01    5.26920e-04    
1.10544e-01    5.53880e-04    
1.12426e-01    5.82212e-04    
1.14340e-01    6.11984e-04    
1.16286e-01    6.43270e-04    
1.18266e-01    6.76146e-04    
1.20279e-01    7.10691e-04    
1.22327e-01    7.46991e-04    
1.24409e-01    7.85133e-04    
1.26527e-01    8.25210e-04    
1.28681e-01    8.67320e-04    
1.30871e-01    9.11564e-04    
1.33099e-01    9.58049e-04    
1.35365e-01    1.00689e-03    
1.37669e-01    1.05820e-03    
1.40013e-01    1.11211e-03    
1.42396e-01    1.16874e-03    
1.44820e-01    1.22823e-03    
1.47286e-01    1.29073e-03    
1.49793e-01    1.35639e-03    
1.52343e-01    1.42536e-03    
1.54936e-01    1.49781e-03    
1.57574e-01    1.57390e-03    
1.60256e-01    1.65384e-03    
1.62984e-01    1.73779e-03    
1.65758e-01    1.82597e-03    
1.68580e-01    1.91858e-03    
1.71450e-01    2.01585e-03    
1.74369e-01    2.11801e-03    
1.77337e-01    2.22529e-03    
1.80356e-01    2.33795e-03    
1.83426e-01    2.45625e-03    
1.86548e-01    2.58048e-03    
1.89724e-01    2.71093e-03    
1.92954e-01    2.84791e-03    
1.96238e-01    2.99173e-03    
1.99579e-01    3.14273e-03    
2.02976e-01    3.30124e-03    
2.06432e-01    3.46758e-03    
2.09946e-01    3.64212e-03    
2.13520e-01    3.82525e-03    
2.17154e-01    4.01737e-03    
2.20851e-01    4.21891e-03    
2.24611e-01    4.43031e-03    
2.28434e-01    4.65202e-03    
2.32323e-01    4.88454e-03    
2.36278e-01    5.12836e-03    
2.40300e-01    5.38400e-03    
2.44390e-01    5.65200e-03    
2.48551e-01    5.93294e-03    
2.52782e-01    6.22740e-03    
2.57085e-01    6.53600e-03    
2.61461e-01    6.85937e-03    
2.65912e-01    7.19817e-03    
2.70439e-01    7.55310e-03    
2.75042e-01    7.92487e-03    
2.79725e-01    8.31422e-03    
2.84486e-01    8.72192e-03    
2.89329e-01    9.14878e-03    
2.94254e-01    9.59562e-03    
2.99264e-01    1.00633e-02    
3.04358e-01    1.05527e-02    
3.09539e-01    1.10648e-02    
3.14808e-01    1.16005e-02    
3.20167e-01    1.21607e-02    
3.25618e-01    1.27466e-02    
3.31161e-01    1.33591e-02    
3.36798e-01    1.39994e-02    
3.42531e-01    1.46685e-02    
3.48362e-01    1.53677e-02    
3.54292e-01    1.60980e-02    
3.60324e-01    1.68607e-02    
3.66457e-01    1.76570e-02    
3.72696e-01    1.84883e-02    
3.79040e-01    1.93558e-02    
3.85492e-01    2.02609e-02    
3.92055e-01    2.12050e-02    
3.98729e-01    2.21894e-02    
4.05516e-01    2.32156e-02    
4.12419e-01    2.42850e-02    
4.19440e-01    2.53992e-02    
4.26580e-01    2.65596e-02    
4.33842e-01    2.77677e-02    
4.41227e-01    2.90252e-02    
4.48738e-01    3.03335e-02    
4.56377e-01    3.16942e-02    
4.64146e-01    3.31090e-02    
4.72047e-01    3.45794e-02    
4.80083e-01    3.61070e-02    
4.88255e-01    3.76934e-02    
4.96567e-01    3.93401e-02    
5.05020e-01    4.10488e-02    
5.13617e-01    4.28210e-02    
5.22360e-01    4.46583e-02    
5.31253e-01    4.65621e-02    
5.40296e-01    4.85338e-02    
5.49494e-01    5.05751e-02    
5.58848e-01    5.26871e-02    
5.68361e-01    5.48713e-02    
5.78036e-01    5.71288e-02    
5.87876e-01    5.94609e-02    
5.97884e-01    6.18686e-02    
6.08061e-01    6.43530e-02    
6.18413e-01    6.69150e-02    
6.28940e-01    6.95552e-02    
6.39646e-01    7.22745e-02    
6.50535e-01    7.50733e-02    
6.61609e-01    7.79521e-02    
6.72872e-01    8.09110e-02    
6.84326e-01    8.39501e-02    
6.95975e-01    8.70693e-02    
7.07823e-01    9.02683e-02    
7.19872e-01    9.35466e-02    
7.32127e-01    9.69036e-02    
7.44590e-01    1.00338e-01    
7.57265e-01    1.03849e-01    
7.70156e-01    1.07435e-01    
7.83266e-01    1.11095e-01    
7.96600e-01    1.14826e-01    
8.10161e-01    1.18627e-01    
8.23952e-01    1.22494e-01    
8.37978e-01    1.26425e-01    
8.52243e-01    1.30417e-01    
8.66751e-01    1.34467e-01    
