# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# S
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.70969e-02    5.52999e-05    
9.87476e-02    5.81333e-05    
1.00426e-01    6.11112e-05    
1.02134e-01    6.42409e-05    
1.03870e-01    6.75302e-05    
1.05636e-01    7.09870e-05    
1.07432e-01    7.46199e-05    
1.09258e-01    7.84379e-05    
1.11116e-01    8.24501e-05    
1.13005e-01    8.66665e-05    
1.14926e-01    9.10974e-05    
1.16879e-01    9.57536e-05    
1.18866e-01    1.00646e-04    
1.20887e-01    1.05788e-04    
1.22942e-01    1.11190e-04    
1.25032e-01    1.16867e-04    
1.27158e-01    1.22832e-04    
1.29320e-01    1.29100e-04    
1.31518e-01    1.35685e-04    
1.33754e-01    1.42604e-04    
1.36028e-01    1.49874e-04    
1.38341e-01    1.57511e-04    
1.40692e-01    1.65536e-04    
1.43084e-01    1.73966e-04    
1.45517e-01    1.82822e-04    
1.47991e-01    1.92127e-04    
1.50507e-01    2.01901e-04    
1.53065e-01    2.12169e-04    
1.55667e-01    2.22954e-04    
1.58314e-01    2.34284e-04    
1.61005e-01    2.46186e-04    
1.63742e-01    2.58686e-04    
1.66526e-01    2.71817e-04    
1.69357e-01    2.85608e-04    
1.72236e-01    3.00093e-04    
1.75164e-01    3.15306e-04    
1.78142e-01    3.31283e-04    
1.81171e-01    3.48062e-04    
1.84251e-01    3.65684e-04    
1.87383e-01    3.84189e-04    
1.90569e-01    4.03621e-04    
1.93808e-01    4.24026e-04    
1.97103e-01    4.45452e-04    
2.00454e-01    4.67950e-04    
2.03862e-01    4.91566e-04    
2.07328e-01    5.16351e-04    
2.10852e-01    5.42360e-04    
2.14437e-01    5.69652e-04    
2.18082e-01    5.98287e-04    
2.21790e-01    6.28330e-04    
2.25560e-01    6.59846e-04    
2.29395e-01    6.92906e-04    
2.33295e-01    7.27581e-04    
2.37261e-01    7.63946e-04    
2.41295e-01    8.02081e-04    
2.45397e-01    8.42068e-04    
2.49568e-01    8.83991e-04    
2.53811e-01    9.27940e-04    
2.58126e-01    9.74008e-04    
2.62514e-01    1.02229e-03    
2.66977e-01    1.07289e-03    
2.71516e-01    1.12591e-03    
2.76132e-01    1.18145e-03    
2.80826e-01    1.23964e-03    
2.85600e-01    1.30059e-03    
2.90456e-01    1.36441e-03    
2.95394e-01    1.43124e-03    
3.00415e-01    1.50122e-03    
3.05523e-01    1.57446e-03    
3.10717e-01    1.65112e-03    
3.15999e-01    1.73134e-03    
3.21371e-01    1.81527e-03    
3.26835e-01    1.90307e-03    
3.32391e-01    1.99489e-03    
3.38042e-01    2.09092e-03    
3.43789e-01    2.19131e-03    
3.49633e-01    2.29625e-03    
3.55577e-01    2.40592e-03    
3.61622e-01    2.52050e-03    
3.67770e-01    2.64020e-03    
3.74022e-01    2.76521e-03    
3.80381e-01    2.89574e-03    
3.86847e-01    3.03200e-03    
3.93424e-01    3.17420e-03    
4.00112e-01    3.32257e-03    
4.06914e-01    3.47734e-03    
4.13832e-01    3.63873e-03    
4.20867e-01    3.80698e-03    
4.28022e-01    3.98233e-03    
4.35299e-01    4.16504e-03    
4.42699e-01    4.35534e-03    
4.50225e-01    4.55350e-03    
4.57879e-01    4.75977e-03    
4.65663e-01    4.97441e-03    
4.73580e-01    5.19768e-03    
4.81631e-01    5.42985e-03    
4.89819e-01    5.67119e-03    
4.98146e-01    5.92197e-03    
5.06615e-01    6.18245e-03    
5.15227e-01    6.45290e-03    
5.23987e-01    6.73360e-03    
5.32895e-01    7.02479e-03    
5.41954e-01    7.32676e-03    
