# USINE V4.0
# File generated 13-05-2022 06:37:25
# Model1DKisoVc
# CR
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.70864e-02    2.60982e-05    
9.87369e-02    2.74378e-05    
1.00415e-01    2.88458e-05    
1.02123e-01    3.03259e-05    
1.03859e-01    3.18816e-05    
1.05624e-01    3.35168e-05    
1.07420e-01    3.52354e-05    
1.09246e-01    3.70419e-05    
1.11104e-01    3.89405e-05    
1.12992e-01    4.09360e-05    
1.14913e-01    4.30332e-05    
1.16867e-01    4.52375e-05    
1.18854e-01    4.75540e-05    
1.20874e-01    4.99887e-05    
1.22929e-01    5.25473e-05    
1.25019e-01    5.52363e-05    
1.27144e-01    5.80621e-05    
1.29306e-01    6.10317e-05    
1.31504e-01    6.41524e-05    
1.33740e-01    6.74318e-05    
1.36014e-01    7.08779e-05    
1.38326e-01    7.44990e-05    
1.40677e-01    7.83041e-05    
1.43069e-01    8.23024e-05    
1.45501e-01    8.65036e-05    
1.47975e-01    9.09179e-05    
1.50491e-01    9.55560e-05    
1.53049e-01    1.00429e-04    
1.55651e-01    1.05549e-04    
1.58297e-01    1.10929e-04    
1.60988e-01    1.16580e-04    
1.63725e-01    1.22518e-04    
1.66509e-01    1.28755e-04    
1.69339e-01    1.35308e-04    
1.72218e-01    1.42192e-04    
1.75146e-01    1.49424e-04    
1.78124e-01    1.57020e-04    
1.81152e-01    1.65000e-04    
1.84231e-01    1.73382e-04    
1.87363e-01    1.82186e-04    
1.90549e-01    1.91433e-04    
1.93788e-01    2.01145e-04    
1.97083e-01    2.11346e-04    
2.00433e-01    2.22060e-04    
2.03841e-01    2.33309e-04    
2.07306e-01    2.45118e-04    
2.10830e-01    2.57515e-04    
2.14415e-01    2.70528e-04    
2.18060e-01    2.84185e-04    
2.21767e-01    2.98519e-04    
2.25537e-01    3.13561e-04    
2.29371e-01    3.29346e-04    
2.33271e-01    3.45908e-04    
2.37237e-01    3.63285e-04    
2.41270e-01    3.81514e-04    
2.45371e-01    4.00636e-04    
2.49543e-01    4.20693e-04    
2.53785e-01    4.41729e-04    
2.58100e-01    4.63789e-04    
2.62488e-01    4.86920e-04    
2.66950e-01    5.11172e-04    
2.71488e-01    5.36596e-04    
2.76104e-01    5.63247e-04    
2.80798e-01    5.91180e-04    
2.85571e-01    6.20452e-04    
2.90426e-01    6.51126e-04    
2.95364e-01    6.83262e-04    
3.00385e-01    7.16927e-04    
3.05492e-01    7.52189e-04    
3.10685e-01    7.89117e-04    
3.15967e-01    8.27786e-04    
3.21339e-01    8.68270e-04    
3.26802e-01    9.10648e-04    
3.32357e-01    9.55002e-04    
3.38008e-01    1.00142e-03    
3.43754e-01    1.04998e-03    
3.49598e-01    1.10078e-03    
3.55541e-01    1.15391e-03    
3.61586e-01    1.20946e-03    
3.67733e-01    1.26754e-03    
3.73985e-01    1.32825e-03    
3.80343e-01    1.39170e-03    
3.86809e-01    1.45798e-03    
3.93385e-01    1.52723e-03    
4.00072e-01    1.59954e-03    
4.06874e-01    1.67503e-03    
4.13791e-01    1.75384e-03    
4.20826e-01    1.83607e-03    
4.27980e-01    1.92187e-03    
4.35256e-01    2.01135e-03    
4.42655e-01    2.10465e-03    
4.50181e-01    2.20191e-03    
4.57834e-01    2.30326e-03    
4.65618e-01    2.40883e-03    
4.73533e-01    2.51878e-03    
4.81584e-01    2.63324e-03    
4.89771e-01    2.75237e-03    
4.98097e-01    2.87629e-03    
5.06565e-01    3.00517e-03    
5.15177e-01    3.13915e-03    
5.23935e-01    3.27838e-03    
5.32842e-01    3.42299e-03    
5.41901e-01    3.57315e-03    
5.51114e-01    3.72899e-03    
5.60483e-01    3.89067e-03    
5.70012e-01    4.05831e-03    
5.79702e-01    4.23206e-03    
5.89557e-01    4.41206e-03    
5.99580e-01    4.59844e-03    
6.09773e-01    4.79132e-03    
6.20140e-01    4.99082e-03    
6.30683e-01    5.19706e-03    
6.41404e-01    5.41015e-03    
6.52309e-01    5.63017e-03    
6.63398e-01    5.85723e-03    
6.74676e-01    6.09140e-03    
6.86146e-01    6.33276e-03    
6.97811e-01    6.58134e-03    
7.09674e-01    6.83720e-03    
7.21739e-01    7.10037e-03    
7.34009e-01    7.37085e-03    
7.46488e-01    7.64865e-03    
7.59179e-01    7.93373e-03    
7.72085e-01    8.22606e-03    
7.85211e-01    8.52557e-03    
7.98560e-01    8.83218e-03    
8.12136e-01    9.14578e-03    
8.25943e-01    9.46623e-03    
8.39984e-01    9.79338e-03    
8.54264e-01    1.01270e-02    
8.68787e-01    1.04670e-02    
8.83557e-01    1.08130e-02    
8.98578e-01    1.11648e-02    
9.13854e-01    1.15221e-02    
9.29391e-01    1.18845e-02    
9.45191e-01    1.22517e-02    
9.61259e-01    1.26232e-02    
9.77601e-01    1.29986e-02    
9.94221e-01    1.33775e-02    
1.01112e+00    1.37592e-02    
1.02831e+00    1.41433e-02    
1.04580e+00    1.45291e-02    
1.06357e+00    1.49161e-02    
1.08166e+00    1.53035e-02    
1.10004e+00    1.56906e-02    
1.11875e+00    1.60767e-02    
1.13776e+00    1.64610e-02    
1.15711e+00    1.68428e-02    
1.17678e+00    1.72212e-02    
1.19678e+00    1.75953e-02    
1.21713e+00    1.79643e-02    
1.23782e+00    1.83274e-02    
1.25887e+00    1.86836e-02    
1.28027e+00    1.90320e-02    
1.30203e+00    1.93718e-02    
1.32417e+00    1.97020e-02    
1.34668e+00    2.00220e-02    
1.36957e+00    2.03307e-02    
1.39286e+00    2.06273e-02    
1.41654e+00    2.09110e-02    
1.44062e+00    2.11810e-02    
1.46511e+00    2.14365e-02    
1.49002e+00    2.16768e-02    
1.51535e+00    2.19012e-02    
1.54111e+00    2.21088e-02    
1.56731e+00    2.22992e-02    
1.59396e+00    2.24716e-02    
1.62105e+00    2.26255e-02    
1.64861e+00    2.27603e-02    
1.67664e+00    2.28756e-02    
1.70514e+00    2.29710e-02    
1.73413e+00    2.30461e-02    
1.76361e+00    2.31008e-02    
1.79360e+00    2.31348e-02    
1.82409e+00    2.31480e-02    
1.85510e+00    2.31405e-02    
1.88664e+00    2.31124e-02    
1.91871e+00    2.30640e-02    
1.95133e+00    2.29955e-02    
1.98450e+00    2.29073e-02    
2.01824e+00    2.28001e-02    
2.05255e+00    2.26743e-02    
2.08745e+00    2.25307e-02    
2.12294e+00    2.23698e-02    
2.15903e+00    2.21926e-02    
2.19573e+00    2.19997e-02    
2.23306e+00    2.17920e-02    
2.27102e+00    2.15703e-02    
2.30963e+00    2.13356e-02    
2.34890e+00    2.10886e-02    
2.38883e+00    2.08302e-02    
2.42944e+00    2.05615e-02    
2.47074e+00    2.02831e-02    
2.51275e+00    1.99962e-02    
2.55546e+00    1.97015e-02    
2.59891e+00    1.94000e-02    
2.64309e+00    1.90926e-02    
2.68803e+00    1.87801e-02    
2.73372e+00    1.84634e-02    
2.78020e+00    1.81433e-02    
2.82746e+00    1.78206e-02    
2.87553e+00    1.74960e-02    
2.92442e+00    1.71701e-02    
2.97413e+00    1.68435e-02    
3.02470e+00    1.65167e-02    
3.07612e+00    1.61902e-02    
3.12841e+00    1.58643e-02    
3.18160e+00    1.55392e-02    
3.23569e+00    1.52151e-02    
3.29070e+00    1.48921e-02    
3.34664e+00    1.45703e-02    
3.40353e+00    1.42496e-02    
3.46140e+00    1.39300e-02    
3.52024e+00    1.36116e-02    
3.58009e+00    1.32942e-02    
3.64095e+00    1.29778e-02    
3.70285e+00    1.26624e-02    
3.76580e+00    1.23482e-02    
3.82982e+00    1.20354e-02    
3.89493e+00    1.17243e-02    
3.96115e+00    1.14154e-02    
4.02849e+00    1.11092e-02    
4.09697e+00    1.08063e-02    
4.16663e+00    1.05072e-02    
4.23746e+00    1.02124e-02    
4.30950e+00    9.92228e-03    
4.38276e+00    9.63711e-03    
4.45727e+00    9.35709e-03    
4.53305e+00    9.08232e-03    
4.61011e+00    8.81286e-03    
4.68849e+00    8.54873e-03    
4.76819e+00    8.28992e-03    
4.84926e+00    8.03641e-03    
4.93170e+00    7.78814e-03    
5.01554e+00    7.54510e-03    
5.10081e+00    7.30725e-03    
5.18752e+00    7.07455e-03    
5.27571e+00    6.84698e-03    
5.36540e+00    6.62451e-03    
5.45662e+00    6.40711e-03    
5.54938e+00    6.19479e-03    
5.64373e+00    5.98756e-03    
5.73967e+00    5.78545e-03    
5.83725e+00    5.58848e-03    
5.93649e+00    5.39668e-03    
6.03741e+00    5.21004e-03    
6.14005e+00    5.02855e-03    
6.24443e+00    4.85219e-03    
6.35059e+00    4.68090e-03    
6.45856e+00    4.51462e-03    
6.56836e+00    4.35324e-03    
6.68002e+00    4.19662e-03    
6.79359e+00    4.04464e-03    
6.90908e+00    3.89718e-03    
7.02654e+00    3.75412e-03    
7.14599e+00    3.61533e-03    
7.26748e+00    3.48073e-03    
7.39103e+00    3.35021e-03    
7.51668e+00    3.22369e-03    
7.64447e+00    3.10110e-03    
7.77443e+00    2.98239e-03    
7.90660e+00    2.86749e-03    
8.04102e+00    2.75635e-03    
8.17772e+00    2.64891e-03    
8.31674e+00    2.54510e-03    
8.45813e+00    2.44487e-03    
8.60193e+00    2.34814e-03    
8.74816e+00    2.25486e-03    
8.89689e+00    2.16497e-03    
9.04814e+00    2.07841e-03    
9.20196e+00    1.99514e-03    
9.35840e+00    1.91511e-03    
9.51750e+00    1.83824e-03    
9.67930e+00    1.76448e-03    
9.84386e+00    1.69376e-03    
1.00112e+01    1.62598e-03    
1.01814e+01    1.56104e-03    
1.03545e+01    1.49883e-03    
1.05305e+01    1.43923e-03    
1.07096e+01    1.38209e-03    
