# USINE V4.0
# File generated 13-05-2022 06:37:25
# Model1DKisoVc
# FE
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.95774e-02    2.22117e-04    
1.01272e-01    2.33498e-04    
1.02995e-01    2.45460e-04    
1.04747e-01    2.58032e-04    
1.06529e-01    2.71244e-04    
1.08341e-01    2.85129e-04    
1.10184e-01    2.99721e-04    
1.12059e-01    3.15057e-04    
1.13966e-01    3.31172e-04    
1.15904e-01    3.48108e-04    
1.17876e-01    3.65904e-04    
1.19882e-01    3.84605e-04    
1.21921e-01    4.04257e-04    
1.23996e-01    4.24906e-04    
1.26105e-01    4.46604e-04    
1.28251e-01    4.69403e-04    
1.30433e-01    4.93359e-04    
1.32652e-01    5.18529e-04    
1.34909e-01    5.44975e-04    
1.37204e-01    5.72761e-04    
1.39538e-01    6.01954e-04    
1.41912e-01    6.32624e-04    
1.44326e-01    6.64846e-04    
1.46782e-01    6.98697e-04    
1.49279e-01    7.34259e-04    
1.51819e-01    7.71618e-04    
1.54402e-01    8.10863e-04    
1.57029e-01    8.52088e-04    
1.59700e-01    8.95392e-04    
1.62417e-01    9.40879e-04    
1.65180e-01    9.88658e-04    
1.67991e-01    1.03884e-03    
1.70849e-01    1.09155e-03    
1.73755e-01    1.14691e-03    
1.76712e-01    1.20506e-03    
1.79718e-01    1.26612e-03    
1.82776e-01    1.33025e-03    
1.85885e-01    1.39759e-03    
1.89048e-01    1.46832e-03    
1.92264e-01    1.54258e-03    
1.95535e-01    1.62056e-03    
1.98862e-01    1.70245e-03    
2.02245e-01    1.78842e-03    
2.05686e-01    1.87865e-03    
2.09185e-01    1.97333e-03    
2.12744e-01    2.07269e-03    
2.16363e-01    2.17695e-03    
2.20044e-01    2.28633e-03    
2.23788e-01    2.40107e-03    
2.27595e-01    2.52144e-03    
2.31468e-01    2.64769e-03    
2.35406e-01    2.78009e-03    
2.39411e-01    2.91894e-03    
2.43484e-01    3.06454e-03    
2.47626e-01    3.21718e-03    
2.51839e-01    3.37720e-03    
2.56124e-01    3.54494e-03    
2.60481e-01    3.72074e-03    
2.64913e-01    3.90497e-03    
2.69420e-01    4.09801e-03    
2.74003e-01    4.30026e-03    
2.78665e-01    4.51212e-03    
2.83406e-01    4.73403e-03    
2.88228e-01    4.96641e-03    
2.93131e-01    5.20974e-03    
2.98119e-01    5.46449e-03    
3.03191e-01    5.73115e-03    
