# USINE V4.0
# File generated 13-05-2022 06:37:25
# Model1DKisoVc
# TI
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.80684e-02    2.50865e-05    
9.97346e-02    2.63752e-05    
1.01429e-01    2.77298e-05    
1.03152e-01    2.91538e-05    
1.04905e-01    3.06506e-05    
1.06687e-01    3.22240e-05    
1.08500e-01    3.38778e-05    
1.10344e-01    3.56162e-05    
1.12218e-01    3.74435e-05    
1.14125e-01    3.93641e-05    
1.16064e-01    4.13829e-05    
1.18036e-01    4.35047e-05    
1.20041e-01    4.57349e-05    
1.22081e-01    4.80789e-05    
1.24155e-01    5.05425e-05    
1.26265e-01    5.31318e-05    
1.28410e-01    5.58531e-05    
1.30592e-01    5.87131e-05    
1.32810e-01    6.17189e-05    
1.35067e-01    6.48778e-05    
1.37362e-01    6.81976e-05    
1.39695e-01    7.16864e-05    
1.42069e-01    7.53527e-05    
1.44483e-01    7.92055e-05    
1.46938e-01    8.32543e-05    
1.49434e-01    8.75089e-05    
1.51973e-01    9.19796e-05    
1.54555e-01    9.66775e-05    
1.57181e-01    1.01614e-04    
1.59852e-01    1.06801e-04    
1.62567e-01    1.12251e-04    
1.65330e-01    1.17977e-04    
1.68139e-01    1.23994e-04    
1.70995e-01    1.30315e-04    
1.73901e-01    1.36957e-04    
1.76855e-01    1.43935e-04    
1.79860e-01    1.51266e-04    
1.82916e-01    1.58967e-04    
1.86024e-01    1.67058e-04    
1.89184e-01    1.75557e-04    
1.92399e-01    1.84486e-04    
1.95667e-01    1.93865e-04    
1.98992e-01    2.03717e-04    
2.02373e-01    2.14065e-04    
2.05811e-01    2.24931e-04    
2.09308e-01    2.36341e-04    
2.12864e-01    2.48320e-04    
2.16481e-01    2.60897e-04    
2.20159e-01    2.74100e-04    
2.23900e-01    2.87960e-04    
2.27704e-01    3.02508e-04    
2.31572e-01    3.17778e-04    
2.35507e-01    3.33804e-04    
2.39508e-01    3.50622e-04    
2.43578e-01    3.68270e-04    
2.47716e-01    3.86788e-04    
2.51925e-01    4.06217e-04    
2.56205e-01    4.26599e-04    
2.60558e-01    4.47980e-04    
2.64985e-01    4.70407e-04    
2.69487e-01    4.93928e-04    
2.74066e-01    5.18595e-04    
2.78722e-01    5.44460e-04    
2.83458e-01    5.71579e-04    
2.88274e-01    6.00010e-04    
2.93172e-01    6.29813e-04    
2.98153e-01    6.61050e-04    
3.03219e-01    6.93787e-04    
3.08370e-01    7.28091e-04    
3.13610e-01    7.64032e-04    
3.18938e-01    8.01685e-04    
3.24357e-01    8.41124e-04    
3.29868e-01    8.82429e-04    
3.35472e-01    9.25682e-04    
3.41172e-01    9.70967e-04    
3.46969e-01    1.01837e-03    
3.52864e-01    1.06799e-03    
3.58859e-01    1.11992e-03    
3.64956e-01    1.17425e-03    
3.71157e-01    1.23108e-03    
3.77463e-01    1.29053e-03    
3.83876e-01    1.35269e-03    
3.90399e-01    1.41769e-03    
3.97032e-01    1.48563e-03    
4.03777e-01    1.55663e-03    
4.10638e-01    1.63082e-03    
4.17614e-01    1.70832e-03    
4.24710e-01    1.78926e-03    
4.31926e-01    1.87377e-03    
4.39264e-01    1.96199e-03    
4.46728e-01    2.05406e-03    
4.54318e-01    2.15012e-03    
4.62037e-01    2.25031e-03    
4.69887e-01    2.35479e-03    
4.77870e-01    2.46370e-03    
4.85989e-01    2.57720e-03    
4.94247e-01    2.69545e-03    
5.02644e-01    2.81860e-03    
5.11184e-01    2.94682e-03    
5.19869e-01    3.08027e-03    
5.28702e-01    3.21911e-03    
5.37685e-01    3.36350e-03    
5.46820e-01    3.51362e-03    
5.56111e-01    3.66963e-03    
5.65559e-01    3.83169e-03    
