# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# B
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.50228e-02    4.55623e-04    
9.66403e-02    4.79050e-04    
9.82854e-02    5.03678e-04    
9.99584e-02    5.29567e-04    
1.01660e-01    5.56781e-04    
1.03390e-01    5.85387e-04    
1.05150e-01    6.15458e-04    
1.06940e-01    6.47067e-04    
1.08761e-01    6.80292e-04    
1.10612e-01    7.15216e-04    
1.12495e-01    7.51925e-04    
1.14410e-01    7.90509e-04    
1.16357e-01    8.31064e-04    
1.18338e-01    8.73690e-04    
1.20353e-01    9.18492e-04    
1.22401e-01    9.65580e-04    
1.24485e-01    1.01507e-03    
1.26604e-01    1.06708e-03    
1.28759e-01    1.12175e-03    
1.30951e-01    1.17920e-03    
1.33180e-01    1.23957e-03    
1.35447e-01    1.30302e-03    
1.37753e-01    1.36970e-03    
1.40097e-01    1.43978e-03    
1.42482e-01    1.51341e-03    
1.44908e-01    1.59079e-03    
1.47374e-01    1.67211e-03    
1.49883e-01    1.75755e-03    
1.52434e-01    1.84733e-03    
1.55029e-01    1.94166e-03    
1.57668e-01    2.04079e-03    
1.60352e-01    2.14493e-03    
1.63082e-01    2.25436e-03    
1.65858e-01    2.36933e-03    
1.68681e-01    2.49012e-03    
1.71552e-01    2.61702e-03    
1.74472e-01    2.75034e-03    
1.77442e-01    2.89040e-03    
1.80463e-01    3.03754e-03    
1.83535e-01    3.19210e-03    
1.86659e-01    3.35447e-03    
1.89836e-01    3.52503e-03    
1.93068e-01    3.70418e-03    
1.96354e-01    3.89236e-03    
1.99697e-01    4.09001e-03    
2.03096e-01    4.29758e-03    
2.06553e-01    4.51551e-03    
2.10069e-01    4.74431e-03    
2.13645e-01    4.98449e-03    
2.17282e-01    5.23661e-03    
2.20981e-01    5.50124e-03    
2.24742e-01    5.77898e-03    
2.28568e-01    6.07045e-03    
2.32459e-01    6.37632e-03    
2.36416e-01    6.69727e-03    
2.40440e-01    7.03401e-03    
2.44533e-01    7.38728e-03    
2.48696e-01    7.75787e-03    
2.52929e-01    8.14658e-03    
2.57235e-01    8.55427e-03    
2.61613e-01    8.98181e-03    
2.66067e-01    9.43012e-03    
2.70596e-01    9.90017e-03    
2.75202e-01    1.03930e-02    
2.79886e-01    1.09095e-02    
2.84651e-01    1.14509e-02    
2.89496e-01    1.20183e-02    
2.94424e-01    1.26128e-02    
2.99436e-01    1.32357e-02    
3.04533e-01    1.38882e-02    
3.09717e-01    1.45717e-02    
3.14989e-01    1.52875e-02    
3.20351e-01    1.60370e-02    
3.25804e-01    1.68217e-02    
3.31350e-01    1.76431e-02    
3.36991e-01    1.85027e-02    
3.42727e-01    1.94023e-02    
3.48561e-01    2.03434e-02    
3.54494e-01    2.13279e-02    
3.60529e-01    2.23576e-02    
3.66666e-01    2.34342e-02    
3.72907e-01    2.45597e-02    
3.79255e-01    2.57361e-02    
3.85711e-01    2.69655e-02    
3.92277e-01    2.82498e-02    
3.98954e-01    2.95913e-02    
4.05745e-01    3.09922e-02    
4.12652e-01    3.24547e-02    
4.19677e-01    3.39812e-02    
4.26820e-01    3.55741e-02    
4.34086e-01    3.72357e-02    
4.41475e-01    3.89686e-02    
4.48990e-01    4.07752e-02    
4.56633e-01    4.26583e-02    
4.64406e-01    4.46203e-02    
4.72311e-01    4.66640e-02    
4.80351e-01    4.87920e-02    
4.88528e-01    5.10072e-02    
4.96844e-01    5.33121e-02    
5.05301e-01    5.57097e-02    
5.13903e-01    5.82027e-02    
5.22651e-01    6.07939e-02    
5.31548e-01    6.34860e-02    
5.40596e-01    6.62820e-02    
5.49798e-01    6.91845e-02    
5.59157e-01    7.21963e-02    
5.68675e-01    7.53201e-02    
5.78355e-01    7.85585e-02    
5.88200e-01    8.19143e-02    
5.98213e-01    8.53897e-02    
6.08396e-01    8.89874e-02    
6.18752e-01    9.27096e-02    
6.29285e-01    9.65586e-02    
6.39997e-01    1.00536e-01    
6.50891e-01    1.04645e-01    
6.61971e-01    1.08886e-01    
6.73240e-01    1.13262e-01    
6.84700e-01    1.17773e-01    
6.96355e-01    1.22420e-01    
7.08209e-01    1.27205e-01    
7.20264e-01    1.32129e-01    
7.32525e-01    1.37191e-01    
7.44994e-01    1.42392e-01    
7.57676e-01    1.47732e-01    
7.70573e-01    1.53210e-01    
7.83690e-01    1.58825e-01    
7.97031e-01    1.64576e-01    
8.10598e-01    1.70461e-01    
8.24396e-01    1.76478e-01    
8.38430e-01    1.82625e-01    
8.52702e-01    1.88898e-01    
8.67217e-01    1.95295e-01    
8.81979e-01    2.01811e-01    
8.96992e-01    2.08443e-01    
9.12261e-01    2.15184e-01    
9.27790e-01    2.22031e-01    
9.43583e-01    2.28976e-01    
9.59645e-01    2.36014e-01    
9.75981e-01    2.43138e-01    
9.92595e-01    2.50340e-01    
1.00949e+00    2.57613e-01    
1.02667e+00    2.64947e-01    
1.04415e+00    2.72334e-01    
1.06193e+00    2.79765e-01    
1.08000e+00    2.87229e-01    
1.09839e+00    2.94716e-01    
1.11708e+00    3.02215e-01    
1.13610e+00    3.09714e-01    
1.15544e+00    3.17202e-01    
1.17511e+00    3.24665e-01    
1.19511e+00    3.32092e-01    
1.21545e+00    3.39469e-01    
1.23614e+00    3.46784e-01    
1.25719e+00    3.54023e-01    
1.27859e+00    3.61171e-01    
1.30035e+00    3.68216e-01    
1.32249e+00    3.75144e-01    
1.34500e+00    3.81941e-01    
1.36789e+00    3.88592e-01    
1.39118e+00    3.95085e-01    
1.41486e+00    4.01405e-01    
1.43894e+00    4.07539e-01    
1.46344e+00    4.13473e-01    
1.48835e+00    4.19194e-01    
1.51368e+00    4.24689e-01    
1.53945e+00    4.29943e-01    
1.56566e+00    4.34945e-01    
1.59231e+00    4.39682e-01    
1.61941e+00    4.44144e-01    
1.64698e+00    4.48319e-01    
1.67501e+00    4.52198e-01    
1.70353e+00    4.55772e-01    
1.73252e+00    4.59034e-01    
1.76202e+00    4.61978e-01    
1.79201e+00    4.64599e-01    
1.82251e+00    4.66895e-01    
1.85354e+00    4.68865e-01    
1.88509e+00    4.70508e-01    
1.91718e+00    4.71826e-01    
1.94981e+00    4.72821e-01    
1.98300e+00    4.73497e-01    
2.01676e+00    4.73858e-01    
2.05109e+00    4.73911e-01    
2.08601e+00    4.73662e-01    
2.12151e+00    4.73119e-01    
2.15763e+00    4.72286e-01    
2.19436e+00    4.71170e-01    
2.23171e+00    4.69776e-01    
2.26970e+00    4.68112e-01    
2.30833e+00    4.66183e-01    
2.34763e+00    4.63995e-01    
2.38759e+00    4.61552e-01    
2.42823e+00    4.58857e-01    
2.46957e+00    4.55914e-01    
2.51160e+00    4.52725e-01    
2.55436e+00    4.49295e-01    
2.59784e+00    4.45631e-01    
2.64206e+00    4.41737e-01    
2.68704e+00    4.37623e-01    
2.73278e+00    4.33296e-01    
2.77929e+00    4.28765e-01    
2.82660e+00    4.24043e-01    
2.87472e+00    4.19143e-01    
2.92365e+00    4.14080e-01    
2.97342e+00    4.08865e-01    
3.02404e+00    4.03511e-01    
3.07551e+00    3.98029e-01    
3.12787e+00    3.92427e-01    
3.18111e+00    3.86710e-01    
3.23526e+00    3.80883e-01    
3.29033e+00    3.74945e-01    
3.34634e+00    3.68897e-01    
3.40330e+00    3.62733e-01    
3.46124e+00    3.56449e-01    
3.52016e+00    3.50040e-01    
3.58008e+00    3.43495e-01    
3.64102e+00    3.36808e-01    
3.70300e+00    3.29970e-01    
3.76603e+00    3.22976e-01    
3.83014e+00    3.15827e-01    
3.89534e+00    3.08530e-01    
3.96165e+00    3.01099e-01    
4.02908e+00    2.93555e-01    
4.09767e+00    2.85927e-01    
4.16742e+00    2.78244e-01    
4.23836e+00    2.70541e-01    
4.31051e+00    2.62850e-01    
4.38388e+00    2.55199e-01    
4.45851e+00    2.47615e-01    
4.53440e+00    2.40120e-01    
4.61159e+00    2.32735e-01    
4.69009e+00    2.25473e-01    
4.76992e+00    2.18349e-01    
4.85112e+00    2.11369e-01    
4.93370e+00    2.04542e-01    
5.01768e+00    1.97870e-01    
5.10309e+00    1.91355e-01    
5.18996e+00    1.85000e-01    
5.27831e+00    1.78804e-01    
5.36816e+00    1.72765e-01    
5.45954e+00    1.66883e-01    
5.55247e+00    1.61155e-01    
5.64699e+00    1.55578e-01    
5.74311e+00    1.50151e-01    
5.84087e+00    1.44870e-01    
5.94030e+00    1.39733e-01    
6.04142e+00    1.34738e-01    
6.14426e+00    1.29881e-01    
6.24885e+00    1.25161e-01    
6.35522e+00    1.20575e-01    
6.46340e+00    1.16121e-01    
6.57342e+00    1.11797e-01    
6.68532e+00    1.07601e-01    
6.79912e+00    1.03531e-01    
6.91486e+00    9.95849e-02    
7.03256e+00    9.57599e-02    
7.15228e+00    9.20544e-02    
7.27403e+00    8.84661e-02    
7.39785e+00    8.49928e-02    
7.52378e+00    8.16324e-02    
7.65185e+00    7.83828e-02    
7.78210e+00    7.52417e-02    
7.91457e+00    7.22071e-02    
8.04930e+00    6.92767e-02    
8.18632e+00    6.64483e-02    
8.32567e+00    6.37197e-02    
8.46739e+00    6.10889e-02    
8.61153e+00    5.85537e-02    
8.75812e+00    5.61120e-02    
8.90720e+00    5.37615e-02    
9.05882e+00    5.14999e-02    
9.21303e+00    4.93249e-02    
9.36985e+00    4.72341e-02    
9.52935e+00    4.52251e-02    
9.69156e+00    4.32953e-02    
9.85654e+00    4.14424e-02    
1.00243e+01    3.96636e-02    
1.01950e+01    3.79565e-02    
1.03685e+01    3.63185e-02    
1.05450e+01    3.47472e-02    
1.07245e+01    3.32401e-02    
1.09071e+01    3.17948e-02    
1.10927e+01    3.04090e-02    
1.12815e+01    2.90804e-02    
1.14736e+01    2.78068e-02    
1.16689e+01    2.65861e-02    
1.18675e+01    2.54162e-02    
1.20695e+01    2.42952e-02    
1.22750e+01    2.32211e-02    
1.24839e+01    2.21920e-02    
1.26965e+01    2.12064e-02    
1.29126e+01    2.02623e-02    
1.31324e+01    1.93583e-02    
1.33559e+01    1.84927e-02    
1.35833e+01    1.76640e-02    
1.38145e+01    1.68707e-02    
1.40497e+01    1.61113e-02    
1.42888e+01    1.53847e-02    
1.45320e+01    1.46893e-02    
1.47794e+01    1.40240e-02    
1.50310e+01    1.33876e-02    
1.52869e+01    1.27787e-02    
1.55471e+01    1.21963e-02    
1.58117e+01    1.16393e-02    
1.60809e+01    1.11067e-02    
1.63546e+01    1.05974e-02    
1.66330e+01    1.01105e-02    
1.69161e+01    9.64509e-03    
1.72041e+01    9.20025e-03    
1.74970e+01    8.77512e-03    
1.77948e+01    8.36889e-03    
1.80977e+01    7.98076e-03    
1.84058e+01    7.60996e-03    
1.87191e+01    7.25576e-03    
1.90377e+01    6.91746e-03    
1.93618e+01    6.59438e-03    
1.96914e+01    6.28586e-03    
2.00266e+01    5.99129e-03    
2.03675e+01    5.71006e-03    
2.07142e+01    5.44160e-03    
2.10668e+01    5.18535e-03    
2.14254e+01    4.94079e-03    
2.17901e+01    4.70739e-03    
2.21610e+01    4.48467e-03    
2.25383e+01    4.27217e-03    
2.29219e+01    4.06942e-03    
2.33121e+01    3.87600e-03    
2.37089e+01    3.69151e-03    
2.41125e+01    3.51554e-03    
2.45230e+01    3.34772e-03    
2.49404e+01    3.18768e-03    
2.53650e+01    3.03507e-03    
2.57967e+01    2.88957e-03    
2.62359e+01    2.75085e-03    
2.66825e+01    2.61862e-03    
2.71367e+01    2.49257e-03    
2.75986e+01    2.37242e-03    
2.80684e+01    2.25792e-03    
2.85462e+01    2.14881e-03    
2.90321e+01    2.04483e-03    
2.95263e+01    1.94576e-03    
3.00289e+01    1.85138e-03    
3.05401e+01    1.76146e-03    
3.10599e+01    1.67580e-03    
3.15887e+01    1.59421e-03    
3.21264e+01    1.51650e-03    
3.26732e+01    1.44250e-03    
3.32294e+01    1.37202e-03    
3.37951e+01    1.30491e-03    
3.43703e+01    1.24101e-03    
3.49554e+01    1.18017e-03    
3.55504e+01    1.12226e-03    
3.61556e+01    1.06712e-03    
3.67710e+01    1.01463e-03    
3.73970e+01    9.64679e-04    
3.80336e+01    9.17133e-04    
3.86810e+01    8.71884e-04    
3.93394e+01    8.28823e-04    
4.00091e+01    7.87848e-04    
4.06901e+01    7.48859e-04    
4.13828e+01    7.11764e-04    
4.20872e+01    6.76471e-04    
4.28036e+01    6.42896e-04    
4.35323e+01    6.10957e-04    
4.42733e+01    5.80577e-04    
4.50269e+01    5.51680e-04    
4.57934e+01    5.24196e-04    
4.65729e+01    4.98058e-04    
4.73657e+01    4.73201e-04    
4.81720e+01    4.49564e-04    
4.89920e+01    4.27087e-04    
4.98259e+01    4.05716e-04    
5.06741e+01    3.85397e-04    
5.15367e+01    3.66079e-04    
5.24140e+01    3.47715e-04    
5.33062e+01    3.30257e-04    
5.42136e+01    3.13662e-04    
