# USINE V4.0
# File generated 13-05-2022 06:37:20
# Model1DKisoVc
# H
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
8.66398e-02    6.89797e-01    
8.80616e-02    7.23326e-01    
8.95068e-02    7.58467e-01    
9.09757e-02    7.95296e-01    
9.24687e-02    8.33893e-01    
9.39862e-02    8.74340e-01    
9.55286e-02    9.16726e-01    
9.70963e-02    9.61141e-01    
9.86898e-02    1.00768e+00    
1.00309e-01    1.05644e+00    
1.01956e-01    1.10754e+00    
1.03629e-01    1.16107e+00    
1.05329e-01    1.21715e+00    
1.07058e-01    1.27591e+00    
1.08815e-01    1.33746e+00    
1.10601e-01    1.40194e+00    
1.12416e-01    1.46948e+00    
1.14261e-01    1.54022e+00    
1.16136e-01    1.61432e+00    
1.18042e-01    1.69193e+00    
1.19979e-01    1.77321e+00    
1.21948e-01    1.85833e+00    
1.23949e-01    1.94747e+00    
1.25983e-01    2.04082e+00    
1.28051e-01    2.13856e+00    
1.30152e-01    2.24089e+00    
1.32288e-01    2.34804e+00    
1.34459e-01    2.46022e+00    
1.36666e-01    2.57765e+00    
1.38908e-01    2.70059e+00    
1.41188e-01    2.82927e+00    
1.43505e-01    2.96396e+00    
1.45860e-01    3.10493e+00    
1.48254e-01    3.25247e+00    
1.50687e-01    3.40687e+00    
1.53160e-01    3.56845e+00    
1.55673e-01    3.73751e+00    
1.58228e-01    3.91441e+00    
1.60825e-01    4.09948e+00    
1.63464e-01    4.29310e+00    
1.66147e-01    4.49564e+00    
1.68873e-01    4.70750e+00    
1.71645e-01    4.92910e+00    
1.74461e-01    5.16086e+00    
1.77325e-01    5.40323e+00    
1.80235e-01    5.65668e+00    
1.83192e-01    5.92170e+00    
1.86199e-01    6.19878e+00    
1.89255e-01    6.48846e+00    
1.92360e-01    6.79128e+00    
1.95517e-01    7.10782e+00    
1.98726e-01    7.43866e+00    
2.01987e-01    7.78435e+00    
2.05302e-01    8.14527e+00    
2.08671e-01    8.52197e+00    
2.12096e-01    8.91507e+00    
2.15576e-01    9.32521e+00    
2.19114e-01    9.75303e+00    
2.22710e-01    1.01992e+01    
2.26365e-01    1.06644e+01    
2.30080e-01    1.11494e+01    
2.33856e-01    1.16548e+01    
2.37693e-01    1.21814e+01    
2.41594e-01    1.27300e+01    
2.45559e-01    1.33013e+01    
2.49589e-01    1.38962e+01    
2.53685e-01    1.45153e+01    
2.57848e-01    1.51595e+01    
2.62080e-01    1.58298e+01    
2.66381e-01    1.65268e+01    
2.70752e-01    1.72514e+01    
2.75196e-01    1.80045e+01    
2.79712e-01    1.87870e+01    
2.84302e-01    1.95998e+01    
2.88968e-01    2.04437e+01    
2.93710e-01    2.13195e+01    
2.98530e-01    2.22283e+01    
3.03429e-01    2.31708e+01    
3.08409e-01    2.41480e+01    
3.13470e-01    2.51606e+01    
3.18615e-01    2.62097e+01    
3.23843e-01    2.72959e+01    
3.29158e-01    2.84203e+01    
3.34560e-01    2.95835e+01    
3.40050e-01    3.07864e+01    
3.45631e-01    3.20299e+01    
3.51303e-01    3.33145e+01    
3.57068e-01    3.46411e+01    
3.62928e-01    3.60104e+01    
3.68884e-01    3.74231e+01    
3.74938e-01    3.88797e+01    
3.81091e-01    4.03809e+01    
3.87345e-01    4.19273e+01    
3.93702e-01    4.35195e+01    
4.00163e-01    4.51578e+01    
4.06730e-01    4.68427e+01    
4.13404e-01    4.85746e+01    
4.20189e-01    5.03539e+01    
4.27085e-01    5.21808e+01    
4.34093e-01    5.40555e+01    
4.41217e-01    5.59784e+01    
4.48458e-01    5.79495e+01    
4.55818e-01    5.99688e+01    
4.63298e-01    6.20365e+01    
4.70901e-01    6.41525e+01    
4.78629e-01    6.63167e+01    
4.86484e-01    6.85290e+01    
4.94468e-01    7.07892e+01    
