# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# AL
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
8.96383e-02    4.02463e-05    
9.11695e-02    4.23226e-05    
9.27268e-02    4.45056e-05    
9.43108e-02    4.68007e-05    
9.59218e-02    4.92137e-05    
9.75603e-02    5.17506e-05    
9.92268e-02    5.44177e-05    
1.00922e-01    5.72218e-05    
1.02646e-01    6.01696e-05    
1.04399e-01    6.32687e-05    
1.06182e-01    6.65267e-05    
1.07996e-01    6.99517e-05    
1.09841e-01    7.35522e-05    
1.11717e-01    7.73371e-05    
1.13626e-01    8.13158e-05    
1.15566e-01    8.54982e-05    
1.17541e-01    8.98947e-05    
1.19548e-01    9.45161e-05    
1.21590e-01    9.93738e-05    
1.23667e-01    1.04480e-04    
1.25780e-01    1.09847e-04    
1.27928e-01    1.15488e-04    
1.30114e-01    1.21417e-04    
1.32336e-01    1.27649e-04    
1.34597e-01    1.34198e-04    
1.36896e-01    1.41082e-04    
1.39234e-01    1.48317e-04    
1.41613e-01    1.55920e-04    
1.44032e-01    1.63911e-04    
1.46492e-01    1.72309e-04    
1.48995e-01    1.81133e-04    
1.51540e-01    1.90407e-04    
1.54128e-01    2.00152e-04    
1.56761e-01    2.10393e-04    
1.59439e-01    2.21153e-04    
1.62162e-01    2.32460e-04    
1.64932e-01    2.44341e-04    
1.67750e-01    2.56824e-04    
1.70615e-01    2.69940e-04    
1.73530e-01    2.83720e-04    
1.76494e-01    2.98198e-04    
1.79509e-01    3.13408e-04    
1.82575e-01    3.29388e-04    
1.85694e-01    3.46176e-04    
1.88866e-01    3.63811e-04    
1.92092e-01    3.82337e-04    
1.95373e-01    4.01797e-04    
1.98710e-01    4.22238e-04    
2.02105e-01    4.43708e-04    
2.05557e-01    4.66251e-04    
2.09068e-01    4.89918e-04    
2.12640e-01    5.14764e-04    
2.16272e-01    5.40845e-04    
2.19966e-01    5.68221e-04    
2.23724e-01    5.96954e-04    
2.27545e-01    6.27109e-04    
2.31432e-01    6.58752e-04    
2.35385e-01    6.91956e-04    
2.39406e-01    7.26793e-04    
2.43496e-01    7.63340e-04    
2.47655e-01    8.01678e-04    
2.51885e-01    8.41890e-04    
2.56188e-01    8.84063e-04    
2.60564e-01    9.28289e-04    
2.65015e-01    9.74662e-04    
2.69542e-01    1.02328e-03    
2.74146e-01    1.07425e-03    
2.78829e-01    1.12767e-03    
2.83592e-01    1.18366e-03    
2.88436e-01    1.24233e-03    
2.93363e-01    1.30381e-03    
2.98375e-01    1.36821e-03    
3.03471e-01    1.43567e-03    
3.08655e-01    1.50632e-03    
3.13928e-01    1.58030e-03    
3.19290e-01    1.65775e-03    
3.24744e-01    1.73884e-03    
3.30291e-01    1.82370e-03    
3.35933e-01    1.91251e-03    
3.41672e-01    2.00543e-03    
3.47508e-01    2.10263e-03    
3.53444e-01    2.20428e-03    
3.59482e-01    2.31058e-03    
3.65622e-01    2.42171e-03    
3.71868e-01    2.53787e-03    
3.78220e-01    2.65926e-03    
3.84681e-01    2.78608e-03    
3.91252e-01    2.91855e-03    
3.97935e-01    3.05688e-03    
4.04732e-01    3.20130e-03    
4.11646e-01    3.35205e-03    
4.18678e-01    3.50935e-03    
4.25829e-01    3.67344e-03    
4.33103e-01    3.84458e-03    
4.40502e-01    4.02302e-03    
4.48026e-01    4.20900e-03    
4.55679e-01    4.40279e-03    
4.63463e-01    4.60466e-03    
4.71380e-01    4.81487e-03    
4.79432e-01    5.03370e-03    
4.87621e-01    5.26141e-03    
