# USINE V4.0
# File generated 13-05-2022 06:37:25
# Model1DKisoVc
# K
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.31214e-02    9.20372e-06    
9.47110e-02    9.67971e-06    
9.63276e-02    1.01802e-05    
9.79719e-02    1.07066e-05    
9.96442e-02    1.12601e-05    
1.01345e-01    1.18421e-05    
1.03075e-01    1.24541e-05    
1.04834e-01    1.30976e-05    
1.06624e-01    1.37743e-05    
1.08444e-01    1.44858e-05    
1.10295e-01    1.52340e-05    
1.12178e-01    1.60207e-05    
1.14092e-01    1.68478e-05    
1.16040e-01    1.77175e-05    
1.18021e-01    1.86320e-05    
1.20035e-01    1.95935e-05    
1.22084e-01    2.06044e-05    
1.24168e-01    2.16673e-05    
1.26288e-01    2.27848e-05    
1.28443e-01    2.39597e-05    
1.30636e-01    2.51950e-05    
1.32866e-01    2.64937e-05    
1.35134e-01    2.78590e-05    
1.37440e-01    2.92944e-05    
1.39786e-01    3.08035e-05    
1.42172e-01    3.23899e-05    
1.44599e-01    3.40576e-05    
1.47067e-01    3.58109e-05    
1.49578e-01    3.76539e-05    
1.52131e-01    3.95914e-05    
1.54728e-01    4.16280e-05    
1.57369e-01    4.37689e-05    
1.60055e-01    4.60193e-05    
1.62787e-01    4.83848e-05    
1.65566e-01    5.08712e-05    
1.68392e-01    5.34847e-05    
1.71266e-01    5.62317e-05    
1.74190e-01    5.91190e-05    
1.77163e-01    6.21536e-05    
1.80187e-01    6.53431e-05    
1.83263e-01    6.86952e-05    
1.86391e-01    7.22182e-05    
1.89573e-01    7.59206e-05    
1.92808e-01    7.98117e-05    
1.96100e-01    8.39008e-05    
1.99447e-01    8.81980e-05    
2.02851e-01    9.27133e-05    
2.06314e-01    9.74570e-05    
2.09836e-01    1.02440e-04    
2.13417e-01    1.07675e-04    
2.17060e-01    1.13174e-04    
2.20765e-01    1.18949e-04    
2.24534e-01    1.25015e-04    
2.28366e-01    1.31386e-04    
2.32264e-01    1.38076e-04    
2.36229e-01    1.45102e-04    
2.40261e-01    1.52479e-04    
2.44363e-01    1.60225e-04    
2.48534e-01    1.68357e-04    
2.52776e-01    1.76894e-04    
2.57091e-01    1.85856e-04    
2.61479e-01    1.95263e-04    
2.65942e-01    2.05136e-04    
2.70482e-01    2.15499e-04    
2.75099e-01    2.26372e-04    
2.79795e-01    2.37783e-04    
2.84571e-01    2.49754e-04    
2.89428e-01    2.62314e-04    
2.94368e-01    2.75490e-04    
2.99393e-01    2.89310e-04    
3.04504e-01    3.03804e-04    
3.09701e-01    3.19005e-04    
3.14988e-01    3.34944e-04    
3.20364e-01    3.51655e-04    
3.25833e-01    3.69174e-04    
3.31395e-01    3.87538e-04    
3.37051e-01    4.06785e-04    
3.42805e-01    4.26954e-04    
3.48656e-01    4.48088e-04    
3.54608e-01    4.70229e-04    
