# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# C
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
1.00751e-01    2.80075e-03    
1.02460e-01    2.94358e-03    
1.04198e-01    3.09365e-03    
1.05965e-01    3.25134e-03    
1.07763e-01    3.41701e-03    
1.09591e-01    3.59107e-03    
1.11450e-01    3.77395e-03    
1.13340e-01    3.96609e-03    
1.15263e-01    4.16795e-03    
1.17218e-01    4.38002e-03    
1.19206e-01    4.60281e-03    
1.21228e-01    4.83686e-03    
1.23285e-01    5.08273e-03    
1.25376e-01    5.34102e-03    
1.27503e-01    5.61234e-03    
1.29666e-01    5.89734e-03    
1.31865e-01    6.19672e-03    
1.34102e-01    6.51118e-03    
1.36377e-01    6.84148e-03    
1.38690e-01    7.18841e-03    
1.41043e-01    7.55279e-03    
1.43435e-01    7.93550e-03    
1.45868e-01    8.33745e-03    
1.48343e-01    8.75958e-03    
1.50859e-01    9.20291e-03    
1.53418e-01    9.66849e-03    
1.56020e-01    1.01574e-02    
1.58667e-01    1.06708e-02    
1.61358e-01    1.12100e-02    
1.64095e-01    1.17761e-02    
1.66879e-01    1.23706e-02    
1.69710e-01    1.29948e-02    
1.72588e-01    1.36501e-02    
1.75516e-01    1.43382e-02    
1.78493e-01    1.50606e-02    
1.81521e-01    1.58190e-02    
1.84600e-01    1.66152e-02    
1.87731e-01    1.74511e-02    
1.90916e-01    1.83285e-02    
1.94154e-01    1.92496e-02    
1.97448e-01    2.02164e-02    
2.00797e-01    2.12311e-02    
2.04203e-01    2.22959e-02    
2.07667e-01    2.34128e-02    
2.11190e-01    2.45844e-02    
2.14772e-01    2.58132e-02    
2.18415e-01    2.71019e-02    
2.22120e-01    2.84533e-02    
2.25888e-01    2.98702e-02    
2.29720e-01    3.13558e-02    
2.33616e-01    3.29131e-02    
2.37579e-01    3.45455e-02    
2.41609e-01    3.62563e-02    
2.45707e-01    3.80492e-02    
2.49875e-01    3.99279e-02    
2.54114e-01    4.18961e-02    
2.58424e-01    4.39579e-02    
