# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# NA
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.02527e-02    3.72912e-05    
9.17978e-02    3.92202e-05    
9.33694e-02    4.12487e-05    
9.49679e-02    4.33817e-05    
9.65938e-02    4.56246e-05    
9.82475e-02    4.79830e-05    
9.99295e-02    5.04627e-05    
1.01640e-01    5.30702e-05    
1.03380e-01    5.58118e-05    
1.05150e-01    5.86944e-05    
1.06950e-01    6.17253e-05    
1.08781e-01    6.49119e-05    
1.10644e-01    6.82624e-05    
1.12538e-01    7.17850e-05    
1.14465e-01    7.54885e-05    
1.16424e-01    7.93822e-05    
1.18418e-01    8.34758e-05    
1.20445e-01    8.77794e-05    
1.22507e-01    9.23038e-05    
1.24604e-01    9.70601e-05    
1.26737e-01    1.02060e-04    
1.28907e-01    1.07317e-04    
1.31114e-01    1.12842e-04    
1.33359e-01    1.18651e-04    
1.35642e-01    1.24756e-04    
1.37964e-01    1.31175e-04    
1.40326e-01    1.37921e-04    
1.42729e-01    1.45012e-04    
1.45172e-01    1.52466e-04    
1.47657e-01    1.60300e-04    
1.50185e-01    1.68534e-04    
1.52757e-01    1.77189e-04    
1.55372e-01    1.86284e-04    
1.58032e-01    1.95844e-04    
1.60737e-01    2.05890e-04    
1.63489e-01    2.16449e-04    
1.66288e-01    2.27545e-04    
1.69135e-01    2.39205e-04    
1.72031e-01    2.51458e-04    
1.74976e-01    2.64335e-04    
1.77971e-01    2.77865e-04    
1.81018e-01    2.92082e-04    
1.84117e-01    3.07021e-04    
1.87269e-01    3.22717e-04    
1.90475e-01    3.39209e-04    
1.93736e-01    3.56536e-04    
1.97053e-01    3.74740e-04    
2.00427e-01    3.93865e-04    
2.03858e-01    4.13952e-04    
2.07348e-01    4.35047e-04    
2.10898e-01    4.57197e-04    
2.14509e-01    4.80455e-04    
2.18181e-01    5.04873e-04    
2.21916e-01    5.30508e-04    
2.25716e-01    5.57418e-04    
2.29580e-01    5.85665e-04    
2.33510e-01    6.15311e-04    
2.37508e-01    6.46425e-04    
2.41574e-01    6.79075e-04    
2.45710e-01    7.13334e-04    
2.49917e-01    7.49278e-04    
2.54195e-01    7.86987e-04    
2.58547e-01    8.26542e-04    
2.62973e-01    8.68030e-04    
2.67476e-01    9.11541e-04    
2.72055e-01    9.57168e-04    
2.76712e-01    1.00501e-03    
2.81450e-01    1.05516e-03    
2.86268e-01    1.10774e-03    
2.91169e-01    1.16284e-03    
2.96154e-01    1.22059e-03    
3.01224e-01    1.28110e-03    
3.06381e-01    1.34450e-03    
3.11626e-01    1.41091e-03    
3.16961e-01    1.48047e-03    
3.22388e-01    1.55331e-03    
3.27907e-01    1.62958e-03    
3.33521e-01    1.70942e-03    
3.39231e-01    1.79298e-03    
3.45039e-01    1.88044e-03    
3.50946e-01    1.97194e-03    
3.56954e-01    2.06767e-03    
3.63065e-01    2.16779e-03    
3.69281e-01    2.27248e-03    
3.75603e-01    2.38193e-03    
3.82033e-01    2.49634e-03    
3.88574e-01    2.61589e-03    
3.95226e-01    2.74080e-03    
4.01993e-01    2.87128e-03    
4.08875e-01    3.00752e-03    
4.15875e-01    3.14977e-03    
4.22994e-01    3.29823e-03    
4.30236e-01    3.45315e-03    
4.37602e-01    3.61475e-03    
4.45094e-01    3.78329e-03    
4.52714e-01    3.95899e-03    
4.60464e-01    4.14212e-03    
4.68347e-01    4.33292e-03    
4.76366e-01    4.53166e-03    
4.84521e-01    4.73858e-03    
4.92816e-01    4.95397e-03    
5.01253e-01    5.17808e-03    
5.09835e-01    5.41118e-03    
5.18563e-01    5.65353e-03    
5.27441e-01    5.90542e-03    
5.36471e-01    6.16710e-03    
5.45655e-01    6.43885e-03    
5.54997e-01    6.72094e-03    
5.64499e-01    7.01362e-03    
5.74163e-01    7.31716e-03    
5.83993e-01    7.63182e-03    
5.93991e-01    7.95783e-03    
6.04160e-01    8.29545e-03    
6.14503e-01    8.64492e-03    
6.25024e-01    9.00644e-03    
6.35724e-01    9.38025e-03    
6.46608e-01    9.76654e-03    
6.57678e-01    1.01655e-02    
6.68937e-01    1.05773e-02    
6.80390e-01    1.10021e-02    
6.92038e-01    1.14400e-02    
7.03886e-01    1.18911e-02    
7.15936e-01    1.23556e-02    
7.28193e-01    1.28334e-02    
7.40660e-01    1.33247e-02    
7.53340e-01    1.38294e-02    
7.66237e-01    1.43476e-02    
7.79356e-01    1.48791e-02    
7.92698e-01    1.54238e-02    
8.06269e-01    1.59818e-02    
8.20073e-01    1.65526e-02    
8.34112e-01    1.71363e-02    
8.48393e-01    1.77324e-02    
8.62917e-01    1.83408e-02    
8.77690e-01    1.89610e-02    
8.92717e-01    1.95927e-02    
9.08000e-01    2.02354e-02    
9.23545e-01    2.08887e-02    
9.39356e-01    2.15519e-02    
9.55438e-01    2.22244e-02    
9.71795e-01    2.29056e-02    
9.88433e-01    2.35947e-02    
1.00535e+00    2.42909e-02    
1.02257e+00    2.49935e-02    
1.04007e+00    2.57014e-02    
1.05788e+00    2.64138e-02    
1.07599e+00    2.71295e-02    
1.09441e+00    2.78476e-02    
1.11315e+00    2.85668e-02    
1.13221e+00    2.92860e-02    
1.15159e+00    3.00040e-02    
1.17130e+00    3.07195e-02    
1.19136e+00    3.14312e-02    
1.21175e+00    3.21377e-02    
1.23250e+00    3.28377e-02    
1.25360e+00    3.35299e-02    
1.27506e+00    3.42128e-02    
1.29689e+00    3.48850e-02    
1.31909e+00    3.55452e-02    
1.34168e+00    3.61920e-02    
1.36465e+00    3.68240e-02    
1.38801e+00    3.74398e-02    
1.41177e+00    3.80380e-02    
1.43594e+00    3.86173e-02    
1.46052e+00    3.91763e-02    
1.48553e+00    3.97137e-02    
1.51096e+00    4.02282e-02    
1.53683e+00    4.07186e-02    
1.56314e+00    4.11835e-02    
1.58990e+00    4.16218e-02    
1.61712e+00    4.20323e-02    
1.64481e+00    4.24139e-02    
1.67296e+00    4.27656e-02    
1.70161e+00    4.30864e-02    
1.73074e+00    4.33756e-02    
1.76037e+00    4.36325e-02    
1.79051e+00    4.38565e-02    
1.82116e+00    4.40471e-02    
1.85234e+00    4.42041e-02    
1.88405e+00    4.43275e-02    
1.91631e+00    4.44172e-02    
1.94911e+00    4.44735e-02    
1.98248e+00    4.44968e-02    
2.01642e+00    4.44873e-02    
2.05094e+00    4.44457e-02    
2.08606e+00    4.43724e-02    
2.12177e+00    4.42680e-02    
