# USINE V4.0
# File generated 13-05-2022 06:37:24
# Model1DKisoVc
# AR
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.58970e-02    1.57565e-05    
9.75285e-02    1.65673e-05    
9.91877e-02    1.74198e-05    
1.00875e-01    1.83160e-05    
1.02591e-01    1.92582e-05    
1.04337e-01    2.02486e-05    
1.06112e-01    2.12899e-05    
1.07917e-01    2.23844e-05    
1.09753e-01    2.35350e-05    
1.11620e-01    2.47446e-05    
1.13519e-01    2.60160e-05    
1.15451e-01    2.73525e-05    
1.17415e-01    2.87574e-05    
1.19413e-01    3.02342e-05    
1.21444e-01    3.17865e-05    
1.23510e-01    3.34182e-05    
1.25612e-01    3.51332e-05    
1.27749e-01    3.69359e-05    
1.29922e-01    3.88306e-05    
1.32132e-01    4.08221e-05    
1.34380e-01    4.29152e-05    
1.36667e-01    4.51151e-05    
1.38992e-01    4.74272e-05    
1.41356e-01    4.98573e-05    
1.43761e-01    5.24112e-05    
1.46207e-01    5.50952e-05    
1.48695e-01    5.79159e-05    
1.51224e-01    6.08803e-05    
1.53797e-01    6.39955e-05    
1.56414e-01    6.72693e-05    
1.59075e-01    7.07095e-05    
1.61781e-01    7.43246e-05    
1.64534e-01    7.81233e-05    
1.67333e-01    8.21151e-05    
1.70180e-01    8.63095e-05    
1.73075e-01    9.07167e-05    
1.76019e-01    9.53475e-05    
1.79014e-01    1.00213e-04    
1.82060e-01    1.05325e-04    
1.85157e-01    1.10696e-04    
1.88307e-01    1.16339e-04    
1.91511e-01    1.22268e-04    
1.94769e-01    1.28496e-04    
1.98083e-01    1.35039e-04    
2.01453e-01    1.41912e-04    
2.04880e-01    1.49131e-04    
2.08366e-01    1.56712e-04    
2.11911e-01    1.64672e-04    
2.15516e-01    1.73031e-04    
2.19183e-01    1.81807e-04    
2.22911e-01    1.91020e-04    
2.26704e-01    2.00693e-04    
2.30561e-01    2.10847e-04    
2.34483e-01    2.21506e-04    
2.38473e-01    2.32693e-04    
2.42530e-01    2.44434e-04    
2.46656e-01    2.56755e-04    
2.50852e-01    2.69685e-04    
2.55120e-01    2.83252e-04    
2.59461e-01    2.97486e-04    
2.63875e-01    3.12418e-04    
2.68364e-01    3.28083e-04    
2.72930e-01    3.44513e-04    
2.77573e-01    3.61745e-04    
2.82296e-01    3.79816e-04    
2.87098e-01    3.98766e-04    
2.91983e-01    4.18633e-04    
2.96950e-01    4.39462e-04    
3.02002e-01    4.61295e-04    
3.07140e-01    4.84179e-04    
3.12366e-01    5.08161e-04    
3.17680e-01    5.33291e-04    
3.23085e-01    5.59620e-04    
3.28582e-01    5.87203e-04    
3.34172e-01    6.16093e-04    
3.39857e-01    6.46351e-04    
3.45639e-01    6.78034e-04    
3.51519e-01    7.11207e-04    
3.57500e-01    7.45932e-04    
3.63582e-01    7.82278e-04    
3.69768e-01    8.20312e-04    
3.76059e-01    8.60108e-04    
3.82457e-01    9.01739e-04    
3.88963e-01    9.45282e-04    
3.95581e-01    9.90817e-04    
4.02311e-01    1.03842e-03    
4.09155e-01    1.08819e-03    
