# USINE V4.0
# File generated 13-05-2022 06:37:25
# Model1DKisoVc
# MN
# SolMod0DFF_phi0_570GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.49292e-02    1.47726e-05    
9.65508e-02    1.55343e-05    
9.82002e-02    1.63351e-05    
9.98777e-02    1.71770e-05    
1.01584e-01    1.80621e-05    
1.03319e-01    1.89927e-05    
1.05084e-01    1.99709e-05    
1.06879e-01    2.09994e-05    
1.08705e-01    2.20805e-05    
1.10562e-01    2.32171e-05    
1.12451e-01    2.44118e-05    
1.14372e-01    2.56678e-05    
1.16326e-01    2.69881e-05    
1.18313e-01    2.83759e-05    
1.20334e-01    2.98347e-05    
1.22389e-01    3.13681e-05    
1.24480e-01    3.29799e-05    
1.26607e-01    3.46741e-05    
1.28769e-01    3.64549e-05    
1.30969e-01    3.83265e-05    
1.33207e-01    4.02938e-05    
1.35482e-01    4.23613e-05    
1.37796e-01    4.45344e-05    
1.40150e-01    4.68182e-05    
1.42545e-01    4.92184e-05    
1.44980e-01    5.17409e-05    
1.47456e-01    5.43918e-05    
1.49975e-01    5.71776e-05    
1.52537e-01    6.01051e-05    
1.55143e-01    6.31815e-05    
1.57793e-01    6.64142e-05    
1.60489e-01    6.98111e-05    
1.63230e-01    7.33805e-05    
1.66019e-01    7.71310e-05    
1.68855e-01    8.10718e-05    
1.71739e-01    8.52122e-05    
1.74673e-01    8.95625e-05    
1.77657e-01    9.41330e-05    
1.80692e-01    9.89349e-05    
1.83779e-01    1.03980e-04    
1.86918e-01    1.09279e-04    
1.90111e-01    1.14847e-04    
1.93359e-01    1.20695e-04    
1.96662e-01    1.26839e-04    
2.00021e-01    1.33292e-04    
2.03438e-01    1.40069e-04    
2.06914e-01    1.47185e-04    
2.10448e-01    1.54655e-04    
2.14043e-01    1.62498e-04    
2.17700e-01    1.70730e-04    
2.21419e-01    1.79371e-04    
2.25201e-01    1.88440e-04    
2.29048e-01    1.97958e-04    
2.32961e-01    2.07945e-04    
2.36941e-01    2.18425e-04    
2.40988e-01    2.29419e-04    
2.45105e-01    2.40954e-04    
2.49292e-01    2.53053e-04    
2.53551e-01    2.65744e-04    
2.57882e-01    2.79053e-04    
2.62287e-01    2.93010e-04    
2.66768e-01    3.07644e-04    
2.71325e-01    3.22986e-04    
2.75960e-01    3.39068e-04    
2.80674e-01    3.55925e-04    
2.85469e-01    3.73592e-04    
2.90345e-01    3.92103e-04    
2.95305e-01    4.11499e-04    
3.00350e-01    4.31817e-04    
3.05481e-01    4.53098e-04    
3.10699e-01    4.75386e-04    
3.16007e-01    4.98723e-04    
3.21405e-01    5.23155e-04    
3.26896e-01    5.48729e-04    
3.32480e-01    5.75494e-04    
3.38160e-01    6.03501e-04    
3.43936e-01    6.32801e-04    
3.49812e-01    6.63449e-04    
3.55787e-01    6.95500e-04    
3.61865e-01    7.29012e-04    
3.68047e-01    7.64044e-04    
3.74334e-01    8.00656e-04    
3.80729e-01    8.38913e-04    
3.87233e-01    8.78877e-04    
3.93848e-01    9.20617e-04    
4.00576e-01    9.64199e-04    
4.07419e-01    1.00969e-03    
4.14378e-01    1.05717e-03    
4.21457e-01    1.10671e-03    
4.28657e-01    1.15838e-03    
4.35979e-01    1.21226e-03    
4.43427e-01    1.26842e-03    
4.51002e-01    1.32695e-03    
4.58707e-01    1.38792e-03    
4.66542e-01    1.45142e-03    
4.74512e-01    1.51753e-03    
4.82618e-01    1.58633e-03    
4.90863e-01    1.65790e-03    
4.99248e-01    1.73233e-03    
5.07777e-01    1.80971e-03    
5.16451e-01    1.89012e-03    
5.25273e-01    1.97364e-03    
5.34246e-01    2.06036e-03    
5.43373e-01    2.15037e-03    
5.52655e-01    2.24374e-03    
5.62096e-01    2.34055e-03    
5.71698e-01    2.44089e-03    
5.81464e-01    2.54482e-03    
5.91397e-01    2.65244e-03    
6.01500e-01    2.76380e-03    
6.11775e-01    2.87898e-03    
6.22226e-01    2.99804e-03    
6.32855e-01    3.12105e-03    
6.43666e-01    3.24805e-03    
6.54662e-01    3.37910e-03    
6.65845e-01    3.51424e-03    
6.77220e-01    3.65351e-03    
6.88789e-01    3.79693e-03    
7.00555e-01    3.94454e-03    
7.12522e-01    4.09634e-03    
7.24694e-01    4.25234e-03    
7.37074e-01    4.41253e-03    
7.49665e-01    4.57690e-03    
7.62472e-01    4.74541e-03    
7.75497e-01    4.91803e-03    
7.88744e-01    5.09471e-03    
8.02218e-01    5.27538e-03    
8.15922e-01    5.45996e-03    
8.29861e-01    5.64836e-03    
8.44037e-01    5.84046e-03    
8.58455e-01    6.03614e-03    
8.73120e-01    6.23526e-03    
8.88036e-01    6.43767e-03    
9.03206e-01    6.64319e-03    
9.18635e-01    6.85163e-03    
9.34328e-01    7.06277e-03    
9.50289e-01    7.27639e-03    
9.66522e-01    7.49226e-03    
9.83033e-01    7.71011e-03    
9.99826e-01    7.92965e-03    
1.01691e+00    8.15061e-03    
1.03428e+00    8.37267e-03    
1.05195e+00    8.59551e-03    
1.06992e+00    8.81879e-03    
1.08819e+00    9.04216e-03    
1.10678e+00    9.26525e-03    
1.12569e+00    9.48768e-03    
1.14492e+00    9.70907e-03    
1.16448e+00    9.92901e-03    
1.18437e+00    1.01471e-02    
1.20460e+00    1.03629e-02    
1.22518e+00    1.05760e-02    
1.24611e+00    1.07860e-02    
1.26740e+00    1.09924e-02    
1.28905e+00    1.11948e-02    
1.31107e+00    1.13927e-02    
1.33346e+00    1.15858e-02    
1.35624e+00    1.17735e-02    
1.37941e+00    1.19553e-02    
1.40298e+00    1.21310e-02    
1.42694e+00    1.23000e-02    
1.45132e+00    1.24619e-02    
1.47611e+00    1.26163e-02    
1.50133e+00    1.27628e-02    
1.52697e+00    1.29009e-02    
1.55306e+00    1.30303e-02    
1.57959e+00    1.31507e-02    
1.60657e+00    1.32615e-02    
1.63402e+00    1.33625e-02    
1.66193e+00    1.34533e-02    
1.69032e+00    1.35336e-02    
1.71920e+00    1.36031e-02    
1.74857e+00    1.36614e-02    
1.77844e+00    1.37083e-02    
1.80882e+00    1.37436e-02    
1.83972e+00    1.37671e-02    
1.87114e+00    1.37789e-02    
1.90311e+00    1.37788e-02    
1.93562e+00    1.37670e-02    
1.96868e+00    1.37437e-02    
2.00231e+00    1.37091e-02    
2.03652e+00    1.36636e-02    
2.07131e+00    1.36076e-02    
2.10669e+00    1.35416e-02    
2.14268e+00    1.34660e-02    
2.17928e+00    1.33812e-02    
2.21651e+00    1.32879e-02    
2.25438e+00    1.31865e-02    
2.29289e+00    1.30774e-02    
2.33206e+00    1.29611e-02    
2.37189e+00    1.28380e-02    
2.41241e+00    1.27086e-02    
2.45362e+00    1.25732e-02    
2.49554e+00    1.24325e-02    
2.53817e+00    1.22867e-02    
2.58153e+00    1.21365e-02    
2.62563e+00    1.19823e-02    
2.67048e+00    1.18247e-02    
2.71610e+00    1.16641e-02    
2.76250e+00    1.15009e-02    
2.80969e+00    1.13357e-02    
2.85769e+00    1.11687e-02    
2.90650e+00    1.10001e-02    
2.95615e+00    1.08301e-02    
3.00665e+00    1.06590e-02    
3.05802e+00    1.04867e-02    
3.11026e+00    1.03133e-02    
3.16339e+00    1.01385e-02    
3.21743e+00    9.96218e-03    
3.27239e+00    9.78433e-03    
3.32829e+00    9.60480e-03    
3.38515e+00    9.42350e-03    
3.44297e+00    9.24031e-03    
3.50179e+00    9.05518e-03    
3.56161e+00    8.86809e-03    
3.62245e+00    8.67908e-03    
3.68433e+00    8.48830e-03    
3.74727e+00    8.29590e-03    
3.81129e+00    8.10211e-03    
3.87639e+00    7.90724e-03    
3.94261e+00    7.71173e-03    
4.00996e+00    7.51608e-03    
4.07846e+00    7.32081e-03    
4.14814e+00    7.12648e-03    
4.21900e+00    6.93357e-03    
4.29107e+00    6.74255e-03    
4.36437e+00    6.55381e-03    
4.43893e+00    6.36770e-03    
4.51476e+00    6.18446e-03    
4.59188e+00    6.00429e-03    
4.67032e+00    5.82735e-03    
4.75011e+00    5.65377e-03    
4.83125e+00    5.48364e-03    
4.91378e+00    5.31706e-03    
4.99772e+00    5.15409e-03    
5.08310e+00    4.99476e-03    
5.16993e+00    4.83907e-03    
5.25825e+00    4.68701e-03    
5.34807e+00    4.53859e-03    
5.43943e+00    4.39376e-03    
5.53235e+00    4.25248e-03    
5.62686e+00    4.11469e-03    
5.72298e+00    3.98029e-03    
5.82075e+00    3.84926e-03    
5.92018e+00    3.72159e-03    
6.02132e+00    3.59729e-03    
6.12418e+00    3.47637e-03    
6.22879e+00    3.35881e-03    
6.33520e+00    3.24461e-03    
6.44342e+00    3.13376e-03    
6.55349e+00    3.02625e-03    
6.66545e+00    2.92207e-03    
6.77931e+00    2.82111e-03    
6.89512e+00    2.72327e-03    
7.01291e+00    2.62843e-03    
7.13271e+00    2.53650e-03    
7.25455e+00    2.44736e-03    
