# USINE V4.0
# File generated 13-05-2022 09:46:19
# Model1DKisoVc
# O
# SolMod0DFF_phi0_770GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.71391e-02    1.27251e-03    
9.87904e-02    1.33774e-03    
1.00470e-01    1.40630e-03    
1.02178e-01    1.47836e-03    
1.03915e-01    1.55409e-03    
1.05681e-01    1.63368e-03    
1.07478e-01    1.71733e-03    
1.09305e-01    1.80525e-03    
1.11163e-01    1.89764e-03    
1.13053e-01    1.99474e-03    
1.14975e-01    2.09677e-03    
1.16930e-01    2.20400e-03    
1.18917e-01    2.31669e-03    
1.20939e-01    2.43510e-03    
1.22995e-01    2.55953e-03    
1.25086e-01    2.69029e-03    
1.27212e-01    2.82768e-03    
1.29375e-01    2.97205e-03    
1.31574e-01    3.12375e-03    
1.33811e-01    3.28314e-03    
1.36086e-01    3.45061e-03    
1.38399e-01    3.62657e-03    
1.40752e-01    3.81145e-03    
1.43145e-01    4.00568e-03    
1.45578e-01    4.20975e-03    
1.48053e-01    4.42414e-03    
1.50570e-01    4.64937e-03    
1.53130e-01    4.88598e-03    
1.55733e-01    5.13454e-03    
1.58381e-01    5.39566e-03    
1.61073e-01    5.66995e-03    
1.63811e-01    5.95807e-03    
1.66596e-01    6.26072e-03    
1.69428e-01    6.57861e-03    
1.72308e-01    6.91251e-03    
1.75238e-01    7.26320e-03    
1.78217e-01    7.63154e-03    
1.81246e-01    8.01839e-03    
1.84328e-01    8.42467e-03    
1.87461e-01    8.85134e-03    
1.90648e-01    9.29941e-03    
1.93889e-01    9.76995e-03    
1.97185e-01    1.02641e-02    
2.00537e-01    1.07829e-02    
2.03946e-01    1.13276e-02    
2.07414e-01    1.18992e-02    
2.10940e-01    1.24992e-02    
2.14526e-01    1.31287e-02    
2.18172e-01    1.37894e-02    
2.21881e-01    1.44825e-02    
2.25653e-01    1.52097e-02    
2.29489e-01    1.59726e-02    
2.33391e-01    1.67728e-02    
2.37358e-01    1.76121e-02    
2.41394e-01    1.84923e-02    
2.45497e-01    1.94154e-02    
2.49671e-01    2.03832e-02    
2.53915e-01    2.13979e-02    
2.58232e-01    2.24617e-02    
2.62622e-01    2.35767e-02    
2.67086e-01    2.47453e-02    
2.71627e-01    2.59699e-02    
2.76244e-01    2.72530e-02    
2.80940e-01    2.85973e-02    
2.85716e-01    3.00056e-02    
2.90574e-01    3.14805e-02    
2.95513e-01    3.30251e-02    
3.00537e-01    3.46425e-02    
3.05646e-01    3.63357e-02    
3.10842e-01    3.81081e-02    
3.16127e-01    3.99630e-02    
3.21501e-01    4.19041e-02    
3.26966e-01    4.39348e-02    
3.32525e-01    4.60591e-02    
3.38178e-01    4.82807e-02    
3.43927e-01    5.06038e-02    
3.49773e-01    5.30324e-02    
3.55720e-01    5.55708e-02    
3.61767e-01    5.82235e-02    
3.67917e-01    6.09949e-02    
3.74171e-01    6.38899e-02    
3.80532e-01    6.69131e-02    
3.87001e-01    7.00694e-02    
3.93580e-01    7.33641e-02    
4.00271e-01    7.68021e-02    
4.07076e-01    8.03889e-02    
4.13996e-01    8.41299e-02    
4.21034e-01    8.80305e-02    
4.28192e-01    9.20966e-02    
4.35471e-01    9.63337e-02    
4.42874e-01    1.00748e-01    
4.50403e-01    1.05345e-01    
4.58060e-01    1.10131e-01    
4.65847e-01    1.15112e-01    
4.73766e-01    1.20294e-01    
4.81820e-01    1.25683e-01    
4.90011e-01    1.31286e-01    
4.98341e-01    1.37109e-01    
5.06813e-01    1.43158e-01    
5.15429e-01    1.49440e-01    
5.24191e-01    1.55960e-01    
5.33102e-01    1.62726e-01    
5.42165e-01    1.69742e-01    
5.51382e-01    1.77015e-01    
5.60756e-01    1.84551e-01    
5.70288e-01    1.92356e-01    
5.79983e-01    2.00435e-01    
5.89843e-01    2.08794e-01    
5.99870e-01    2.17437e-01    
6.10068e-01    2.26371e-01    
6.20439e-01    2.35598e-01    
6.30987e-01    2.45124e-01    
6.41714e-01    2.54953e-01    
6.52623e-01    2.65088e-01    
6.63717e-01    2.75531e-01    
6.75000e-01    2.86286e-01    
6.86475e-01    2.97355e-01    
6.98146e-01    3.08738e-01    
7.10014e-01    3.20438e-01    
7.22084e-01    3.32453e-01    
7.34360e-01    3.44783e-01    
7.46844e-01    3.57428e-01    
7.59540e-01    3.70385e-01    
7.72452e-01    3.83651e-01    
7.85584e-01    3.97221e-01    
7.98939e-01    4.11093e-01    
8.12521e-01    4.25259e-01    
8.26334e-01    4.39713e-01    
8.40382e-01    4.54448e-01    
8.54668e-01    4.69455e-01    
8.69197e-01    4.84723e-01    
8.83974e-01    5.00241e-01    
8.99001e-01    5.15999e-01    
9.14284e-01    5.31981e-01    
9.29827e-01    5.48175e-01    
9.45634e-01    5.64563e-01    
9.61710e-01    5.81130e-01    
9.78059e-01    5.97858e-01    
9.94686e-01    6.14726e-01    
1.01160e+00    6.31715e-01    
1.02879e+00    6.48803e-01    
1.04628e+00    6.65968e-01    
1.06407e+00    6.83186e-01    
1.08216e+00    7.00432e-01    
1.10056e+00    7.17682e-01    
1.11926e+00    7.34907e-01    
1.13829e+00    7.52081e-01    
1.15764e+00    7.69176e-01    
1.17732e+00    7.86163e-01    
1.19734e+00    8.03012e-01    
1.21769e+00    8.19693e-01    
1.23839e+00    8.36177e-01    
1.25945e+00    8.52432e-01    
1.28086e+00    8.68429e-01    
1.30263e+00    8.84135e-01    
1.32478e+00    8.99521e-01    
1.34730e+00    9.14555e-01    
1.37020e+00    9.29208e-01    
1.39349e+00    9.43451e-01    
1.41718e+00    9.57253e-01    
1.44128e+00    9.70587e-01    
1.46578e+00    9.83425e-01    
1.49070e+00    9.95741e-01    
1.51604e+00    1.00751e+00    
1.54181e+00    1.01871e+00    
1.56802e+00    1.02932e+00    
1.59468e+00    1.03931e+00    
1.62179e+00    1.04866e+00    
1.64936e+00    1.05737e+00    
1.67740e+00    1.06541e+00    
1.70591e+00    1.07277e+00    
1.73491e+00    1.07943e+00    
1.76441e+00    1.08539e+00    
1.79440e+00    1.09064e+00    
1.82491e+00    1.09517e+00    
1.85593e+00    1.09897e+00    
1.88748e+00    1.10205e+00    
1.91957e+00    1.10439e+00    
1.95220e+00    1.10602e+00    
1.98539e+00    1.10691e+00    
2.01914e+00    1.10709e+00    
2.05346e+00    1.10655e+00    
2.08837e+00    1.10531e+00    
2.12388e+00    1.10338e+00    
2.15998e+00    1.10076e+00    
2.19670e+00    1.09747e+00    
2.23405e+00    1.09352e+00    
2.27202e+00    1.08894e+00    
2.31065e+00    1.08374e+00    
2.34993e+00    1.07793e+00    
2.38988e+00    1.07155e+00    
2.43051e+00    1.06460e+00    
2.47183e+00    1.05711e+00    
2.51385e+00    1.04911e+00    
2.55658e+00    1.04062e+00    
2.60004e+00    1.03165e+00    
2.64424e+00    1.02224e+00    
2.68920e+00    1.01240e+00    
2.73491e+00    1.00216e+00    
2.78141e+00    9.91527e-01    
2.82869e+00    9.80535e-01    
2.87678e+00    9.69197e-01    
2.92568e+00    9.57529e-01    
2.97542e+00    9.45547e-01    
3.02600e+00    9.33263e-01    
3.07744e+00    9.20686e-01    
3.12976e+00    9.07824e-01    
3.18297e+00    8.94680e-01    
3.23708e+00    8.81255e-01    
3.29211e+00    8.67545e-01    
3.34807e+00    8.53548e-01    
3.40499e+00    8.39259e-01    
3.46288e+00    8.24672e-01    
3.52174e+00    8.09788e-01    
3.58161e+00    7.94613e-01    
3.64250e+00    7.79160e-01    
3.70442e+00    7.63457e-01    
3.76740e+00    7.47538e-01    
3.83145e+00    7.31450e-01    
3.89658e+00    7.15245e-01    
3.96282e+00    6.98977e-01    
4.03019e+00    6.82698e-01    
4.09870e+00    6.66455e-01    
4.16838e+00    6.50291e-01    
4.23924e+00    6.34241e-01    
4.31131e+00    6.18333e-01    
4.38460e+00    6.02591e-01    
4.45914e+00    5.87034e-01    
4.53495e+00    5.71676e-01    
4.61204e+00    5.56529e-01    
4.69045e+00    5.41603e-01    
4.77018e+00    5.26905e-01    
4.85128e+00    5.12443e-01    
4.93375e+00    4.98221e-01    
5.01762e+00    4.84244e-01    
5.10292e+00    4.70514e-01    
5.18967e+00    4.57035e-01    
5.27790e+00    4.43809e-01    
5.36762e+00    4.30839e-01    
5.45887e+00    4.18125e-01    
5.55167e+00    4.05669e-01    
5.64605e+00    3.93471e-01    
5.74203e+00    3.81532e-01    
5.83965e+00    3.69853e-01    
5.93892e+00    3.58432e-01    
6.03988e+00    3.47270e-01    
6.14256e+00    3.36365e-01    
6.24698e+00    3.25718e-01    
6.35318e+00    3.15325e-01    
6.46119e+00    3.05187e-01    
6.57103e+00    2.95302e-01    
6.68274e+00    2.85666e-01    
6.79634e+00    2.76280e-01    
6.91188e+00    2.67139e-01    
7.02938e+00    2.58241e-01    
7.14888e+00    2.49584e-01    
7.27041e+00    2.41165e-01    
7.39401e+00    2.32981e-01    
7.51971e+00    2.25027e-01    
7.64754e+00    2.17302e-01    
7.77755e+00    2.09802e-01    
7.90977e+00    2.02522e-01    
8.04424e+00    1.95459e-01    
8.18099e+00    1.88609e-01    
8.32007e+00    1.81968e-01    
8.46151e+00    1.75531e-01    
8.60535e+00    1.69296e-01    
8.75164e+00    1.63256e-01    
8.90042e+00    1.57409e-01    
9.05173e+00    1.51750e-01    
9.20561e+00    1.46274e-01    
9.36210e+00    1.40976e-01    
9.52126e+00    1.35852e-01    
9.68312e+00    1.30899e-01    
9.84773e+00    1.26110e-01    
1.00151e+01    1.21481e-01    
1.01854e+01    1.17009e-01    
1.03586e+01    1.12688e-01    
1.05347e+01    1.08514e-01    
1.07137e+01    1.04483e-01    
1.08959e+01    1.00591e-01    
1.10811e+01    9.68322e-02    
1.12695e+01    9.32040e-02    
1.14611e+01    8.97019e-02    
1.16559e+01    8.63222e-02    
1.18541e+01    8.30609e-02    
1.20556e+01    7.99144e-02    
1.22605e+01    7.68791e-02    
1.24689e+01    7.39515e-02    
1.26809e+01    7.11282e-02    
1.28965e+01    6.84058e-02    
1.31157e+01    6.57812e-02    
1.33387e+01    6.32510e-02    
1.35655e+01    6.08123e-02    
1.37961e+01    5.84619e-02    
1.40306e+01    5.61970e-02    
1.42691e+01    5.40147e-02    
1.45117e+01    5.19124e-02    
1.47584e+01    4.98874e-02    
1.50093e+01    4.79371e-02    
1.52645e+01    4.60590e-02    
1.55239e+01    4.42506e-02    
1.57879e+01    4.25095e-02    
1.60562e+01    4.08335e-02    
1.63292e+01    3.92202e-02    
1.66068e+01    3.76676e-02    
1.68891e+01    3.61735e-02    
1.71762e+01    3.47359e-02    
1.74682e+01    3.33528e-02    
1.77652e+01    3.20223e-02    
1.80672e+01    3.07425e-02    
1.83743e+01    2.95115e-02    
1.86867e+01    2.83278e-02    
1.90044e+01    2.71895e-02    
1.93275e+01    2.60951e-02    
1.96560e+01    2.50429e-02    
1.99902e+01    2.40314e-02    
2.03300e+01    2.30592e-02    
2.06756e+01    2.21248e-02    
2.10271e+01    2.12268e-02    
2.13846e+01    2.03639e-02    
2.17481e+01    1.95348e-02    
2.21178e+01    1.87382e-02    
2.24938e+01    1.79729e-02    
2.28762e+01    1.72378e-02    
2.32651e+01    1.65317e-02    
2.36606e+01    1.58535e-02    
2.40628e+01    1.52022e-02    
2.44719e+01    1.45768e-02    
2.48879e+01    1.39763e-02    
2.53110e+01    1.33998e-02    
2.57413e+01    1.28462e-02    
2.61789e+01    1.23148e-02    
2.66240e+01    1.18048e-02    
2.70766e+01    1.13152e-02    
2.75369e+01    1.08453e-02    
2.80050e+01    1.03943e-02    
2.84811e+01    9.96159e-03    
2.89653e+01    9.54635e-03    
2.94577e+01    9.14794e-03    
2.99585e+01    8.76569e-03    
3.04678e+01    8.39898e-03    
3.09857e+01    8.04720e-03    
3.15125e+01    7.70977e-03    
3.20482e+01    7.38611e-03    
3.25930e+01    7.07569e-03    
3.31471e+01    6.77798e-03    
3.37106e+01    6.49249e-03    
3.42837e+01    6.21873e-03    
3.48665e+01    5.95622e-03    
3.54592e+01    5.70454e-03    
3.60620e+01    5.46323e-03    
3.66751e+01    5.23190e-03    
3.72985e+01    5.01013e-03    
3.79326e+01    4.79755e-03    
3.85775e+01    4.59379e-03    
3.92333e+01    4.39849e-03    
3.99003e+01    4.21131e-03    
4.05786e+01    4.03193e-03    
4.12684e+01    3.86002e-03    
4.19700e+01    3.69529e-03    
4.26835e+01    3.53745e-03    
4.34091e+01    3.38621e-03    
4.41470e+01    3.24130e-03    
4.48975e+01    3.10247e-03    
4.56608e+01    2.96947e-03    
4.64370e+01    2.84207e-03    
4.72265e+01    2.72002e-03    
4.80293e+01    2.60312e-03    
4.88458e+01    2.49114e-03    
