# USINE V4.0
# File generated 13-05-2022 09:46:20
# Model1DKisoVc
# SI
# SolMod0DFF_phi0_770GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.24751e-02    1.61142e-04    
9.40518e-02    1.69436e-04    
9.56554e-02    1.78155e-04    
9.72864e-02    1.87320e-04    
9.89451e-02    1.96955e-04    
1.00632e-01    2.07083e-04    
1.02348e-01    2.17731e-04    
1.04093e-01    2.28923e-04    
1.05868e-01    2.40687e-04    
1.07673e-01    2.53054e-04    
1.09509e-01    2.66053e-04    
1.11376e-01    2.79716e-04    
1.13275e-01    2.94078e-04    
1.15206e-01    3.09173e-04    
1.17170e-01    3.25039e-04    
1.19168e-01    3.41715e-04    
1.21200e-01    3.59242e-04    
1.23266e-01    3.77664e-04    
1.25368e-01    3.97024e-04    
1.27506e-01    4.17372e-04    
1.29680e-01    4.38756e-04    
1.31891e-01    4.61230e-04    
1.34139e-01    4.84847e-04    
1.36427e-01    5.09667e-04    
1.38753e-01    5.35749e-04    
1.41118e-01    5.63158e-04    
1.43524e-01    5.91959e-04    
1.45972e-01    6.22224e-04    
1.48460e-01    6.54026e-04    
1.50992e-01    6.87441e-04    
1.53566e-01    7.22552e-04    
1.56184e-01    7.59443e-04    
1.58847e-01    7.98204e-04    
1.61556e-01    8.38928e-04    
1.64310e-01    8.81714e-04    
1.67112e-01    9.26665e-04    
1.69961e-01    9.73890e-04    
1.72859e-01    1.02350e-03    
1.75806e-01    1.07562e-03    
1.78804e-01    1.13037e-03    
1.81852e-01    1.18788e-03    
1.84953e-01    1.24829e-03    
1.88106e-01    1.31174e-03    
1.91314e-01    1.37840e-03    
1.94576e-01    1.44840e-03    
1.97893e-01    1.52193e-03    
2.01267e-01    1.59915e-03    
2.04699e-01    1.68022e-03    
2.08189e-01    1.76533e-03    
2.11739e-01    1.85467e-03    
2.15349e-01    1.94845e-03    
2.19020e-01    2.04686e-03    
2.22755e-01    2.15014e-03    
2.26553e-01    2.25852e-03    
2.30416e-01    2.37224e-03    
2.34344e-01    2.49155e-03    
2.38340e-01    2.61672e-03    
2.42403e-01    2.74802e-03    
2.46536e-01    2.88573e-03    
2.50740e-01    3.03016e-03    
2.55015e-01    3.18162e-03    
2.59363e-01    3.34043e-03    
2.63785e-01    3.50693e-03    
2.68283e-01    3.68147e-03    
2.72857e-01    3.86442e-03    
2.77509e-01    4.05617e-03    
2.82241e-01    4.25710e-03    
2.87053e-01    4.46763e-03    
2.91947e-01    4.68819e-03    
2.96925e-01    4.91923e-03    
3.01988e-01    5.16120e-03    
3.07137e-01    5.41459e-03    
3.12373e-01    5.67989e-03    
3.17699e-01    5.95762e-03    
3.23116e-01    6.24832e-03    
3.28625e-01    6.55253e-03    
3.34228e-01    6.87083e-03    
3.39927e-01    7.20382e-03    
3.45723e-01    7.55210e-03    
3.51617e-01    7.91630e-03    
3.57613e-01    8.29708e-03    
3.63710e-01    8.69511e-03    
3.69911e-01    9.11108e-03    
3.76218e-01    9.54571e-03    
3.82633e-01    9.99973e-03    
3.89157e-01    1.04739e-02    
3.95792e-01    1.09690e-02    
4.02540e-01    1.14858e-02    
4.09404e-01    1.20251e-02    
4.16384e-01    1.25878e-02    
4.23483e-01    1.31746e-02    
4.30704e-01    1.37866e-02    
4.38047e-01    1.44245e-02    
4.45516e-01    1.50893e-02    
4.53112e-01    1.57819e-02    
4.60838e-01    1.65032e-02    
4.68695e-01    1.72541e-02    
4.76686e-01    1.80356e-02    
4.84814e-01    1.88488e-02    
4.93080e-01    1.96944e-02    
5.01487e-01    2.05736e-02    
5.10037e-01    2.14873e-02    
5.18734e-01    2.24364e-02    
5.27578e-01    2.34220e-02    
5.36573e-01    2.44450e-02    
5.45722e-01    2.55064e-02    
5.55027e-01    2.66072e-02    
5.64490e-01    2.77482e-02    
5.74115e-01    2.89304e-02    
5.83903e-01    3.01546e-02    
5.93859e-01    3.14218e-02    
6.03984e-01    3.27328e-02    
6.14282e-01    3.40883e-02    
6.24756e-01    3.54891e-02    
6.35408e-01    3.69360e-02    
6.46242e-01    3.84294e-02    
6.57260e-01    3.99702e-02    
6.68467e-01    4.15586e-02    
6.79864e-01    4.31953e-02    
6.91456e-01    4.48806e-02    
7.03245e-01    4.66147e-02    
7.15235e-01    4.83979e-02    
7.27430e-01    5.02302e-02    
7.39833e-01    5.21116e-02    
7.52447e-01    5.40420e-02    
7.65277e-01    5.60212e-02    
7.78325e-01    5.80487e-02    
7.91595e-01    6.01241e-02    
8.05092e-01    6.22468e-02    
8.18819e-01    6.44158e-02    
8.32780e-01    6.66304e-02    
8.46979e-01    6.88893e-02    
8.61420e-01    7.11913e-02    
8.76107e-01    7.35350e-02    
8.91045e-01    7.59188e-02    
9.06237e-01    7.83409e-02    
9.21689e-01    8.07992e-02    
9.37404e-01    8.32918e-02    
9.53386e-01    8.58162e-02    
9.69642e-01    8.83698e-02    
9.86174e-01    9.09502e-02    
1.00299e+00    9.35542e-02    
1.02009e+00    9.61788e-02    
1.03748e+00    9.88209e-02    
1.05517e+00    1.01477e-01    
1.07316e+00    1.04143e-01    
1.09146e+00    1.06816e-01    
1.11007e+00    1.09492e-01    
1.12900e+00    1.12166e-01    
1.14825e+00    1.14834e-01    
1.16782e+00    1.17493e-01    
1.18773e+00    1.20137e-01    
1.20799e+00    1.22762e-01    
1.22858e+00    1.25363e-01    
1.24953e+00    1.27935e-01    
1.27083e+00    1.30474e-01    
1.29250e+00    1.32975e-01    
1.31454e+00    1.35432e-01    
1.33695e+00    1.37842e-01    
1.35975e+00    1.40198e-01    
1.38293e+00    1.42497e-01    
1.40651e+00    1.44733e-01    
1.43049e+00    1.46902e-01    
1.45488e+00    1.48999e-01    
1.47969e+00    1.51020e-01    
1.50492e+00    1.52960e-01    
1.53058e+00    1.54816e-01    
1.55667e+00    1.56582e-01    
1.58321e+00    1.58257e-01    
1.61021e+00    1.59836e-01    
1.63766e+00    1.61315e-01    
1.66558e+00    1.62693e-01    
1.69398e+00    1.63966e-01    
1.72286e+00    1.65132e-01    
1.75224e+00    1.66188e-01    
1.78212e+00    1.67133e-01    
1.81250e+00    1.67966e-01    
1.84340e+00    1.68685e-01    
1.87483e+00    1.69288e-01    
1.90680e+00    1.69776e-01    
1.93931e+00    1.70147e-01    
1.97238e+00    1.70403e-01    
2.00601e+00    1.70541e-01    
2.04021e+00    1.70564e-01    
2.07499e+00    1.70472e-01    
2.11037e+00    1.70266e-01    
2.14636e+00    1.69947e-01    
2.18295e+00    1.69517e-01    
2.22017e+00    1.68978e-01    
2.25802e+00    1.68333e-01    
2.29652e+00    1.67584e-01    
2.33568e+00    1.66734e-01    
2.37550e+00    1.65787e-01    
2.41601e+00    1.64745e-01    
2.45720e+00    1.63612e-01    
2.49910e+00    1.62393e-01    
2.54170e+00    1.61090e-01    
2.58504e+00    1.59708e-01    
2.62912e+00    1.58250e-01    
2.67394e+00    1.56721e-01    
2.71953e+00    1.55123e-01    
2.76590e+00    1.53461e-01    
2.81306e+00    1.51738e-01    
2.86102e+00    1.49957e-01    
2.90981e+00    1.48122e-01    
2.95942e+00    1.46234e-01    
3.00988e+00    1.44297e-01    
3.06119e+00    1.42312e-01    
3.11339e+00    1.40282e-01    
3.16647e+00    1.38209e-01    
3.22046e+00    1.36093e-01    
3.27537e+00    1.33937e-01    
3.33122e+00    1.31739e-01    
3.38801e+00    1.29502e-01    
3.44578e+00    1.27227e-01    
3.50453e+00    1.24914e-01    
3.56428e+00    1.22566e-01    
3.62505e+00    1.20186e-01    
3.68686e+00    1.17778e-01    
3.74972e+00    1.15346e-01    
3.81366e+00    1.12898e-01    
3.87868e+00    1.10439e-01    
3.94481e+00    1.07976e-01    
4.01207e+00    1.05516e-01    
4.08048e+00    1.03064e-01    
4.15005e+00    1.00625e-01    
4.22081e+00    9.82036e-02    
4.29277e+00    9.58035e-02    
4.36597e+00    9.34271e-02    
4.44041e+00    9.10770e-02    
4.51611e+00    8.87551e-02    
4.59311e+00    8.64630e-02    
4.67143e+00    8.42019e-02    
4.75108e+00    8.19732e-02    
4.83208e+00    7.97776e-02    
4.91447e+00    7.76161e-02    
4.99826e+00    7.54894e-02    
5.08348e+00    7.33981e-02    
5.17016e+00    7.13426e-02    
5.25831e+00    6.93235e-02    
5.34796e+00    6.73412e-02    
5.43915e+00    6.53959e-02    
5.53188e+00    6.34879e-02    
5.62620e+00    6.16176e-02    
5.72213e+00    5.97849e-02    
5.81969e+00    5.79901e-02    
5.91892e+00    5.62333e-02    
6.01984e+00    5.45144e-02    
6.12248e+00    5.28334e-02    
6.22687e+00    5.11905e-02    
6.33304e+00    4.95853e-02    
6.44101e+00    4.80179e-02    
6.55083e+00    4.64880e-02    
6.66253e+00    4.49955e-02    
6.77612e+00    4.35402e-02    
6.89166e+00    4.21217e-02    
7.00916e+00    4.07399e-02    
7.12867e+00    3.93943e-02    
7.25021e+00    3.80847e-02    
7.37383e+00    3.68106e-02    
7.49955e+00    3.55716e-02    
7.62742e+00    3.43674e-02    
7.75747e+00    3.31973e-02    
7.88974e+00    3.20610e-02    
8.02426e+00    3.09579e-02    
8.16107e+00    2.98875e-02    
8.30022e+00    2.88492e-02    
8.44174e+00    2.78425e-02    
8.58567e+00    2.68668e-02    
8.73206e+00    2.59214e-02    
8.88094e+00    2.50059e-02    
9.03236e+00    2.41195e-02    
9.18636e+00    2.32616e-02    
9.34299e+00    2.24315e-02    
9.50229e+00    2.16285e-02    
9.66430e+00    2.08518e-02    
9.82908e+00    2.01009e-02    
9.99667e+00    1.93749e-02    
1.01671e+01    1.86730e-02    
1.03405e+01    1.79946e-02    
1.05168e+01    1.73389e-02    
1.06961e+01    1.67052e-02    
1.08785e+01    1.60929e-02    
1.10639e+01    1.55012e-02    
1.12526e+01    1.49296e-02    
1.14444e+01    1.43775e-02    
1.16396e+01    1.38442e-02    
1.18380e+01    1.33292e-02    
1.20399e+01    1.28320e-02    
1.22451e+01    1.23520e-02    
1.24539e+01    1.18887e-02    
1.26663e+01    1.14416e-02    
1.28822e+01    1.10102e-02    
1.31019e+01    1.05940e-02    
1.33252e+01    1.01925e-02    
1.35524e+01    9.80527e-03    
1.37835e+01    9.43183e-03    
1.40185e+01    9.07173e-03    
1.42575e+01    8.72454e-03    
1.45006e+01    8.38986e-03    
1.47479e+01    8.06726e-03    
1.49993e+01    7.75635e-03    
1.52551e+01    7.45676e-03    
1.55152e+01    7.16809e-03    
1.57797e+01    6.88999e-03    
1.60487e+01    6.62210e-03    
1.63224e+01    6.36409e-03    
1.66007e+01    6.11561e-03    
1.68837e+01    5.87634e-03    
1.71716e+01    5.64598e-03    
1.74644e+01    5.42420e-03    
1.77621e+01    5.21072e-03    
1.80650e+01    5.00525e-03    
1.83730e+01    4.80750e-03    
1.86863e+01    4.61722e-03    
1.90049e+01    4.43413e-03    
1.93289e+01    4.25799e-03    
1.96584e+01    4.08854e-03    
1.99936e+01    3.92556e-03    
2.03345e+01    3.76880e-03    
2.06812e+01    3.61805e-03    
2.10338e+01    3.47310e-03    
2.13925e+01    3.33373e-03    
2.17572e+01    3.19975e-03    
2.21282e+01    3.07095e-03    
2.25055e+01    2.94715e-03    
2.28892e+01    2.82817e-03    
2.32794e+01    2.71381e-03    
2.36764e+01    2.60391e-03    
2.40800e+01    2.49830e-03    
2.44906e+01    2.39682e-03    
2.49082e+01    2.29933e-03    
2.53329e+01    2.20566e-03    
2.57648e+01    2.11569e-03    
2.62041e+01    2.02926e-03    
2.66509e+01    1.94625e-03    
2.71053e+01    1.86653e-03    
2.75674e+01    1.78997e-03    
2.80375e+01    1.71645e-03    
2.85155e+01    1.64586e-03    
2.90017e+01    1.57809e-03    
