# USINE V4.0
# File generated 06-05-2022 12:33:43
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0.670GV
# R [GV]       TOA [-]
2.18816e+00    2.92664e-01    
2.22528e+00    2.93841e-01    
2.26303e+00    2.95016e-01    
2.30141e+00    2.96188e-01    
2.34045e+00    2.97349e-01    
2.38015e+00    2.98501e-01    
2.42053e+00    2.99635e-01    
2.46159e+00    3.00755e-01    
2.50334e+00    3.01848e-01    
2.54581e+00    3.02921e-01    
2.58899e+00    3.03962e-01    
2.63291e+00    3.04975e-01    
2.67757e+00    3.05958e-01    
2.72299e+00    3.06905e-01    
2.76918e+00    3.07827e-01    
2.81615e+00    3.08715e-01    
2.86392e+00    3.09576e-01    
2.91250e+00    3.10412e-01    
2.96190e+00    3.11217e-01    
3.01215e+00    3.12001e-01    
3.06324e+00    3.12757e-01    
3.11520e+00    3.13486e-01    
3.16805e+00    3.14190e-01    
3.22178e+00    3.14863e-01    
3.27644e+00    3.15505e-01    
3.33201e+00    3.16116e-01    
3.38853e+00    3.16687e-01    
3.44601e+00    3.17229e-01    
3.50447e+00    3.17730e-01    
3.56391e+00    3.18175e-01    
3.62437e+00    3.18591e-01    
3.68585e+00    3.18966e-01    
3.74837e+00    3.19265e-01    
3.81195e+00    3.19514e-01    
3.87661e+00    3.19728e-01    
3.94237e+00    3.19874e-01    
4.00925e+00    3.19936e-01    
4.07725e+00    3.19945e-01    
4.14642e+00    3.19910e-01    
4.21675e+00    3.19803e-01    
4.28828e+00    3.19629e-01    
4.36102e+00    3.19406e-01    
4.43500e+00    3.19146e-01    
4.51023e+00    3.18849e-01    
4.58673e+00    3.18510e-01    
4.66454e+00    3.18142e-01    
4.74366e+00    3.17755e-01    
4.82413e+00    3.17355e-01    
4.90596e+00    3.16945e-01    
4.98918e+00    3.16514e-01    
5.07381e+00    3.16075e-01    
5.15987e+00    3.15628e-01    
5.24740e+00    3.15175e-01    
5.33641e+00    3.14719e-01    
5.42693e+00    3.14253e-01    
5.51899e+00    3.13775e-01    
5.61260e+00    3.13287e-01    
5.70781e+00    3.12788e-01    
5.80463e+00    3.12278e-01    
5.90309e+00    3.11756e-01    
6.00323e+00    3.11221e-01    
6.10506e+00    3.10665e-01    
6.20862e+00    3.10090e-01    
6.31393e+00    3.09498e-01    
6.42104e+00    3.08886e-01    
6.52995e+00    3.08254e-01    
6.64072e+00    3.07602e-01    
6.75337e+00    3.06931e-01    
6.86792e+00    3.06234e-01    
6.98442e+00    3.05511e-01    
7.10290e+00    3.04764e-01    
7.22338e+00    3.03994e-01    
7.34591e+00    3.03199e-01    
7.47052e+00    3.02380e-01    
7.59724e+00    3.01537e-01    
7.72611e+00    3.00669e-01    
7.85717e+00    2.99779e-01    
7.99045e+00    2.98863e-01    
8.12599e+00    2.97922e-01    
8.26383e+00    2.96961e-01    
8.40401e+00    2.95979e-01    
8.54656e+00    2.94980e-01    
8.69154e+00    2.93965e-01    
8.83897e+00    2.92936e-01    
8.98891e+00    2.91895e-01    
9.14138e+00    2.90843e-01    
9.29645e+00    2.89783e-01    
9.45414e+00    2.88716e-01    
9.61451e+00    2.87644e-01    
9.77760e+00    2.86566e-01    
9.94346e+00    2.85485e-01    
1.01121e+01    2.84401e-01    
1.02837e+01    2.83316e-01    
1.04581e+01    2.82229e-01    
1.06355e+01    2.81142e-01    
1.08159e+01    2.80053e-01    
1.09994e+01    2.78964e-01    
1.11860e+01    2.77874e-01    
1.13757e+01    2.76784e-01    
1.15687e+01    2.75692e-01    
1.17649e+01    2.74599e-01    
1.19645e+01    2.73504e-01    
1.21674e+01    2.72408e-01    
1.23738e+01    2.71310e-01    
1.25837e+01    2.70209e-01    
1.27972e+01    2.69107e-01    
1.30142e+01    2.68003e-01    
1.32350e+01    2.66897e-01    
1.34595e+01    2.65790e-01    
1.36878e+01    2.64682e-01    
1.39200e+01    2.63572e-01    
1.41561e+01    2.62461e-01    
1.43962e+01    2.61349e-01    
1.46404e+01    2.60235e-01    
1.48888e+01    2.59120e-01    
1.51413e+01    2.58003e-01    
1.53982e+01    2.56884e-01    
1.56594e+01    2.55764e-01    
1.59250e+01    2.54642e-01    
1.61951e+01    2.53519e-01    
1.64699e+01    2.52394e-01    
1.67492e+01    2.51269e-01    
1.70334e+01    2.50142e-01    
1.73223e+01    2.49014e-01    
1.76161e+01    2.47885e-01    
1.79149e+01    2.46755e-01    
1.82188e+01    2.45625e-01    
1.85279e+01    2.44494e-01    
1.88422e+01    2.43362e-01    
1.91618e+01    2.42230e-01    
1.94868e+01    2.41097e-01    
1.98174e+01    2.39965e-01    
2.01535e+01    2.38831e-01    
2.04954e+01    2.37698e-01    
2.08430e+01    2.36565e-01    
2.11966e+01    2.35432e-01    
2.15562e+01    2.34300e-01    
2.19218e+01    2.33167e-01    
2.22937e+01    2.32035e-01    
2.26718e+01    2.30904e-01    
2.30564e+01    2.29772e-01    
2.34475e+01    2.28642e-01    
2.38452e+01    2.27511e-01    
2.42497e+01    2.26382e-01    
2.46611e+01    2.25253e-01    
2.50794e+01    2.24124e-01    
2.55048e+01    2.22997e-01    
2.59375e+01    2.21870e-01    
2.63774e+01    2.20744e-01    
2.68249e+01    2.19619e-01    
2.72799e+01    2.18496e-01    
2.77426e+01    2.17373e-01    
2.82132e+01    2.16252e-01    
2.86918e+01    2.15132e-01    
2.91785e+01    2.14013e-01    
2.96734e+01    2.12896e-01    
3.01768e+01    2.11781e-01    
3.06887e+01    2.10667e-01    
3.12092e+01    2.09554e-01    
3.17386e+01    2.08444e-01    
