# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# LI/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.19000e+00    1.95689e-01    
2.22714e+00    1.97471e-01    
2.26492e+00    1.99276e-01    
2.30334e+00    2.01105e-01    
2.34240e+00    2.02962e-01    
2.38214e+00    2.04849e-01    
2.42254e+00    2.06769e-01    
2.46363e+00    2.08723e-01    
2.50542e+00    2.10711e-01    
2.54792e+00    2.12732e-01    
2.59113e+00    2.14782e-01    
2.63508e+00    2.16860e-01    
2.67978e+00    2.18960e-01    
2.72523e+00    2.21079e-01    
2.77146e+00    2.23211e-01    
2.81847e+00    2.25349e-01    
2.86627e+00    2.27487e-01    
2.91489e+00    2.29617e-01    
2.96433e+00    2.31733e-01    
3.01461e+00    2.33830e-01    
3.06575e+00    2.35900e-01    
3.11775e+00    2.37939e-01    
3.17063e+00    2.39939e-01    
3.22441e+00    2.41898e-01    
3.27910e+00    2.43810e-01    
3.33472e+00    2.45673e-01    
3.39128e+00    2.47484e-01    
3.44880e+00    2.49238e-01    
3.50730e+00    2.50928e-01    
3.56679e+00    2.52549e-01    
3.62729e+00    2.54090e-01    
3.68882e+00    2.55545e-01    
3.75139e+00    2.56906e-01    
3.81502e+00    2.58165e-01    
3.87973e+00    2.59315e-01    
3.94553e+00    2.60352e-01    
4.01246e+00    2.61274e-01    
4.08052e+00    2.62086e-01    
4.14973e+00    2.62790e-01    
4.22012e+00    2.63392e-01    
4.29170e+00    2.63897e-01    
4.36449e+00    2.64311e-01    
4.43852e+00    2.64639e-01    
4.51381e+00    2.64887e-01    
4.59037e+00    2.65063e-01    
4.66823e+00    2.65170e-01    
4.74741e+00    2.65213e-01    
4.82794e+00    2.65198e-01    
4.90983e+00    2.65128e-01    
4.99311e+00    2.65008e-01    
5.07780e+00    2.64840e-01    
5.16393e+00    2.64629e-01    
5.25152e+00    2.64376e-01    
5.34059e+00    2.64083e-01    
5.43118e+00    2.63755e-01    
5.52330e+00    2.63393e-01    
5.61698e+00    2.62999e-01    
5.71226e+00    2.62577e-01    
5.80915e+00    2.62127e-01    
5.90768e+00    2.61652e-01    
6.00789e+00    2.61152e-01    
6.10979e+00    2.60630e-01    
6.21342e+00    2.60086e-01    
6.31882e+00    2.59520e-01    
6.42599e+00    2.58932e-01    
6.53499e+00    2.58323e-01    
6.64584e+00    2.57693e-01    
6.75856e+00    2.57041e-01    
6.87320e+00    2.56369e-01    
6.98978e+00    2.55676e-01    
7.10834e+00    2.54962e-01    
7.22891e+00    2.54228e-01    
7.35153e+00    2.53474e-01    
7.47622e+00    2.52699e-01    
7.60303e+00    2.51904e-01    
7.73199e+00    2.51090e-01    
7.86314e+00    2.50256e-01    
7.99651e+00    2.49404e-01    
8.13215e+00    2.48534e-01    
8.27008e+00    2.47648e-01    
8.41036e+00    2.46745e-01    
8.55301e+00    2.45826e-01    
8.69809e+00    2.44894e-01    
8.84562e+00    2.43947e-01    
8.99566e+00    2.42987e-01    
9.14825e+00    2.42016e-01    
9.30342e+00    2.41033e-01    
9.46122e+00    2.40039e-01    
9.62170e+00    2.39036e-01    
9.78490e+00    2.38023e-01    
9.95087e+00    2.37003e-01    
1.01197e+01    2.35977e-01    
1.02913e+01    2.34944e-01    
1.04659e+01    2.33907e-01    
1.06434e+01    2.32867e-01    
1.08239e+01    2.31823e-01    
1.10075e+01    2.30778e-01    
1.11942e+01    2.29731e-01    
1.13841e+01    2.28684e-01    
1.15772e+01    2.27635e-01    
