# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# B/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.12388e+00    3.09750e-01    
2.15998e+00    3.11283e-01    
2.19670e+00    3.12823e-01    
2.23405e+00    3.14369e-01    
2.27202e+00    3.15916e-01    
2.31065e+00    3.17462e-01    
2.34993e+00    3.19001e-01    
2.38988e+00    3.20531e-01    
2.43051e+00    3.22046e-01    
2.47183e+00    3.23544e-01    
2.51385e+00    3.25021e-01    
2.55658e+00    3.26474e-01    
2.60004e+00    3.27899e-01    
2.64424e+00    3.29294e-01    
2.68920e+00    3.30658e-01    
2.73491e+00    3.31992e-01    
2.78141e+00    3.33297e-01    
2.82869e+00    3.34573e-01    
2.87678e+00    3.35822e-01    
2.92568e+00    3.37045e-01    
2.97542e+00    3.38241e-01    
3.02600e+00    3.39410e-01    
3.07744e+00    3.40551e-01    
3.12976e+00    3.41662e-01    
3.18297e+00    3.42738e-01    
3.23708e+00    3.43777e-01    
3.29211e+00    3.44773e-01    
3.34807e+00    3.45721e-01    
3.40499e+00    3.46618e-01    
3.46288e+00    3.47456e-01    
3.52174e+00    3.48229e-01    
3.58161e+00    3.48929e-01    
3.64250e+00    3.49549e-01    
3.70442e+00    3.50083e-01    
3.76740e+00    3.50524e-01    
3.83145e+00    3.50867e-01    
3.89658e+00    3.51106e-01    
3.96282e+00    3.51239e-01    
4.03019e+00    3.51265e-01    
4.09870e+00    3.51188e-01    
4.16838e+00    3.51012e-01    
4.23924e+00    3.50744e-01    
4.31131e+00    3.50391e-01    
4.38460e+00    3.49964e-01    
4.45914e+00    3.49472e-01    
4.53495e+00    3.48927e-01    
4.61204e+00    3.48338e-01    
4.69045e+00    3.47714e-01    
4.77018e+00    3.47062e-01    
4.85128e+00    3.46389e-01    
4.93375e+00    3.45697e-01    
5.01762e+00    3.44991e-01    
5.10292e+00    3.44274e-01    
5.18967e+00    3.43547e-01    
5.27790e+00    3.42810e-01    
5.36762e+00    3.42063e-01    
5.45887e+00    3.41304e-01    
5.55167e+00    3.40533e-01    
5.64605e+00    3.39748e-01    
5.74203e+00    3.38947e-01    
5.83965e+00    3.38127e-01    
5.93892e+00    3.37288e-01    
6.03988e+00    3.36427e-01    
6.14256e+00    3.35543e-01    
6.24698e+00    3.34635e-01    
6.35318e+00    3.33701e-01    
6.46119e+00    3.32741e-01    
6.57103e+00    3.31754e-01    
6.68274e+00    3.30740e-01    
6.79634e+00    3.29697e-01    
6.91188e+00    3.28626e-01    
7.02938e+00    3.27526e-01    
7.14888e+00    3.26397e-01    
7.27041e+00    3.25238e-01    
7.39401e+00    3.24050e-01    
7.51971e+00    3.22833e-01    
7.64754e+00    3.21588e-01    
7.77755e+00    3.20314e-01    
