# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# LI/B
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
1.82627e+02    7.55913e-01    
1.85724e+02    7.55663e-01    
1.88874e+02    7.55415e-01    
1.92078e+02    7.55171e-01    
1.95336e+02    7.54931e-01    
1.98649e+02    7.54693e-01    
2.02019e+02    7.54458e-01    
2.05445e+02    7.54227e-01    
2.08930e+02    7.53999e-01    
2.12474e+02    7.53773e-01    
2.16078e+02    7.53551e-01    
2.19743e+02    7.53331e-01    
2.23470e+02    7.53115e-01    
2.27261e+02    7.52901e-01    
2.31115e+02    7.52690e-01    
2.35036e+02    7.52481e-01    
2.39022e+02    7.52275e-01    
2.43076e+02    7.52071e-01    
2.47199e+02    7.51869e-01    
2.51392e+02    7.51670e-01    
2.55656e+02    7.51473e-01    
2.59993e+02    7.51278e-01    
2.64403e+02    7.51085e-01    
2.68888e+02    7.50894e-01    
2.73448e+02    7.50704e-01    
2.78087e+02    7.50517e-01    
2.82803e+02    7.50331e-01    
2.87600e+02    7.50147e-01    
2.92478e+02    7.49965e-01    
2.97439e+02    7.49785e-01    
3.02485e+02    7.49606e-01    
3.07615e+02    7.49429e-01    
3.12833e+02    7.49253e-01    
3.18139e+02    7.49079e-01    
3.23535e+02    7.48906e-01    
3.29023e+02    7.48736e-01    
3.34604e+02    7.48566e-01    
3.40279e+02    7.48398e-01    
3.46051e+02    7.48232e-01    
3.51921e+02    7.48067e-01    
3.57890e+02    7.47904e-01    
3.63960e+02    7.47742e-01    
3.70134e+02    7.47581e-01    
3.76412e+02    7.47422e-01    
3.82797e+02    7.47264e-01    
3.89290e+02    7.47108e-01    
3.95893e+02    7.46953e-01    
4.02608e+02    7.46799e-01    
4.09437e+02    7.46646e-01    
4.16381e+02    7.46495e-01    
4.23444e+02    7.46345e-01    
4.30626e+02    7.46195e-01    
4.37931e+02    7.46048e-01    
4.45359e+02    7.45901e-01    
4.52913e+02    7.45755e-01    
4.60595e+02    7.45610e-01    
4.68407e+02    7.45467e-01    
4.76352e+02    7.45324e-01    
4.84432e+02    7.45182e-01    
4.92649e+02    7.45041e-01    
5.01005e+02    7.44902e-01    
5.09503e+02    7.44763e-01    
5.18145e+02    7.44624e-01    
5.26934e+02    7.44487e-01    
5.35872e+02    7.44351e-01    
5.44961e+02    7.44215e-01    
5.54205e+02    7.44080e-01    
5.63605e+02    7.43946e-01    
5.73165e+02    7.43813e-01    
5.82887e+02    7.43680e-01    
5.92773e+02    7.43548e-01    
6.02828e+02    7.43417e-01    
6.13053e+02    7.43287e-01    
6.23452e+02    7.43157e-01    
6.34026e+02    7.43028e-01    
6.44781e+02    7.42899e-01    
6.55717e+02    7.42772e-01    
6.66839e+02    7.42644e-01    
6.78150e+02    7.42518e-01    
6.89653e+02    7.42392e-01    
7.01351e+02    7.42267e-01    
7.13247e+02    7.42142e-01    
7.25345e+02    7.42018e-01    
7.37648e+02    7.41895e-01    
7.50160e+02    7.41772e-01    
7.62884e+02    7.41650e-01    
7.75824e+02    7.41529e-01    
7.88983e+02    7.41408e-01    
8.02366e+02    7.41287e-01    
8.15975e+02    7.41168e-01    
8.29816e+02    7.41048e-01    
8.43891e+02    7.40930e-01    
8.58205e+02    7.40812e-01    
8.72761e+02    7.40694e-01    
8.87565e+02    7.40577e-01    
9.02620e+02    7.40461e-01    
9.17930e+02    7.40345e-01    
9.33499e+02    7.40230e-01    
9.49333e+02    7.40115e-01    
9.65436e+02    7.40001e-01    
9.81811e+02    7.39888e-01    
9.98465e+02    7.39775e-01    
1.01540e+03    7.39662e-01    
1.03262e+03    7.39550e-01    
1.05014e+03    7.39439e-01    
1.06795e+03    7.39328e-01    
1.08607e+03    7.39218e-01    
1.10449e+03    7.39108e-01    
1.12322e+03    7.38999e-01    
1.14227e+03    7.38890e-01    
1.16165e+03    7.38782e-01    
1.18135e+03    7.38675e-01    
1.20139e+03    7.38567e-01    
1.22177e+03    7.38461e-01    
1.24249e+03    7.38355e-01    
1.26357e+03    7.38250e-01    
1.28500e+03    7.38145e-01    
1.30679e+03    7.38040e-01    
1.32896e+03    7.37936e-01    
1.35150e+03    7.37833e-01    
1.37442e+03    7.37730e-01    
1.39774e+03    7.37628e-01    
1.42145e+03    7.37526e-01    
1.44556e+03    7.37425e-01    
1.47007e+03    7.37324e-01    
1.49501e+03    7.37224e-01    
1.52037e+03    7.37124e-01    
1.54616e+03    7.37025e-01    
1.57238e+03    7.36927e-01    
1.59905e+03    7.36828e-01    
1.62617e+03    7.36731e-01    
1.65376e+03    7.36634e-01    
1.68181e+03    7.36537e-01    
1.71033e+03    7.36441e-01    
1.73935e+03    7.36345e-01    
1.76885e+03    7.36250e-01    
1.79885e+03    7.36155e-01    
1.82936e+03    7.36061e-01    
1.86039e+03    7.35968e-01    
1.89195e+03    7.35874e-01    
1.92404e+03    7.35782e-01    
1.95667e+03    7.35690e-01    
1.98986e+03    7.35598e-01    
