# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# B/C
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.18816e+00    2.92655e-01    
2.22528e+00    2.93833e-01    
2.26303e+00    2.95008e-01    
2.30141e+00    2.96180e-01    
2.34045e+00    2.97343e-01    
2.38015e+00    2.98494e-01    
2.42053e+00    2.99630e-01    
2.46159e+00    3.00747e-01    
2.50334e+00    3.01843e-01    
2.54581e+00    3.02914e-01    
2.58899e+00    3.03957e-01    
2.63291e+00    3.04970e-01    
2.67757e+00    3.05951e-01    
2.72299e+00    3.06901e-01    
2.76918e+00    3.07820e-01    
2.81615e+00    3.08709e-01    
2.86392e+00    3.09570e-01    
2.91250e+00    3.10403e-01    
2.96190e+00    3.11211e-01    
3.01215e+00    3.11993e-01    
3.06324e+00    3.12750e-01    
3.11520e+00    3.13480e-01    
3.16805e+00    3.14183e-01    
3.22178e+00    3.14856e-01    
3.27644e+00    3.15499e-01    
3.33201e+00    3.16108e-01    
3.38853e+00    3.16683e-01    
3.44601e+00    3.17221e-01    
3.50447e+00    3.17720e-01    
3.56391e+00    3.18176e-01    
3.62437e+00    3.18588e-01    
3.68585e+00    3.18951e-01    
3.74837e+00    3.19263e-01    
3.81195e+00    3.19520e-01    
3.87661e+00    3.19720e-01    
3.94237e+00    3.19860e-01    
4.00925e+00    3.19937e-01    
4.07725e+00    3.19951e-01    
4.14642e+00    3.19902e-01    
4.21675e+00    3.19792e-01    
4.28828e+00    3.19626e-01    
4.36102e+00    3.19407e-01    
4.43500e+00    3.19142e-01    
4.51023e+00    3.18837e-01    
4.58673e+00    3.18500e-01    
4.66454e+00    3.18136e-01    
4.74366e+00    3.17751e-01    
4.82413e+00    3.17348e-01    
4.90596e+00    3.16931e-01    
4.98918e+00    3.16503e-01    
5.07381e+00    3.16066e-01    
5.15987e+00    3.15621e-01    
5.24740e+00    3.15169e-01    
5.33641e+00    3.14709e-01    
5.42693e+00    3.14241e-01    
5.51899e+00    3.13765e-01    
5.61260e+00    3.13279e-01    
5.70781e+00    3.12781e-01    
5.80463e+00    3.12272e-01    
5.90309e+00    3.11749e-01    
6.00323e+00    3.11210e-01    
6.10506e+00    3.10655e-01    
6.20862e+00    3.10082e-01    
6.31393e+00    3.09491e-01    
6.42104e+00    3.08880e-01    
6.52995e+00    3.08249e-01    
6.64072e+00    3.07596e-01    
6.75337e+00    3.06922e-01    
6.86792e+00    3.06224e-01    
6.98442e+00    3.05503e-01    
7.10290e+00    3.04758e-01    
7.22338e+00    3.03988e-01    
7.34591e+00    3.03194e-01    
7.47052e+00    3.02375e-01    
7.59724e+00    3.01531e-01    
7.72611e+00    3.00663e-01    
7.85717e+00    2.99770e-01    
7.99045e+00    2.98854e-01    
8.12599e+00    2.97915e-01    
8.26383e+00    2.96954e-01    
8.40401e+00    2.95973e-01    
8.54656e+00    2.94974e-01    
8.69154e+00    2.93959e-01    
8.83897e+00    2.92930e-01    
8.98891e+00    2.91888e-01    
9.14138e+00    2.90836e-01    
9.29645e+00    2.89775e-01    
9.45414e+00    2.88708e-01    
9.61451e+00    2.87635e-01    
9.77760e+00    2.86557e-01    
9.94346e+00    2.85477e-01    
1.01121e+01    2.84393e-01    
1.02837e+01    2.83308e-01    
1.04581e+01    2.82222e-01    
1.06355e+01    2.81134e-01    
1.08159e+01    2.80046e-01    
1.09994e+01    2.78957e-01    
1.11860e+01    2.77867e-01    
1.13757e+01    2.76776e-01    
1.15687e+01    2.75684e-01    
1.17649e+01    2.74591e-01    
1.19645e+01    2.73496e-01    
1.21674e+01    2.72400e-01    
1.23738e+01    2.71302e-01    
1.25837e+01    2.70202e-01    
1.27972e+01    2.69100e-01    
1.30142e+01    2.67996e-01    
1.32350e+01    2.66891e-01    
1.34595e+01    2.65783e-01    
1.36878e+01    2.64675e-01    
1.39200e+01    2.63564e-01    
1.41561e+01    2.62453e-01    
1.43962e+01    2.61340e-01    
1.46404e+01    2.60227e-01    
1.48888e+01    2.59112e-01    
1.51413e+01    2.57996e-01    
1.53982e+01    2.56878e-01    
1.56594e+01    2.55758e-01    
1.59250e+01    2.54636e-01    
1.61951e+01    2.53513e-01    
1.64699e+01    2.52388e-01    
1.67492e+01    2.51262e-01    
