# USINE V4.0
# File generated 12-05-2022 05:02:49
# Model1DKisoVc
# F/SI
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.04021e+00    1.46676e-01    
2.07499e+00    1.47334e-01    
2.11037e+00    1.47996e-01    
2.14636e+00    1.48661e-01    
2.18295e+00    1.49325e-01    
2.22017e+00    1.49987e-01    
2.25802e+00    1.50644e-01    
2.29652e+00    1.51295e-01    
2.33568e+00    1.51937e-01    
2.37550e+00    1.52567e-01    
2.41601e+00    1.53185e-01    
2.45720e+00    1.53788e-01    
2.49910e+00    1.54374e-01    
2.54170e+00    1.54944e-01    
2.58504e+00    1.55498e-01    
2.62912e+00    1.56035e-01    
2.67394e+00    1.56556e-01    
2.71953e+00    1.57061e-01    
2.76590e+00    1.57551e-01    
2.81306e+00    1.58025e-01    
2.86102e+00    1.58483e-01    
2.90981e+00    1.58926e-01    
2.95942e+00    1.59353e-01    
3.00988e+00    1.59764e-01    
3.06119e+00    1.60158e-01    
3.11339e+00    1.60534e-01    
3.16647e+00    1.60892e-01    
3.22046e+00    1.61229e-01    
3.27537e+00    1.61544e-01    
3.33122e+00    1.61835e-01    
3.38801e+00    1.62098e-01    
3.44578e+00    1.62331e-01    
3.50453e+00    1.62530e-01    
3.56428e+00    1.62694e-01    
3.62505e+00    1.62819e-01    
3.68686e+00    1.62905e-01    
3.74972e+00    1.62948e-01    
3.81366e+00    1.62951e-01    
3.87868e+00    1.62913e-01    
3.94481e+00    1.62837e-01    
4.01207e+00    1.62728e-01    
4.08048e+00    1.62589e-01    
4.15005e+00    1.62426e-01    
4.22081e+00    1.62242e-01    
4.29277e+00    1.62041e-01    
4.36597e+00    1.61830e-01    
4.44041e+00    1.61611e-01    
4.51611e+00    1.61386e-01    
4.59311e+00    1.61159e-01    
4.67143e+00    1.60931e-01    
4.75108e+00    1.60701e-01    
4.83208e+00    1.60472e-01    
4.91447e+00    1.60243e-01    
4.99826e+00    1.60013e-01    
5.08348e+00    1.59783e-01    
5.17016e+00    1.59552e-01    
5.25831e+00    1.59319e-01    
5.34796e+00    1.59084e-01    
5.43915e+00    1.58846e-01    
5.53188e+00    1.58603e-01    
5.62620e+00    1.58357e-01    
5.72213e+00    1.58104e-01    
5.81969e+00    1.57846e-01    
5.91892e+00    1.57581e-01    
6.01984e+00    1.57309e-01    
6.12248e+00    1.57028e-01    
6.22687e+00    1.56739e-01    
6.33304e+00    1.56439e-01    
6.44101e+00    1.56129e-01    
6.55083e+00    1.55808e-01    
6.66253e+00    1.55475e-01    
6.77612e+00    1.55129e-01    
6.89166e+00    1.54771e-01    
7.00916e+00    1.54399e-01    
7.12867e+00    1.54014e-01    
7.25021e+00    1.53615e-01    
7.37383e+00    1.53203e-01    
7.49955e+00    1.52778e-01    
7.62742e+00    1.52340e-01    
7.75747e+00    1.51891e-01    
7.88974e+00    1.51430e-01    
8.02426e+00    1.50959e-01    
8.16107e+00    1.50479e-01    
8.30022e+00    1.49989e-01    
8.44174e+00    1.49492e-01    
8.58567e+00    1.48987e-01    
8.73206e+00    1.48477e-01    
8.88094e+00    1.47961e-01    
9.03236e+00    1.47442e-01    
9.18636e+00    1.46920e-01    
9.34299e+00    1.46397e-01    
9.50229e+00    1.45873e-01    
9.66430e+00    1.45350e-01    
9.82908e+00    1.44828e-01    
9.99667e+00    1.44309e-01    
1.01671e+01    1.43792e-01    
1.03405e+01    1.43277e-01    
1.05168e+01    1.42762e-01    
1.06961e+01    1.42248e-01    
1.08785e+01    1.41733e-01    
1.10639e+01    1.41217e-01    
1.12526e+01    1.40698e-01    
1.14444e+01    1.40175e-01    
1.16396e+01    1.39648e-01    
1.18380e+01    1.39117e-01    
1.20399e+01    1.38581e-01    
1.22451e+01    1.38040e-01    
1.24539e+01    1.37496e-01    
1.26663e+01    1.36949e-01    
1.28822e+01    1.36398e-01    
1.31019e+01    1.35844e-01    
1.33252e+01    1.35289e-01    
1.35524e+01    1.34731e-01    
1.37835e+01    1.34171e-01    
1.40185e+01    1.33610e-01    
1.42575e+01    1.33048e-01    
1.45006e+01    1.32484e-01    
1.47479e+01    1.31918e-01    
1.49993e+01    1.31349e-01    
1.52551e+01    1.30779e-01    
1.55152e+01    1.30208e-01    
1.57797e+01    1.29634e-01    
1.60487e+01    1.29060e-01    
1.63224e+01    1.28484e-01    
1.66007e+01    1.27906e-01    
1.68837e+01    1.27328e-01    
1.71716e+01    1.26748e-01    
1.74644e+01    1.26168e-01    
1.77621e+01    1.25586e-01    
1.80650e+01    1.25004e-01    
1.83730e+01    1.24420e-01    
1.86863e+01    1.23837e-01    
1.90049e+01    1.23252e-01    
1.93289e+01    1.22667e-01    
1.96584e+01    1.22082e-01    
1.99936e+01    1.21497e-01    
2.03345e+01    1.20911e-01    
2.06812e+01    1.20325e-01    
2.10338e+01    1.19738e-01    
2.13925e+01    1.19152e-01    
2.17572e+01    1.18565e-01    
2.21282e+01    1.17979e-01    
2.25055e+01    1.17393e-01    
2.28892e+01    1.16806e-01    
2.32794e+01    1.16220e-01    
2.36764e+01    1.15634e-01    
2.40800e+01    1.15048e-01    
2.44906e+01    1.14463e-01    
2.49082e+01    1.13877e-01    
2.53329e+01    1.13293e-01    
2.57648e+01    1.12708e-01    
2.62041e+01    1.12124e-01    
2.66509e+01    1.11540e-01    
2.71053e+01    1.10957e-01    
2.75674e+01    1.10374e-01    
2.80375e+01    1.09792e-01    
2.85155e+01    1.09210e-01    
2.90017e+01    1.08629e-01    
2.94962e+01    1.08049e-01    
2.99991e+01    1.07469e-01    
3.05106e+01    1.06890e-01    
3.10308e+01    1.06312e-01    
3.15599e+01    1.05735e-01    
3.20979e+01    1.05159e-01    
3.26452e+01    1.04583e-01    
3.32018e+01    1.04008e-01    
3.37679e+01    1.03435e-01    
3.43437e+01    1.02862e-01    
3.49292e+01    1.02290e-01    
3.55248e+01    1.01720e-01    
3.61305e+01    1.01150e-01    
3.67465e+01    1.00581e-01    
3.73730e+01    1.00014e-01    
3.80103e+01    9.94477e-02    
3.86583e+01    9.88826e-02    
3.93175e+01    9.83187e-02    
3.99878e+01    9.77560e-02    
4.06696e+01    9.71946e-02    
4.13630e+01    9.66345e-02    
4.20683e+01    9.60757e-02    
4.27856e+01    9.55183e-02    
4.35151e+01    9.49622e-02    
4.42570e+01    9.44075e-02    
4.50116e+01    9.38542e-02    
4.57790e+01    9.33023e-02    
4.65596e+01    9.27519e-02    
4.73534e+01    9.22030e-02    
4.81608e+01    9.16556e-02    
4.89819e+01    9.11097e-02    
4.98171e+01    9.05654e-02    
5.06665e+01    9.00226e-02    
5.15303e+01    8.94815e-02    
5.24089e+01    8.89419e-02    
5.33025e+01    8.84040e-02    
5.42113e+01    8.78678e-02    
5.51356e+01    8.73332e-02    
5.60757e+01    8.68003e-02    
5.70318e+01    8.62691e-02    
5.80042e+01    8.57397e-02    
5.89932e+01    8.52120e-02    
5.99990e+01    8.46861e-02    
6.10220e+01    8.41619e-02    
6.20624e+01    8.36396e-02    
6.31206e+01    8.31191e-02    
6.41968e+01    8.26004e-02    
6.52914e+01    8.20836e-02    
6.64046e+01    8.15687e-02    
6.75368e+01    8.10557e-02    
6.86883e+01    8.05445e-02    
6.98595e+01    8.00353e-02    
7.10506e+01    7.95280e-02    
7.22620e+01    7.90227e-02    
7.34941e+01    7.85193e-02    
7.47472e+01    7.80179e-02    
7.60216e+01    7.75186e-02    
7.73178e+01    7.70212e-02    
7.86361e+01    7.65259e-02    
7.99768e+01    7.60326e-02    
8.13404e+01    7.55414e-02    
8.27273e+01    7.50523e-02    
8.41378e+01    7.45652e-02    
8.55724e+01    7.40803e-02    
8.70314e+01    7.35974e-02    
8.85153e+01    7.31168e-02    
9.00245e+01    7.26382e-02    
9.15594e+01    7.21619e-02    
9.31205e+01    7.16877e-02    
9.47082e+01    7.12158e-02    
9.63230e+01    7.07460e-02    
9.79653e+01    7.02785e-02    
9.96356e+01    6.98133e-02    
1.01334e+02    6.93503e-02    
1.03062e+02    6.88896e-02    
1.04819e+02    6.84313e-02    
1.06607e+02    6.79752e-02    
1.08424e+02    6.75216e-02    
1.10273e+02    6.70703e-02    
1.12153e+02    6.66214e-02    
1.14065e+02    6.61749e-02    
1.16010e+02    6.57309e-02    
1.17988e+02    6.52893e-02    
1.20000e+02    6.48503e-02    
1.22046e+02    6.44137e-02    
1.24127e+02    6.39798e-02    
1.26243e+02    6.35484e-02    
1.28396e+02    6.31196e-02    
1.30585e+02    6.26935e-02    
1.32811e+02    6.22701e-02    
1.35076e+02    6.18494e-02    
1.37379e+02    6.14315e-02    
1.39721e+02    6.10163e-02    
1.42103e+02    6.06040e-02    
1.44526e+02    6.01946e-02    
1.46990e+02    5.97882e-02    
1.49496e+02    5.93847e-02    
1.52045e+02    5.89842e-02    
1.54638e+02    5.85868e-02    
1.57274e+02    5.81925e-02    
1.59956e+02    5.78015e-02    
1.62683e+02    5.74136e-02    
1.65457e+02    5.70291e-02    
1.68278e+02    5.66479e-02    
1.71147e+02    5.62700e-02    
1.74065e+02    5.58957e-02    
1.77033e+02    5.55249e-02    
1.80052e+02    5.51576e-02    
1.83121e+02    5.47940e-02    
1.86244e+02    5.44341e-02    
1.89419e+02    5.40780e-02    
1.92649e+02    5.37256e-02    
1.95933e+02    5.33771e-02    
1.99274e+02    5.30325e-02    
2.02672e+02    5.26918e-02    
2.06127e+02    5.23551e-02    
2.09642e+02    5.20225e-02    
2.13216e+02    5.16938e-02    
2.16852e+02    5.13693e-02    
2.20549e+02    5.10489e-02    
2.24309e+02    5.07325e-02    
2.28134e+02    5.04203e-02    
2.32024e+02    5.01122e-02    
2.35980e+02    4.98082e-02    
