# USINE V4.0
# File generated 12-05-2022 05:02:50
# Model1DKisoVc
# HE/O
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [-]
2.01485e+00    3.52037e+01    
2.04851e+00    3.52286e+01    
2.08274e+00    3.52549e+01    
2.11753e+00    3.52828e+01    
2.15291e+00    3.53125e+01    
2.18888e+00    3.53443e+01    
2.22545e+00    3.53782e+01    
2.26263e+00    3.54145e+01    
2.30043e+00    3.54531e+01    
2.33887e+00    3.54940e+01    
2.37794e+00    3.55369e+01    
2.41767e+00    3.55814e+01    
2.45806e+00    3.56269e+01    
2.49913e+00    3.56731e+01    
2.54089e+00    3.57195e+01    
2.58334e+00    3.57658e+01    
2.62650e+00    3.58118e+01    
2.67038e+00    3.58577e+01    
2.71499e+00    3.59033e+01    
2.76035e+00    3.59490e+01    
2.80647e+00    3.59949e+01    
2.85336e+00    3.60412e+01    
2.90103e+00    3.60882e+01    
2.94950e+00    3.61363e+01    
2.99878e+00    3.61856e+01    
3.04888e+00    3.62365e+01    
3.09981e+00    3.62892e+01    
3.15160e+00    3.63437e+01    
3.20426e+00    3.64000e+01    
3.25779e+00    3.64575e+01    
3.31222e+00    3.65153e+01    
3.36756e+00    3.65723e+01    
3.42382e+00    3.66269e+01    
3.48102e+00    3.66773e+01    
3.53918e+00    3.67218e+01    
3.59831e+00    3.67584e+01    
3.65843e+00    3.67856e+01    
3.71955e+00    3.68021e+01    
3.78169e+00    3.68067e+01    
3.84488e+00    3.67990e+01    
3.90911e+00    3.67788e+01    
3.97442e+00    3.67465e+01    
4.04082e+00    3.67029e+01    
4.10834e+00    3.66490e+01    
4.17697e+00    3.65864e+01    
4.24676e+00    3.65164e+01    
4.31771e+00    3.64404e+01    
4.38985e+00    3.63599e+01    
4.46319e+00    3.62759e+01    
4.53776e+00    3.61893e+01    
4.61357e+00    3.61011e+01    
4.69065e+00    3.60118e+01    
4.76902e+00    3.59219e+01    
4.84869e+00    3.58318e+01    
4.92970e+00    3.57418e+01    
5.01206e+00    3.56521e+01    
5.09580e+00    3.55630e+01    
5.18094e+00    3.54746e+01    
