# USINE V4.0
# File generated 13-05-2022 08:26:45
# Model1DKisoVc
# P
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
8.91884e-02    5.16903e-06    
9.07153e-02    5.43690e-06    
9.22684e-02    5.71862e-06    
9.38480e-02    6.01488e-06    
9.54548e-02    6.32644e-06    
9.70890e-02    6.65409e-06    
9.87512e-02    6.99865e-06    
1.00442e-01    7.36099e-06    
1.02161e-01    7.74203e-06    
1.03910e-01    8.14272e-06    
1.05689e-01    8.56408e-06    
1.07499e-01    9.00716e-06    
1.09339e-01    9.47307e-06    
1.11211e-01    9.96299e-06    
1.13115e-01    1.04782e-05    
1.15052e-01    1.10199e-05    
1.17021e-01    1.15894e-05    
1.19025e-01    1.21883e-05    
1.21063e-01    1.28181e-05    
1.23135e-01    1.34802e-05    
1.25243e-01    1.41763e-05    
1.27388e-01    1.49083e-05    
1.29569e-01    1.56779e-05    
1.31787e-01    1.64870e-05    
1.34043e-01    1.73377e-05    
1.36338e-01    1.82320e-05    
1.38672e-01    1.91723e-05    
1.41046e-01    2.01607e-05    
1.43461e-01    2.11999e-05    
1.45917e-01    2.22924e-05    
1.48415e-01    2.34409e-05    
1.50956e-01    2.46482e-05    
1.53541e-01    2.59173e-05    
1.56169e-01    2.72514e-05    
1.58843e-01    2.86538e-05    
1.61562e-01    3.01279e-05    
1.64328e-01    3.16773e-05    
1.67142e-01    3.33060e-05    
1.70003e-01    3.50178e-05    
1.72914e-01    3.68170e-05    
1.75874e-01    3.87081e-05    
1.78885e-01    4.06956e-05    
1.81948e-01    4.27845e-05    
1.85063e-01    4.49798e-05    
1.88231e-01    4.72869e-05    
1.91454e-01    4.97115e-05    
1.94731e-01    5.22595e-05    
1.98065e-01    5.49370e-05    
2.01456e-01    5.77505e-05    
2.04905e-01    6.07062e-05    
2.08413e-01    6.38110e-05    
2.11981e-01    6.70723e-05    
2.15610e-01    7.04975e-05    
2.19302e-01    7.40949e-05    
2.23056e-01    7.78728e-05    
2.26875e-01    8.18401e-05    
2.30759e-01    8.60058e-05    
2.34710e-01    9.03796e-05    
2.38728e-01    9.49716e-05    
2.42815e-01    9.97923e-05    
2.46972e-01    1.04853e-04    
2.51201e-01    1.10164e-04    
2.55501e-01    1.15739e-04    
2.59876e-01    1.21589e-04    
2.64325e-01    1.27729e-04    
2.68850e-01    1.34170e-04    
2.73453e-01    1.40928e-04    
2.78134e-01    1.48018e-04    
2.82896e-01    1.55455e-04    
2.87739e-01    1.63255e-04    
2.92666e-01    1.71435e-04    
2.97676e-01    1.80013e-04    
3.02772e-01    1.89006e-04    
3.07956e-01    1.98435e-04    
3.13228e-01    2.08318e-04    
3.18591e-01    2.18676e-04    
3.24045e-01    2.29531e-04    
3.29593e-01    2.40905e-04    
3.35236e-01    2.52821e-04    
3.40975e-01    2.65303e-04    
3.46813e-01    2.78376e-04    
3.52750e-01    2.92066e-04    
3.58789e-01    3.06400e-04    
3.64932e-01    3.21405e-04    
3.71180e-01    3.37109e-04    
3.77535e-01    3.53544e-04    
3.83998e-01    3.70740e-04    
3.90572e-01    3.88728e-04    
3.97259e-01    4.07541e-04    
4.04060e-01    4.27213e-04    
4.10978e-01    4.47779e-04    
4.18014e-01    4.69276e-04    
4.25170e-01    4.91740e-04    
4.32449e-01    5.15209e-04    
4.39853e-01    5.39723e-04    
4.47384e-01    5.65322e-04    
4.55043e-01    5.92047e-04    
4.62833e-01    6.19941e-04    
4.70757e-01    6.49046e-04    
4.78817e-01    6.79408e-04    
4.87014e-01    7.11071e-04    
4.95352e-01    7.44081e-04    
5.03833e-01    7.78486e-04    
5.12459e-01    8.14333e-04    
5.21232e-01    8.51670e-04    
5.30156e-01    8.90548e-04    
5.39232e-01    9.31014e-04    
5.48464e-01    9.73120e-04    
5.57854e-01    1.01692e-03    
5.67404e-01    1.06245e-03    
5.77119e-01    1.10978e-03    
5.86999e-01    1.15895e-03    
5.97049e-01    1.21001e-03    
6.07270e-01    1.26302e-03    
6.17667e-01    1.31802e-03    
6.28242e-01    1.37506e-03    
6.38997e-01    1.43419e-03    
6.49937e-01    1.49546e-03    
6.61064e-01    1.55891e-03    
6.72382e-01    1.62459e-03    
6.83893e-01    1.69254e-03    
