# USINE V4.0
# File generated 13-05-2022 08:26:51
# Model1DKisoVc
# S
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.70969e-02    4.10193e-05    
9.87476e-02    4.31238e-05    
1.00426e-01    4.53358e-05    
1.02134e-01    4.76608e-05    
1.03870e-01    5.01046e-05    
1.05636e-01    5.26731e-05    
1.07432e-01    5.53726e-05    
1.09258e-01    5.82099e-05    
1.11116e-01    6.11919e-05    
1.13005e-01    6.43259e-05    
1.14926e-01    6.76197e-05    
1.16879e-01    7.10813e-05    
1.18866e-01    7.47192e-05    
1.20887e-01    7.85424e-05    
1.22942e-01    8.25601e-05    
1.25032e-01    8.67823e-05    
1.27158e-01    9.12192e-05    
1.29320e-01    9.58817e-05    
1.31518e-01    1.00781e-04    
1.33754e-01    1.05930e-04    
1.36028e-01    1.11339e-04    
1.38341e-01    1.17024e-04    
1.40692e-01    1.22997e-04    
1.43084e-01    1.29273e-04    
1.45517e-01    1.35867e-04    
1.47991e-01    1.42795e-04    
1.50507e-01    1.50074e-04    
1.53065e-01    1.57721e-04    
1.55667e-01    1.65756e-04    
1.58314e-01    1.74197e-04    
1.61005e-01    1.83065e-04    
1.63742e-01    1.92381e-04    
1.66526e-01    2.02167e-04    
1.69357e-01    2.12447e-04    
1.72236e-01    2.23246e-04    
1.75164e-01    2.34590e-04    
1.78142e-01    2.46505e-04    
1.81171e-01    2.59021e-04    
1.84251e-01    2.72166e-04    
1.87383e-01    2.85973e-04    
1.90569e-01    3.00473e-04    
1.93808e-01    3.15703e-04    
1.97103e-01    3.31697e-04    
2.00454e-01    3.48494e-04    
2.03862e-01    3.66129e-04    
2.07328e-01    3.84641e-04    
2.10852e-01    4.04072e-04    
2.14437e-01    4.24466e-04    
2.18082e-01    4.45869e-04    
2.21790e-01    4.68330e-04    
2.25560e-01    4.91899e-04    
2.29395e-01    5.16628e-04    
2.33295e-01    5.42573e-04    
2.37261e-01    5.69791e-04    
2.41295e-01    5.98341e-04    
2.45397e-01    6.28287e-04    
2.49568e-01    6.59693e-04    
2.53811e-01    6.92628e-04    
2.58126e-01    7.27162e-04    
2.62514e-01    7.63368e-04    
2.66977e-01    8.01325e-04    
2.71516e-01    8.41112e-04    
2.76132e-01    8.82812e-04    
2.80826e-01    9.26513e-04    
2.85600e-01    9.72303e-04    
2.90456e-01    1.02028e-03    
2.95394e-01    1.07053e-03    
3.00415e-01    1.12317e-03    
3.05523e-01    1.17830e-03    
3.10717e-01    1.23603e-03    
3.15999e-01    1.29646e-03    
3.21371e-01    1.35973e-03    
3.26835e-01    1.42594e-03    
3.32391e-01    1.49523e-03    
3.38042e-01    1.56773e-03    
3.43789e-01    1.64357e-03    
3.49633e-01    1.72289e-03    
3.55577e-01    1.80583e-03    
3.61622e-01    1.89255e-03    
3.67770e-01    1.98320e-03    
3.74022e-01    2.07793e-03    
3.80381e-01    2.17691e-03    
3.86847e-01    2.28031e-03    
3.93424e-01    2.38830e-03    
4.00112e-01    2.50106e-03    
4.06914e-01    2.61877e-03    
4.13832e-01    2.74161e-03    
4.20867e-01    2.86978e-03    
4.28022e-01    3.00348e-03    
4.35299e-01    3.14290e-03    
4.42699e-01    3.28824e-03    
4.50225e-01    3.43973e-03    
4.57879e-01    3.59756e-03    
4.65663e-01    3.76196e-03    
4.73580e-01    3.93314e-03    
4.81631e-01    4.11133e-03    
4.89819e-01    4.29674e-03    
4.98146e-01    4.48962e-03    
5.06615e-01    4.69018e-03    
5.15227e-01    4.89865e-03    
5.23987e-01    5.11527e-03    
5.32895e-01    5.34027e-03    
5.41954e-01    5.57387e-03    
5.51167e-01    5.81631e-03    
5.60538e-01    6.06781e-03    
5.70067e-01    6.32861e-03    
5.79758e-01    6.59891e-03    
5.89615e-01    6.87894e-03    
5.99638e-01    7.16891e-03    
6.09832e-01    7.46903e-03    
