# USINE V4.0
# File generated 13-05-2022 08:26:01
# Model1DKisoVc
# BE
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
1.08008e-01    1.82417e-04    
1.09818e-01    1.91629e-04    
1.11658e-01    2.01305e-04    
1.13529e-01    2.11466e-04    
1.15431e-01    2.22138e-04    
1.17365e-01    2.33346e-04    
1.19332e-01    2.45116e-04    
1.21331e-01    2.57477e-04    
1.23364e-01    2.70459e-04    
1.25431e-01    2.84091e-04    
1.27533e-01    2.98406e-04    
1.29670e-01    3.13439e-04    
1.31843e-01    3.29224e-04    
1.34052e-01    3.45801e-04    
1.36298e-01    3.63206e-04    
1.38582e-01    3.81483e-04    
1.40904e-01    4.00673e-04    
1.43265e-01    4.20823e-04    
1.45666e-01    4.41979e-04    
1.48107e-01    4.64192e-04    
1.50588e-01    4.87514e-04    
1.53112e-01    5.11999e-04    
1.55677e-01    5.37705e-04    
1.58286e-01    5.64693e-04    
1.60938e-01    5.93026e-04    
1.63635e-01    6.22769e-04    
1.66376e-01    6.53992e-04    
1.69164e-01    6.86769e-04    
1.71999e-01    7.21176e-04    
1.74881e-01    7.57292e-04    
1.77811e-01    7.95201e-04    
1.80791e-01    8.34992e-04    
1.83820e-01    8.76757e-04    
1.86900e-01    9.20593e-04    
1.90032e-01    9.66600e-04    
1.93216e-01    1.01488e-03    
1.96454e-01    1.06556e-03    
1.99745e-01    1.11874e-03    
2.03092e-01    1.17454e-03    
2.06495e-01    1.23307e-03    
2.09955e-01    1.29447e-03    
2.13473e-01    1.35887e-03    
2.17050e-01    1.42641e-03    
2.20687e-01    1.49724e-03    
2.24385e-01    1.57152e-03    
2.28145e-01    1.64940e-03    
2.31968e-01    1.73106e-03    
2.35855e-01    1.81667e-03    
2.39807e-01    1.90641e-03    
2.43825e-01    2.00047e-03    
2.47911e-01    2.09906e-03    
2.52065e-01    2.20239e-03    
2.56288e-01    2.31066e-03    
2.60583e-01    2.42410e-03    
2.64949e-01    2.54296e-03    
2.69389e-01    2.66746e-03    
2.73902e-01    2.79788e-03    
2.78492e-01    2.93446e-03    
2.83158e-01    3.07749e-03    
2.87903e-01    3.22726e-03    
2.92727e-01    3.38405e-03    
2.97632e-01    3.54818e-03    
3.02619e-01    3.71996e-03    
3.07690e-01    3.89974e-03    
3.12846e-01    4.08785e-03    
3.18088e-01    4.28465e-03    
3.23418e-01    4.49051e-03    
3.28837e-01    4.70582e-03    
3.34347e-01    4.93096e-03    
3.39949e-01    5.16636e-03    
3.45646e-01    5.41243e-03    
3.51437e-01    5.66961e-03    
3.57326e-01    5.93835e-03    
3.63313e-01    6.21912e-03    
3.69401e-01    6.51240e-03    
3.75591e-01    6.81868e-03    
3.81884e-01    7.13848e-03    
3.88283e-01    7.47232e-03    
3.94789e-01    7.82073e-03    
4.01405e-01    8.18427e-03    
4.08131e-01    8.56351e-03    
4.14969e-01    8.95903e-03    
4.21923e-01    9.37142e-03    
4.28992e-01    9.80129e-03    
4.36181e-01    1.02493e-02    
4.43489e-01    1.07160e-02    
4.50920e-01    1.12021e-02    
4.58476e-01    1.17082e-02    
4.66158e-01    1.22350e-02    
4.73969e-01    1.27833e-02    
4.81911e-01    1.33536e-02    
4.89986e-01    1.39466e-02    
4.98197e-01    1.45632e-02    
5.06544e-01    1.52039e-02    
5.15032e-01    1.58695e-02    
5.23662e-01    1.65608e-02    
5.32437e-01    1.72783e-02    
5.41358e-01    1.80229e-02    
5.50429e-01    1.87952e-02    
5.59652e-01    1.95960e-02    
5.69030e-01    2.04260e-02    
5.78565e-01    2.12858e-02    
5.88259e-01    2.21761e-02    
5.98116e-01    2.30977e-02    
6.08138e-01    2.40511e-02    
6.18328e-01    2.50371e-02    
6.28689e-01    2.60562e-02    
6.39223e-01    2.71089e-02    
6.49934e-01    2.81960e-02    
6.60825e-01    2.93179e-02    
6.71898e-01    3.04751e-02    
6.83156e-01    3.16681e-02    
6.94603e-01    3.28973e-02    
7.06242e-01    3.41631e-02    
7.18076e-01    3.54658e-02    
7.30108e-01    3.68058e-02    
7.42342e-01    3.81833e-02    
7.54781e-01    3.95983e-02    
7.67428e-01    4.10512e-02    
7.80287e-01    4.25418e-02    
7.93362e-01    4.40703e-02    
8.06655e-01    4.56364e-02    
8.20172e-01    4.72400e-02    
8.33915e-01    4.88810e-02    
8.47888e-01    5.05588e-02    
8.62095e-01    5.22732e-02    
8.76540e-01    5.40234e-02    
8.91228e-01    5.58090e-02    
9.06161e-01    5.76291e-02    
9.21345e-01    5.94828e-02    
9.36783e-01    6.13691e-02    
9.52480e-01    6.32867e-02    
9.68440e-01    6.52343e-02    
9.84667e-01    6.72102e-02    
1.00117e+00    6.92127e-02    
1.01794e+00    7.12397e-02    
1.03500e+00    7.32891e-02    
1.05234e+00    7.53585e-02    
1.06997e+00    7.74454e-02    
1.08790e+00    7.95472e-02    
1.10613e+00    8.16607e-02    
1.12467e+00    8.37832e-02    
1.14351e+00    8.59112e-02    
1.16267e+00    8.80415e-02    
1.18215e+00    9.01706e-02    
1.20196e+00    9.22950e-02    
1.22210e+00    9.44111e-02    
1.24258e+00    9.65155e-02    
1.26340e+00    9.86046e-02    
1.28457e+00    1.00675e-01    
1.30610e+00    1.02725e-01    
1.32798e+00    1.04750e-01    
1.35023e+00    1.06748e-01    
1.37286e+00    1.08718e-01    
1.39586e+00    1.10656e-01    
1.41925e+00    1.12559e-01    
1.44303e+00    1.14427e-01    
1.46721e+00    1.16257e-01    
1.49180e+00    1.18047e-01    
1.51679e+00    1.19795e-01    
1.54221e+00    1.21499e-01    
1.56805e+00    1.23158e-01    
1.59432e+00    1.24769e-01    
1.62104e+00    1.26332e-01    
1.64820e+00    1.27842e-01    
1.67582e+00    1.29299e-01    
1.70390e+00    1.30700e-01    
1.73245e+00    1.32043e-01    
1.76148e+00    1.33327e-01    
1.79099e+00    1.34549e-01    
1.82100e+00    1.35709e-01    
1.85152e+00    1.36804e-01    
1.88254e+00    1.37832e-01    
1.91409e+00    1.38794e-01    
1.94616e+00    1.39686e-01    
1.97877e+00    1.40509e-01    
2.01193e+00    1.41260e-01    
2.04564e+00    1.41938e-01    
2.07991e+00    1.42542e-01    
2.11477e+00    1.43070e-01    
2.15020e+00    1.43523e-01    
2.18623e+00    1.43898e-01    
2.22286e+00    1.44194e-01    
2.26011e+00    1.44409e-01    
2.29798e+00    1.44543e-01    
2.33649e+00    1.44593e-01    
2.37564e+00    1.44556e-01    
2.41544e+00    1.44430e-01    
2.45592e+00    1.44213e-01    
2.49707e+00    1.43902e-01    
2.53891e+00    1.43496e-01    
2.58145e+00    1.42993e-01    
2.62471e+00    1.42393e-01    
2.66869e+00    1.41694e-01    
2.71340e+00    1.40898e-01    
2.75887e+00    1.40007e-01    
2.80510e+00    1.39027e-01    
2.85210e+00    1.37964e-01    
2.89989e+00    1.36822e-01    
2.94848e+00    1.35608e-01    
2.99789e+00    1.34328e-01    
3.04812e+00    1.32986e-01    
3.09919e+00    1.31586e-01    
3.15112e+00    1.30134e-01    
3.20393e+00    1.28630e-01    
3.25761e+00    1.27075e-01    
3.31220e+00    1.25469e-01    
3.36769e+00    1.23807e-01    
3.42412e+00    1.22086e-01    
3.48150e+00    1.20304e-01    
3.53984e+00    1.18454e-01    
3.59915e+00    1.16534e-01    
3.65946e+00    1.14540e-01    
3.72078e+00    1.12471e-01    
3.78312e+00    1.10327e-01    
3.84651e+00    1.08113e-01    
3.91097e+00    1.05836e-01    
3.97650e+00    1.03505e-01    
4.04313e+00    1.01132e-01    
4.11088e+00    9.87276e-02    
4.17976e+00    9.63031e-02    
4.24979e+00    9.38689e-02    
4.32100e+00    9.14342e-02    
4.39341e+00    8.90067e-02    
4.46702e+00    8.65927e-02    
4.54187e+00    8.41972e-02    
4.61798e+00    8.18246e-02    
4.69536e+00    7.94785e-02    
4.77403e+00    7.71617e-02    
4.85403e+00    7.48769e-02    
4.93536e+00    7.26259e-02    
5.01806e+00    7.04105e-02    
5.10214e+00    6.82323e-02    
5.18764e+00    6.60929e-02    
5.27456e+00    6.39942e-02    
5.36294e+00    6.19376e-02    
5.45280e+00    5.99244e-02    
5.54417e+00    5.79556e-02    
5.63707e+00    5.60320e-02    
5.73153e+00    5.41540e-02    
5.82757e+00    5.23222e-02    
5.92521e+00    5.05364e-02    
6.02450e+00    4.87966e-02    
6.12544e+00    4.71023e-02    
6.22808e+00    4.54525e-02    
6.33244e+00    4.38465e-02    
6.43855e+00    4.22835e-02    
6.54643e+00    4.07628e-02    
6.65613e+00    3.92835e-02    
6.76766e+00    3.78450e-02    
6.88106e+00    3.64467e-02    
6.99636e+00    3.50881e-02    
7.11359e+00    3.37691e-02    
7.23278e+00    3.24896e-02    
7.35398e+00    3.12497e-02    
