# USINE V4.0
# File generated 13-05-2022 08:26:57
# Model1DKisoVc
# CL
# SolMod0DFF_phi0_670GV
# R [GV]       TOA [GV m^{2} s sr]^{-1}
9.39235e-02    5.36718e-06    
9.55262e-02    5.64476e-06    
9.71562e-02    5.93665e-06    
9.88141e-02    6.24360e-06    
1.00500e-01    6.56637e-06    
1.02215e-01    6.90579e-06    
1.03959e-01    7.26270e-06    
1.05733e-01    7.63800e-06    
1.07537e-01    8.03264e-06    
1.09372e-01    8.44760e-06    
1.11239e-01    8.88394e-06    
1.13137e-01    9.34274e-06    
1.15067e-01    9.82516e-06    
1.17031e-01    1.03324e-05    
1.19028e-01    1.08657e-05    
1.21059e-01    1.14265e-05    
1.23125e-01    1.20162e-05    
1.25226e-01    1.26361e-05    
1.27363e-01    1.32879e-05    
1.29536e-01    1.39732e-05    
1.31746e-01    1.46937e-05    
1.33994e-01    1.54512e-05    
1.36281e-01    1.62476e-05    
1.38606e-01    1.70849e-05    
1.40971e-01    1.79652e-05    
1.43377e-01    1.88906e-05    
1.45823e-01    1.98634e-05    
1.48312e-01    2.08862e-05    
1.50842e-01    2.19614e-05    
1.53416e-01    2.30916e-05    
1.56034e-01    2.42798e-05    
1.58697e-01    2.55288e-05    
1.61405e-01    2.68417e-05    
1.64159e-01    2.82218e-05    
1.66960e-01    2.96725e-05    
1.69809e-01    3.11973e-05    
1.72707e-01    3.28001e-05    
1.75654e-01    3.44848e-05    
1.78651e-01    3.62555e-05    
1.81700e-01    3.81166e-05    
1.84800e-01    4.00727e-05    
1.87953e-01    4.21285e-05    
1.91161e-01    4.42892e-05    
1.94423e-01    4.65599e-05    
1.97740e-01    4.89464e-05    
2.01114e-01    5.14542e-05    
2.04546e-01    5.40893e-05    
2.08036e-01    5.68577e-05    
2.11586e-01    5.97661e-05    
2.15197e-01    6.28214e-05    
2.18869e-01    6.60309e-05    
2.22604e-01    6.94022e-05    
2.26402e-01    7.29431e-05    
2.30265e-01    7.66622e-05    
2.34195e-01    8.05680e-05    
2.38191e-01    8.46698e-05    
2.42255e-01    8.89771e-05    
2.46389e-01    9.34999e-05    
2.50593e-01    9.82487e-05    
2.54869e-01    1.03234e-04    
2.59218e-01    1.08468e-04    
2.63642e-01    1.13963e-04    
2.68140e-01    1.19730e-04    
2.72716e-01    1.25784e-04    
2.77369e-01    1.32136e-04    
2.82102e-01    1.38803e-04    
2.86916e-01    1.45799e-04    
2.91812e-01    1.53139e-04    
